review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
20,5,현관에 아주 잘아울림니다,luci****,17.12.05.,10,신발장,수납가구
,,,,,,,
21,5,현관이 빈티지하게 분위기가 좋아졌습니다,hahu****,17.11.29.,10,신발장,수납가구
,,,,,,,
22,2,"조립한상품은 만족하는데
부품오류에 여러가지로 애먹었어요
또구매할찌 모르겠어요",maca****,17.11.10.,10,신발장,수납가구
,,,,,,,
23,5,예뻐요 조립도 쉽고 깔끔하니 예쁘네요.지저분하던 현관이 완전 깔끔해졌어요. 인테리어 효과까지 있어서 만족합니다.^^,itsm****,17.11.02.,10,신발장,수납가구
,,,,,,,
24,4,이뻐요 조립하기 정말쉽고 이쁘네요 좀 비싼게 흠이지만  아주만족합니다  헨관이 좁아서 걱정이었는데..이프게 써야죠,ming****,17.11.05.,10,신발장,수납가구
,,,,,,,
25,5,만족 합니다 ,kang****,17.11.11.,10,신발장,수납가구
,,,,,,,
26,5,잘받았습니다,ming****,17.11.05.,10,신발장,수납가구
,,,,,,,
27,5,만족합니다 ,itsm****,17.11.02.,10,신발장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,"가족이 많아 마음을 어지럽히던 신발이 정리가 좀
되고 아들이 앉아서 신발 신는걸 보니 뿌듯하네요",bbul****,21.04.04.,12,신발장,수납가구
,,,,,,,
2,5,화이트가 없어서 블랙으로 구매했는데 괜찮아요,shyk****,21.03.26.,12,신발장,수납가구
,,,,,,,
3,5,조립도 쉽고 베란다에 둘 용으로 샀는데 사이즈도 딱 잘쓰고있어요,song****,21.03.28.,12,신발장,수납가구
,,,,,,,
4,5,좁은공간에서 사용하기 좋습니다,arma****,21.03.29.,12,신발장,수납가구
,,,,,,,
5,5,"먼지나는 작업 신발 현관 밖에서 벗고 들어오려고 구매했어요
스틸재질이라 역시 튼튼하네요",orin****,21.01.14.,12,신발장,수납가구
,,,,,,,
6,5,원래 두려고 했던 제자리에 꼭 맞는 사이즈라 딱 마음에 듭니다,sjki****,21.01.13.,12,신발장,수납가구
,,,,,,,
7,5,베란다에 화분놓을겸 샀습니다 가운데칸막이는 빼고 큰가방수납도 하고 설명과같아 좋아요,song****,21.01.13.,12,신발장,수납가구
,,,,,,,
8,5,적당히 괜찮은 것 같습니다,swen****,21.01.03.,12,신발장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,고르다가 골랐던 물건인데. 오랫동안안봐도 질리지아않고 가격도좋고 너무 괜찮아요. 대박나세요.,jong****,21.03.19.,14,신발장,수납가구
,,,,,,,
2,4,저렴한 가격에 신발장 수납장으로 사용하기에 너무 좋네요!!!,jskm****,21.03.29.,14,신발장,수납가구
,,,,,,,
3,4,배송 빠르고 상품좋아요~그런데 조립순서가 좀더자세하게 나왔으면 해요~ 조금 해맸어요~,iswe****,21.03.13.,14,신발장,수납가구
,,,,,,,
4,5,예뻐요~~  만족합니다.,lhg7****,21.03.13.,14,신발장,수납가구
,,,,,,,
5,5,"고샴고심끝어 구매한건데. 이 물건 대박입니다. 
어디놔도 잘어울리고 공간활용성이 좋고 디자인이 굳입니딘. 추천합니다. 진심 . . 대박나세요.",jong****,21.02.16.,14,신발장,수납가구
,,,,,,,
6,5,조립 혼자하기는 힘들어요,luxu****,21.03.02.,14,신발장,수납가구
,,,,,,,
7,5,신발장이 깔끔해졌네요 혼자 조립하기는 좀 어려워요,dud3****,21.03.08.,14,신발장,수납가구
,,,,,,,
8,2,나사가 잘 안 맞아요~~혼자서 하기 힘들어요 ㅜ,pkm7****,21.03.05.,14,신발장,수납가구
,,,,,,,
9,5,조립도쉽고 튼튼하고 신발 수납도 생각보다 마니 되네요,agol****,21.01.24.,14,신발장,수납가구
,,,,,,,
10,3,만들기가 넘넘 힘들어요..혼자서는 넘 어려워서 둘이 붙잡아줬네요..TT 만들고 나니 맘엔 드네요,godf****,21.01.08.,14,신발장,수납가구
,,,,,,,
11,5,모던하면서도 특별한 디자인 찾아서 해매다 샀는데 너무 만족스러워요 가격도 디쟌도 수납도!!! 음악 스튜디오에 놨는데 고급집니다!!!ㅋㅋㅋ,cutt****,20.11.11.,14,신발장,수납가구
,,,,,,,
12,3,좀 약한거 겉아요..힘이 약해요,skjj****,20.10.18.,14,신발장,수납가구
,,,,,,,
13,2,"솔직히 가격대비  
별로입니다. 유격 유연하게 하지않으면
들뜸현상 나타날꺼구요(철이라)
여튼 싼티 + 별로...",endl****,20.10.05.,14,신발장,수납가구
,,,,,,,
14,5,보이는제품이라  신발을 많이 올려노면  지저분해보이고요  딱 신을 신발 몇개만 노면 깔끔해서 좋습니다.,pky8****,20.09.26.,14,신발장,수납가구
,,,,,,,
15,4,혼자조립힘들어요~~누가 잡아주면 쉬움^^,robi****,20.10.24.,14,신발장,수납가구
,,,,,,,
16,5,"현관앞이 깨끗해 졌어요^^
2단으로 되어 신발 정리하기 좋아요",qkrt****,20.10.13.,14,신발장,수납가구
,,,,,,,
17,3,힘이 없어서 잘떨어져서 끈으로 고정했어요.좀 허접해요,skjj****,20.09.18.,14,신발장,수납가구
,,,,,,,
18,5,생각보다 너무 예뻐요,dpdm****,20.10.07.,14,신발장,수납가구
,,,,,,,
19,5,"신발장 하나 들여놓았는데 공간도 넓어지고 
훨씬 깨끗해졌어요.",yepm****,20.09.09.,14,신발장,수납가구
,,,,,,,
20,4,"조립방식이 쉬우나 혼자서 틈새 막대구멍 맞추기가 힘드네요;;;
신발장이 환해지고 아주 깔끔해졌어요.",yepm****,20.08.09.,14,신발장,수납가구
,,,,,,,
21,5,샵에서 잘쓰고있답니당^^,sh88****,20.09.04.,14,신발장,수납가구
,,,,,,,
22,5,5인가족이라 항상 현관앞부터 신발이 어지러있었는데 깔끔히 정리됐어요. 한칸에 4컬레정도 정리되네요.이젠 현관이 휑~하니 깔끔하고 좋네요 만족합니다,hje2****,20.08.14.,14,신발장,수납가구
,,,,,,,
23,3,조립하는데 힘든거빼곤 괜찮아요,dyah****,20.08.28.,14,신발장,수납가구
,,,,,,,
24,4,조립하는데 좀 힘드네요 둘이서 해야함,lilo****,20.09.05.,14,신발장,수납가구
,,,,,,,
25,5,좋아요~또 구매할께요,2436****,20.09.11.,14,신발장,수납가구
,,,,,,,
26,5,저희집 현관을 정리해준 이모님 같은 존재에요~ 가벼원 흔들리기는 하는데 이쁘다고  앉지만 않음 될거 같아요~,rmaq****,20.08.20.,14,신발장,수납가구
,,,,,,,
27,5,감사합니다 ?? ㄴㅓ무 이쁘네요,icks****,20.09.06.,14,신발장,수납가구
,,,,,,,
28,4,쓸만합니더ㅎㅎ잘쓰는줄이에야ㅎㅎ,musi****,20.08.11.,14,신발장,수납가구
,,,,,,,
29,5,신발장이 한결 깔끔해졌어요! 조립도 쉽고 예뻐요,hmhs****,20.08.05.,14,신발장,수납가구
,,,,,,,
30,5,조립이 좀 힘들었지만 신발장이 깔끔해져서 좋아요,skts****,20.08.29.,14,신발장,수납가구
,,,,,,,
31,5,신발장이 깔끔해졌어여~~!,sonc****,20.09.01.,14,신발장,수납가구
,,,,,,,
32,4,"조립이생각보다어려웟지만
꺌끔해요",rlaa****,20.08.06.,14,신발장,수납가구
,,,,,,,
33,5,"깔끔하고 튼튼하고 마음에 드네요 
화이트라 예뻐요~~",ajm8****,20.08.17.,14,신발장,수납가구
,,,,,,,
34,5,"가격대비 훌륭합니다. 추천추천 
생각보다 커요",dami****,20.08.11.,14,신발장,수납가구
,,,,,,,
35,4,"우선 조힙하기 쉬워서 좋았어요 그런데 조립하다보니 봉 연결하는 부분이 갑자기 뜯어져서 당황 했네요... 제가 힘을 많이 들이지 않았는데도 드라이버 돌리다가 뜯어져서 교환 신청 하려다가 귀찮아서 대충 본드 붙이고 쓰는 중입니다
그래도 가성비 측면에 서 만족해요!",anni****,20.06.04.,14,신발장,수납가구
,,,,,,,
36,5,"흰색이라 깔끔하고 신발도 위아래로
10켤레 올라가요.",iris****,20.07.14.,14,신발장,수납가구
,,,,,,,
37,5,간편하게 신발정리할 수있어서 좋아용^^,sh88****,20.07.14.,14,신발장,수납가구
,,,,,,,
38,5,잘쓰고있어요. 공간활요메 좋네요. 추천합니다,call****,20.07.08.,14,신발장,수납가구
,,,,,,,
39,5,"화면과 동일합니다.
좋아요..또 구매할께요",2436****,20.07.29.,14,신발장,수납가구
,,,,,,,
40,5,없었던때보다 훨씬 마음에 들어요,choc****,20.07.09.,14,신발장,수납가구
,,,,,,,
41,5,튼튼하고 이뻐요 좋네요,hydk****,20.08.03.,14,신발장,수납가구
,,,,,,,
42,5,사무실에 놓기 딱 적당해요,theb****,20.07.09.,14,신발장,수납가구
,,,,,,,
43,5,신발정리 너무 깔끔하게 잘되고있어요^^,qkrt****,20.07.25.,14,신발장,수납가구
,,,,,,,
44,4,조금 낮네요 ㅠ 이쁘긴해여,h681****,20.07.20.,14,신발장,수납가구
,,,,,,,
45,4,배송도 빠르도 잘 받아서 쓰고있어요 ^^,agri****,20.07.19.,14,신발장,수납가구
,,,,,,,
46,5,이쁩니다. 조립도 어렵지 않고 좋아요,hydk****,20.06.19.,14,신발장,수납가구
,,,,,,,
47,5,생각보다 조립할때 눕혀야되나 세워서 만들어야하나 시행착오가있어서 좀 힘들었어요. 그것만 결정도니 쉽더라고요. 그후 정리하니 한결 깨끗해졌습니다,call****,20.06.04.,14,신발장,수납가구
,,,,,,,
48,4,조립하는게 좀 어렵네요. 혼자는 못할 것 같고 최소 두명은 필요했어요. 그리고 아귀가 안맞는다고 해야하나  균형이 잘 안잡혀서 한 곳 바닥이 좀 떠요. 그게 아쉽네요. 그래도 디자인은 예뻐요.,hami****,20.06.22.,14,신발장,수납가구
,,,,,,,
49,5,이뻐요 집이 깔끔해졌어요~~~^^,ym85****,20.07.10.,14,신발장,수납가구
,,,,,,,
50,5,좋네요편리하게좋아요,minj****,20.07.11.,14,신발장,수납가구
,,,,,,,
51,4,만족해요만족해요만족해요,hidy****,20.07.23.,14,신발장,수납가구
,,,,,,,
52,5,신발장이 넓음에도 불구하고 자주신는 신발은 예쁜 신발장에 올려두고 싶어 화이트색상의 신발장을 엄~~청 검색하다 각진 디자인보단 요런 동글동글 디자인이 마음에 들어 구입했어요^^* 화면그대로의 디자인 이였고요. 혼자서는 조립이? 살짝 힘들다는 후기 보았는데요. 신랑이 조립할때 제가 잠시 도와서 했는데 후다닥 잘 했고요. 디자인이 참 예뻐요. 사이즈도 저희집에 딱 맞고요. 위 아래 자주신는 신발 올려두니 딱이네요♡ 사진은 새로산 신발들 리뷰쓰느라ㅎㅎ 그때 찍어둔 사진이네요. 암튼 마켓비 제품들 넘 좋아용♡♡♡,sech****,20.04.27.,14,신발장,수납가구
,,,,,,,
53,5,깔끔하고 신발이 10켤레 올라가네요.,iris****,20.06.06.,14,신발장,수납가구
,,,,,,,
54,4,"사이즈  색상 모두 마음에.들어요!!
하지만 조립하기 쉽다고 써있지만..생각보다 어려웠어요.....",qoqo****,20.06.12.,14,신발장,수납가구
,,,,,,,
55,4,슈커버 바꾸니 인테리어 효과 살아나요~ 구매 잘했고 가격도 저렴하니 좋아요,eksl****,20.05.20.,14,신발장,수납가구
,,,,,,,
56,5,저희집은 다육화분이 놓을려고 샀는데 깔끔하고 좋아요,subi****,20.06.11.,14,신발장,수납가구
,,,,,,,
57,4,좋습니다ㅎㅎ 잘 사용하겠습니다!,dami****,20.06.11.,14,신발장,수납가구
,,,,,,,
58,5,튼튼하고 조립도 쉬워요,yuji****,20.06.15.,14,신발장,수납가구
,,,,,,,
59,5,배송도빠르고제품도맘에들어요,ssmm****,20.05.23.,14,신발장,수납가구
,,,,,,,
60,4,조립할때 보니 봉끼우는 동그란부분 용접이 한쪽이 떨어졌드라고요 그냥 글루건으로 붙이고 조립해서 사용중인데 신발 올려놓기는 충분한것 같아서 그냥 사용합니다,ahny****,20.05.23.,14,신발장,수납가구
,,,,,,,
61,4,"조립하는데 살짝 애먹기는 했지만 설치하고 나니
이쁘네여!",fkae****,20.06.07.,14,신발장,수납가구
,,,,,,,
62,5,감사합니다 잘 쓰겠습니다,icks****,20.06.10.,14,신발장,수납가구
,,,,,,,
63,4,맘에들어요. 근데 마감이 조금 아쉽네요 ㅠㅠ 중국산이라..,kyle****,20.05.31.,14,신발장,수납가구
,,,,,,,
64,5,깔끔한디자인 만족합니다,ksyo****,20.06.07.,14,신발장,수납가구
,,,,,,,
65,5,이것 덕분에 현관에 공간이 많이 생겼어요,appl****,20.05.13.,14,신발장,수납가구
,,,,,,,
66,4,너무 예쁘고  심플해서 애들이 좋아해요,dkch****,20.05.10.,14,신발장,수납가구
,,,,,,,
67,5,빠르게 배송되고 좋아요,happ****,20.05.30.,14,신발장,수납가구
,,,,,,,
68,5,"좋아요 배송도 빠르고. 조립하기도 괜찬아요
잘쓸께요",rose****,20.05.13.,14,신발장,수납가구
,,,,,,,
69,3,십자드라이버 필요합니다,tnwj****,20.05.13.,14,신발장,수납가구
,,,,,,,
70,5,"너무너무 이쁘네요
층마다 성인 신발 4개 여유있게 들어갑니다",tize****,20.05.08.,14,신발장,수납가구
,,,,,,,
71,4,신발장 너무예쁘요 아이들이 무척 좋아해요,dkch****,20.04.12.,14,신발장,수납가구
,,,,,,,
72,5,이전에 블랙 구매하고 마음에 들어서 통일성 있게 블랙 구매하려했는데 품절이라서 화이트 구매했어요. 화분선반용이고 튼튼하고 맘에 듭니다.,309a****,20.03.26.,14,신발장,수납가구
,,,,,,,
73,5,너무너무좋았습니다ㅋ,minj****,20.05.26.,14,신발장,수납가구
,,,,,,,
74,5,배송 빨리 와서 좋습니다,choc****,20.04.11.,14,신발장,수납가구
,,,,,,,
75,5,혼자조립하기에 좀 짜증나는 구성이었지만 그래도 조립후 생각해놓은 장소에 놓으니 딱 맞네요. 가격도 저렴하고 심플해서 좋아요. 신발도 생각보다 넉넉히 들어가요.,bjka****,20.03.19.,14,신발장,수납가구
,,,,,,,
76,5,튼튼하고 가격대비 좋아요,soph****,20.04.06.,14,신발장,수납가구
,,,,,,,
77,4,깔끔하고 좋아요 배송도 빠르구요,kjw2****,20.04.21.,14,신발장,수납가구
,,,,,,,
78,4,잘 받았습니다!! 깔끔하게 정리돼서 좋네요,nost****,20.04.03.,14,신발장,수납가구
,,,,,,,
79,5,"빠른배송 좋아요~
신발 올려놓기에는 튼튼하고 좋네요~",jihu****,20.03.27.,14,신발장,수납가구
,,,,,,,
80,4,현관에 사이즈 딱맞네요ㅔ,ds01****,20.04.20.,14,신발장,수납가구
,,,,,,,
81,4,생각보다 훨씬 맘에 드네요,appl****,20.03.22.,14,신발장,수납가구
,,,,,,,
82,5,항상신발장이 모자랐는데ㅎ진작살껄 후회중이네요ㅎ,clea****,20.04.01.,14,신발장,수납가구
,,,,,,,
83,5,"조립하기도 쉽고 깔끔히
정리되서 좋아요 ~~",look****,20.03.30.,14,신발장,수납가구
,,,,,,,
84,4,디자인은 이쁘네염 근데 혼자 조립하다가 미춰버리는줄~,the_****,20.03.25.,14,신발장,수납가구
,,,,,,,
85,5,조립하기도 어렵지않고 깔끔하니 신발정리하기 딱 좋아요,wkdu****,20.03.09.,14,신발장,수납가구
,,,,,,,
86,4,"하나 사서쓰다가 손님들 신발올리니 공간부족해서 하나 더삿어요 만족합니다
근데 조립 빡세요 ㅋㅋㅋ",ckdw****,20.02.01.,14,신발장,수납가구
,,,,,,,
87,5,신발정리 깔끔하게 너무 잘하고 있습니다,lz99****,20.02.22.,14,신발장,수납가구
,,,,,,,
88,5,크기도좋고만족합니다,hero****,20.02.23.,14,신발장,수납가구
,,,,,,,
89,5,생각보다 조립이 ㅋ 혼자는 힘들거같고 제품은 넘 맘에 드는데 나사가 하나없음 ㅜㅜ,nach****,20.01.19.,14,신발장,수납가구
,,,,,,,
90,5,"진짜 좋아욬ㅋㅋ 신발 깔끔하게
정리가 되서",seoy****,20.02.12.,14,신발장,수납가구
,,,,,,,
91,4,선물줬는데 만족해요,cih2****,20.02.13.,14,신발장,수납가구
,,,,,,,
92,5,깔끔하게 정리했습니다,lz99****,20.01.17.,14,신발장,수납가구
,,,,,,,
93,5,너무 맘에 들어요 그간 버려진 신발장이 몇개인지...진짜ㅠ 이건 튼튼하고 예쁘고 맘에 들었어요,seoy****,19.12.27.,14,신발장,수납가구
,,,,,,,
94,5,색깔이 브라운빛이 살짝 도는건지..완전 블랙이 아니라 덜 촌스럽고 좋네요~ 수납은 적당하구요 설치하고보니 생각보다 가로너비가 크네요 깜놀^^ 조립하나 성질나서 죽는줄 알았는데 다 만들고나니 뿌듯하고 이쁘네요~~,ulbo****,19.11.30.,14,신발장,수납가구
,,,,,,,
95,5,좁은현관에 신발정리하기 좋아요,niki****,19.12.29.,14,신발장,수납가구
,,,,,,,
96,5,맘에들어요!! 바닥에 모래떨어지는건 좀 자주치워야함,flsn****,20.01.10.,14,신발장,수납가구
,,,,,,,
97,4,좋아요 실용적이고사용잘하고있어요,cupi****,20.01.10.,14,신발장,수납가구
,,,,,,,
98,5,현관에 신발올려놓으려고 구매했는데 아주 만족합니다!조립도 쉽고 튼튼해요.,drco****,19.12.27.,14,신발장,수납가구
,,,,,,,
99,5,조립도쉽고 만족합니다,6411****,19.12.30.,14,신발장,수납가구
,,,,,,,
100,5,혼자 조립하기 조금 힘들긴했지만 놓고 보니 깔끔하고 예쁩니다~,youn****,19.12.02.,14,신발장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,한달 넘게  사용중인데 너무 좋습니다,hwar****,20.10.27.,15,신발장,수납가구
,,,,,,,
2,1,배송이 2달걸렸습니다. . ^^,mail****,20.07.23.,15,신발장,수납가구
,,,,,,,
3,4,댐퍼 부분이 파손되어 왔습니다.,chee****,20.07.29.,15,신발장,수납가구
,,,,,,,
4,4,디자인은 마음에 드는데 한달넘게 배송됨 그리고 사이즈가 큰신발이 안들어 가네요~쫌 아쉽습니다,rktl****,20.03.31.,15,신발장,수납가구
,,,,,,,
5,4,디자인도 다 마음에 드는데 배송이 너무 늦네요.아쉽습니다..,rktl****,20.04.04.,15,신발장,수납가구
,,,,,,,
6,1,배송이 한달하고 일주일 걸렸어요. 치수변경때문에 취소도 못하고. 12월 6일 주문해서 1월 16일 받았습니다. 해외배송인지.,hean****,20.01.19.,15,신발장,수납가구
,,,,,,,
7,3,"오랜 기다림 끝(근 4주만)에 이제사 겨우 물건을 받을 수 있었습니다. 제품은 상품정보에 기재된 내용과 다름없이 배달은 되었지만  아쉬운 부분이 있어 몇자 적습니다. 
신발장의 치수 기준이 여자신발을 기준으로 제작이 되는 것 같네요. 남자 부츠(남자발사이즈270mm 기준 부츠길이300mm가량)를 넣을 경우  안쪽 선반의 깊이(270mm)보다 길어  문이 닫히지 않습니다. 안쪽선반 길이가 조금은 더 길었으면(300mm정도) 하는 바람이 있습니다. 
뭐  제가 제대로 정보를 확인하지 않고 구매하는 바람에 제가 예상했던 것보다 신발보관 가능수량이 적어진 듯 하지만  세컨드 신발장(계절별 자주신는 신발 보관용도)으로 활용할 예정인지라 그럭저럭 쓸만합니다. 내구도는 튼튼한 것 같구요.
여튼 제작하실 때 참고해주시면 좋을 것 같구요. 구매하실 분들도 남자분(특히 사이즈가 있으신분)들은 필히 참고하세요.",noth****,19.11.02.,15,신발장,수납가구
,,,,,,,
8,4,"좁은현관을 정리하려구 구입했어요 사이즈 디자인 만족합니다 수납깊이는 245인 저에게 맞고 높이는앵글부츠까지수납 가능할것같습니다
단 배송이 12일걸렸어요 주문할때 넉넉히 기간염두하세요!",pyod****,19.11.23.,15,신발장,수납가구
,,,,,,,
9,5,배송기간이 거의 한 달 가까이 걸렸으나 제품은 매우 만족스럽습니다. 후기 중에 냄새가 난다고 하였는데  생각보다 냄새도 많이 나지 않았고  프로텍팅을 너무 잘 해주셔서 기스 하나 나지않고 왔습니다. 뒷면 마감처리도 매우 깔끔했고요. 감사합니다  잘 쓰겠습니다.,amar****,19.12.01.,15,신발장,수납가구
,,,,,,,
10,5,수납공간 넉넉합니다  나무향너무좋으네요,pand****,19.12.18.,15,신발장,수납가구
,,,,,,,
11,4,깔끔한 디자인 입니다,wkdd****,19.12.08.,15,신발장,수납가구
,,,,,,,
12,5,"배송은 10일정도 걸린다고 하시고
마감이 괜찮네요",ewhu****,19.11.02.,15,신발장,수납가구
,,,,,,,
13,4,나무라믿고구매 냄새좋앵‥,frui****,19.11.06.,15,신발장,수납가구
,,,,,,,
14,5,"배송은 그럭저럭
마감이 괜찮네요",ewhu****,19.11.02.,15,신발장,수납가구
,,,,,,,
15,5,"주문 잘한것같습니다
제품맘에 들어요
주방공간이 협소해서 신발장이 아닌 수납장으로 주문했습니다
칸칸이 정리도 잘되고 나무도 좋은 나무인것같아요
포장도 꼼꼼하게 잘되서 왔습니다",jmjh****,19.08.31.,15,신발장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,"엄마집이 오래돼서 주방이랑 같이 리모델링 했어요.
깔끔하게 하려고 추가금내고 마감까지 해서 더 깨끗해보이네요. 실리콘도 깔끔하게 쏴주시고 좋네요.
뒷판은 얇은 합판이라 낭창낭창해서 살살 닦았어요.
 코모질감이 생각보다 과하지않아서 훨씬 모던해 보여요. 
집이 넓어보여서 굉장히 만족스러워하시네요",redk****,20.11.29.,16,신발장,수납가구
,,,,,,,
2,5,"글래드 현관장 행잉형  거울도어 변경했습니다. 
깔끔하고 예뻐요~
좌측이 오픈이라 마감ep도 추가하였습니다. 
조명과 어우러져 은은합니다.",huei****,20.12.17.,16,신발장,수납가구
,,,,,,,
3,5,현관 대신에 안방드레스룸 대신 붙박이장용으로 시공했는데 신발장이라 간격도 좁아 많이들어가고 좋아요,02ub****,20.09.14.,16,신발장,수납가구
,,,,,,,
4,5,시공 잘해주셔서 감사해요,5th_****,20.10.14.,16,신발장,수납가구
,,,,,,,
5,5,깔끔하고 마음에 드네요!,hsm1****,20.09.14.,16,신발장,수납가구
,,,,,,,
6,5,신발이 다 들어가서 우선 좋구요 가성비 정말 좋네요,dltm****,20.08.04.,16,신발장,수납가구
,,,,,,,
7,4,시공이 아주 깔끔합니다,happ****,20.08.07.,16,신발장,수납가구
,,,,,,,
8,4,"가성비 좋고 외장 색감이 약간 독특합니다.
다만 수납장 선반 갯수와 행잉으로 설치 했을경우 행잉 길이에 대한 상의가 있으면 조금 더 좋았을걸 하는 후회가 남네요 그리고 가장 안쪽 마감이
약하긴 한데 가격대비 만족입니다.",dant****,20.07.05.,16,신발장,수납가구
,,,,,,,
