review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
66,4,생각했던거보다 만족도가 높아요.그런데 측면 마지막 나사하나가 꽉조여지지않고 헛돌았어요.별지장없어서 괜찮지만 별하나 뺏어요~,kyou****,20.11.08.,1,선반,수납가구
,,,,,,,
67,5,생각했던 딱 그대로 좋은품질,icsu****,20.11.24.,1,선반,수납가구
,,,,,,,
68,5,맘에들어요ㆍ디자인도  아주  굿~~,gold****,20.12.13.,1,선반,수납가구
,,,,,,,
69,5,배송빠르고~  튼튼하고~  이뻐요~,inuk****,20.11.25.,1,선반,수납가구
,,,,,,,
70,5,"꼼꼼한포장 빠른배송에 잘받았습니다
 간단하니 어려움없이 조립도 잘했구요^^
만들고 보니 앙증맞은게 정리대를 잘 구매해서
뿌듯합니다",choi****,20.11.26.,1,선반,수납가구
,,,,,,,
71,4,잘쓰고있습니다 번창하세요,ey51****,20.12.07.,1,선반,수납가구
,,,,,,,
72,4,보기는 예쁜데 살짝 흔들리는 느낌이 있긴합니다. 그래도 만족하면서 쓰고 있어요:),jule****,20.11.01.,1,선반,수납가구
,,,,,,,
73,5,좋아요~~ 배송도 빠르고 조립도 쉬움 다른거 또 사려구요,tnsk****,20.11.06.,1,선반,수납가구
,,,,,,,
74,5,한달동안 써보니 튼튼하고~원목이라 어디든 잘어울려서 좋아요~^^,aien****,20.11.05.,1,선반,수납가구
,,,,,,,
75,5,튼튼하고 조립도 쉽고 싸고 좋아요,miss****,20.11.04.,1,선반,수납가구
,,,,,,,
76,5,잘받았어요 조립도 쉽고 단단하네요 잘쓸게요,soon****,20.11.18.,1,선반,수납가구
,,,,,,,
77,5,잘사용하겠습니다^^,csli****,20.11.05.,1,선반,수납가구
,,,,,,,
78,5,"생각보다 귀여워요.
이쁘게 정리해서 꾸며볼려구요.",rh65****,20.10.21.,1,선반,수납가구
,,,,,,,
79,4,"배송오류가 있었는지 좀 늦었지만 깔끔하고
이쁩니다  지인이 부탁해서 추가주문했어요
배송 좀 신경써주세요~",ey51****,20.11.06.,1,선반,수납가구
,,,,,,,
80,4,마무리가 좀 안되어 있는거 빼고 괜찮아요 ^^조립해서 놓으니 방이 깔끔해져서 좋아여,wldn****,20.11.02.,1,선반,수납가구
,,,,,,,
81,4,가성비 좋아요!  크기가 위치에 딱 좋아요,f563****,20.10.20.,1,선반,수납가구
,,,,,,,
82,5,"추석땜에 배송 일주일걸린거 빼곤 좋습니다
이참에 cj에서 다른 택배사로 옮기시길 추천합니다
판매자님",lepu****,20.10.13.,1,선반,수납가구
,,,,,,,
83,5,싸게 샀어요 마니 파세요,5160****,20.10.18.,1,선반,수납가구
,,,,,,,
84,5,마감이 아주 잘 되어 있어서 가시 걱정 안해도 되요,sang****,20.11.08.,1,선반,수납가구
,,,,,,,
85,4,좋아요~~^^**;;0,dmsa****,20.11.22.,1,선반,수납가구
,,,,,,,
86,5,"잘받았습니다  긴사이즈먼저 사용하고 
이건 나중에 화분이 더늘면 조립하는걸로",kasl****,20.10.12.,1,선반,수납가구
,,,,,,,
87,4,배송이 일주일.. 그것만 빼면 상품은 아주 만족입니다 :),laoy****,20.10.17.,1,선반,수납가구
,,,,,,,
88,5,재구매했어요 하자없는 상품으로 잘왔네요 단단하고 재구매할만 합니다  ! 잘쓸게요~,wngu****,20.10.28.,1,선반,수납가구
,,,,,,,
89,5,틈새공간에 한개더 필요했는데 딱이네요ㅎㅎ이제품은 맨밑까지 활용가능해서 더 좋아요^^,yksc****,20.10.02.,1,선반,수납가구
,,,,,,,
90,5,청소기 정리용도로 샀는데 만족해요 ㅎㅎ 일부러 아래칸은 뺐어요,ksrl****,20.10.04.,1,선반,수납가구
,,,,,,,
91,5,가성비 괜찮아요 ㅎ ㅎ,lool****,20.11.07.,1,선반,수납가구
,,,,,,,
92,5,책상 밑에 두려고 구매했습니다. 높이랑 크기 다 맘에 들고 좋아요! 아무래도 나무가시 튀어나온 게 좀 있긴 하지만 원목이고 셀프 조립제품이라 신경쓰이는 부분은 집에서 사포로 가볍게 다듬을 수 있는 부분인 것 같아요! 좋은 제품 좋은 가격에 잘 구매했습니다~ 800제품이랑 같이 구매했어요. 따로 다른 점은 없어서 제품 전반 후기는 그냥 같은 의견이라 똑같이 썼어요~ 선반 두개 나란히 두려고 샀는데 800  500이 같이 두기에 비율이 제일 예쁜 것 같아요~,anim****,20.09.24.,1,선반,수납가구
,,,,,,,
93,5,부모님집에 사드렸는데 튼튼하고 좋다하시네요,barb****,20.10.22.,1,선반,수납가구
,,,,,,,
94,3,"조립하는데..
연장이없어서못햇어요ㅜ
도라이바?잇어야해요..
사와서다시조립해야겟네요..",sej2****,20.09.23.,1,선반,수납가구
,,,,,,,
95,4,세탁실 선반으로 사용하려고 구입했는데 가격도 적당하고 마음에 쏙 듭니다,ange****,20.09.24.,1,선반,수납가구
,,,,,,,
96,5,옷정리 하려고 구매했는데 생각보다 튼튼하고 좋으네요.,yjsa****,20.10.18.,1,선반,수납가구
,,,,,,,
97,5,"딱 원했던 사이즈 입니다.
탄탄하며 무게도 가볍고 딱 좋습니다.",dbeh****,20.09.27.,1,선반,수납가구
,,,,,,,
98,5,배송빠르고 좋아요. 잘쓸께요~~,sunn****,20.10.17.,1,선반,수납가구
,,,,,,,
99,4,예쁘고 튼튼 해요 감사합니다.,bho0****,20.09.26.,1,선반,수납가구
,,,,,,,
100,5,만족합니다 좋아요!,ahah****,20.10.18.,1,선반,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,일단 가격과 디자인  색감이 정말 맘에 들어서 구입했어요. 근데 막상 받아보니 생각보다 좀 무겁긴 했어요. 배송중 모서리 가 살짝 깨져서 왔네요. 콘크리트 벽이라 힘들게 벽 뚫고 선반 거는데 무거워서 자꾸 쳐지더라구요. 결국 벽과 맞붙는 아래 부분에 다른 지지대를 끼워 넣어 수평 맞췄어요. 남편하고 둘이 끙끙대며 2시간 정도 걸린것 같아요^^; 그래도 이만한 가격에 이쁘게 잘 설치한것 같아요.,ican****,21.03.21.,2,선반,수납가구
,,,,,,,
2,1,"가격적인 면에서 이케아 라크 선반이랑 비교해도 마감  시공성 다 떨어집니다. 그리고 아무리 저렴하다고 해도 이건 정말 해도 너무 하는 제품입니다. 
110 사이즈 6개  59.5 사이즈 5개 주문해서 6개 설치하고 너무 짜증나서 박스채 버렸습니다. 무지주 선반인데 'ㄱ'자형 꺽쇠 사용했습니다.
선반과 벽에 고정된 피스를 연결하는 걸쇠가 선반보다 튀어나와서 애초에 벽에 붙일수가 없는 디테일을 가지고 있고  동봉된 피스는 목재용이라 선반의 무게를 버티질 못 합니다. 
이런걸 만든다는 것도 판매한다는 것도 이해가 안될 수준의 제품 입니다. 
기존에 마켓비의 다른 제품들 저렴한 가격이라 몇번 구매도 했고  디테일 안좋아도 가성비 생각하며 만족했습니다. 그런데 이 제품은 너무 최악이라 저같은 피해자가 안 생기도록 리뷰 남깁니다.",tpal****,21.04.07.,2,선반,수납가구
,,,,,,,
3,1,"제품은 언뜻 보면 괜찮은 거 같은데  직접 설치해보면 앞으로 쏠려요. 뒷편에 꽂는 곳이 툭 튀어나와서 그런 거 같고 나사를 잡아주는 플라스틱(초록색)이 뽀개졌어요. 그리고 안에서 놀고 있다네요. 신랑이 요런 거 잘하는데도 안되는거면 질 안좋은 제품을 쓰는겁니다. 진짜 별로네요. 
6개나 주문했는데 3개만 거치하고 나머지는 그냥 바닥에 놓고 사용합니다. 불안해서 못 쓰겠네요. 환불하고 싶은데 벌써 설치해서 하지도 못하겠고 평가가 나름 좋았는데 속은기분이네요.
설치해놓고 밑에 나무로 받칠겁니다. 시간낭비 체력소모하고 불만족이네요.",joye****,21.02.21.,2,선반,수납가구
,,,,,,,
4,5,"홈카페공간에 설치했어요 
아래수납장도 마켓비제품이라 색상이 똑같아서 만족",7865****,21.04.04.,2,선반,수납가구
,,,,,,,
5,5,홈캠 올려 놓았는데 좋네요~  다만 설치할때 못 위치 맞추기가 어렵네요ㅠㅠ,yous****,21.04.06.,2,선반,수납가구
,,,,,,,
6,5,"오~~ 좋아요
현관에 부착해서 쓰고 있는데 튼튼하고 색도 괜찮아요",okey****,21.04.03.,2,선반,수납가구
,,,,,,,
7,5,제가 원하던 느낌이 아니라 초큼 아쉽네요 ㅎㅎ 선택미스 ㅎㅎㅎ,b_bs****,21.03.31.,2,선반,수납가구
,,,,,,,
8,5,용도에 맞아서 만족해요 생각보다 튼튼하네요,sami****,21.03.24.,2,선반,수납가구
,,,,,,,
9,5,"저희집 욕실에는 상부장과 젠다이 대신 하부장과 선반을 설치했어요^^
화병과 칫솔  치약 정도만 올려놓을 용도로 선반을 구입했는데 정~말 탁월한 선택이었던 것 같아요!
우드&골드 컨셉인데 우드가 딱 제가 원하던 컬러였어요~
참 만족스러운 제품입니다^^",hean****,21.02.28.,2,선반,수납가구
,,,,,,,
10,1,아무리 잘 박아도 앞으로쏠려요...못 쓰겠네요 6개나 샀는데... 밑에 받침대를 다시 사야할듯...,real****,21.03.21.,2,선반,수납가구
,,,,,,,
11,3,"두께감있구요..엄청튼튼하고 엄청 무거워요
벽고정시에 벽뚫는거 있어야가능합니다..장비갖추시고 주문하세요..",bak9****,21.04.07.,2,선반,수납가구
,,,,,,,
12,3,생가보다 엄청무거웠어요..컨테이너 사무실에 벽인테리어 하려고 구매했으나..결국 벽이 약해서 포기..ㅠ,bak9****,21.04.07.,2,선반,수납가구
,,,,,,,
13,3,지지대따로사야할정도로 무거움,yjdq****,21.03.27.,2,선반,수납가구
,,,,,,,
14,4,마감이 깨끗하지는 않은데 가성비 부분에서는 만족이에요,inae****,21.03.23.,2,선반,수납가구
,,,,,,,
15,5,예쁜데 달기 넘힘들어요 .엄청무거움  .만족합니다 감사합니다 대박이네요 수고하셨습니다,a255****,21.03.16.,2,선반,수납가구
,,,,,,,
16,5,"액자를 놓기에 안전하고 좋아요 
위치도 바꿀수있고요",sami****,21.03.24.,2,선반,수납가구
,,,,,,,
17,5,고급스럽고 예뻐요^^,roor****,21.03.30.,2,선반,수납가구
,,,,,,,
