review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
9,4,"쫌 약해요
쫌만 더 견고하게 만들어서 좀 더 가격올려도 좋을듯
딱 가격만큼 이라는 표현
막 쓰기엔 좋죠",ssan****,21.04.04.,0,행거,수납가구
,,,,,,,
10,5,"방문뒤에 안보이게 공간남아서 삿는데 딱좋네요
조립도 간단해요~  배송빠릅니당ㅋ",dldl****,21.04.01.,0,행거,수납가구
,,,,,,,
11,5,"공간 차지도 안하고
가성비도 좋고^^
짱짱해요~~",bit2****,21.04.07.,0,행거,수납가구
,,,,,,,
12,5,잘쓰고 있습니다 유용해요 공간 차지 많이 없이,dmqa****,21.04.05.,0,행거,수납가구
,,,,,,,
13,5,"봉 부분 이음새땜에 불량인줄알앗는데
왠걸 이리조립이 쉽다니요^^",tlvk****,21.04.07.,0,행거,수납가구
,,,,,,,
14,4,잘 쓰고  있어요.  급 필요한거라 샀는데 가격대비좋아요,adgj****,21.04.04.,0,행거,수납가구
,,,,,,,
15,4,가격대비 좋아요  근데 좀 약해서 흔들흔들해요~^^,p301****,21.04.06.,0,행거,수납가구
,,,,,,,
16,2,툭하면쓰러짐 받침대 꼽는거말고 돌려서 장착하는걸로만들어야될듯,tsw1****,21.04.05.,0,행거,수납가구
,,,,,,,
17,5,가격값 합니다 하지만 싸서 좋아요 원룸에 쓰기 딱이에용,juni****,21.04.01.,0,행거,수납가구
,,,,,,,
18,5,잘 받았습니다 조금 약하긴 하지만 옷을 많이 걸지 않을거라 상관없을거 같아요,hk10****,21.04.03.,0,행거,수납가구
,,,,,,,
19,5,"일단 배송은 빠릅니다
키작은 저학년이 쓰기도 좋네요
다만 연결 봉쪽이 헐거워서 유격이 있네요
가성비 훌륭한제품입니다",pool****,21.03.25.,0,행거,수납가구
,,,,,,,
20,2,"가격대비 더 이상 기대하지 마세요.
더 좋은 제품을 구매하세요.
제품 검수도 안해서 기스 나있고
반품하기 귀찮아서 며칠 쓰다가 버려야 할것 같습니다.
지지대도 너무 약해요.
비추입니다.",msun****,21.03.18.,0,행거,수납가구
,,,,,,,
21,5,진짜 깔끔하고 너무 맘에들어요 싼티 하나도 안나네요,hutk****,21.03.30.,0,행거,수납가구
,,,,,,,
22,3,"예전에 같은거로 산적이 있는데 필요해서 또샀어요.
근데 긁힘등이 많이 있긴하네요ㅜ
그래도 가격에비해 괜찮아서 잘쓸게용~",crea****,21.03.22.,0,행거,수납가구
,,,,,,,
23,5,밑에 있는 받침대가 튼튼하긴 한데 봉이 단단하게 고정되진 않아서 약간 흔들림이 있어요.,rmfl****,21.03.23.,0,행거,수납가구
,,,,,,,
24,5,핸드폰 올려 놓을수 있어서 좋아요,love****,21.03.30.,0,행거,수납가구
,,,,,,,
25,4,"아들 자취하는데 보냈는데 봉에 기름이 묻어서 닦고 설치하는데 고생했다네요.
선물이라고 보냈는데 미안하면서 속상했어요.
행사해서 샀는데  조금 실망이네요",met9****,21.03.18.,0,행거,수납가구
,,,,,,,
26,4,잘 받았어요. 중간에 끼우는거는 고정이 안되네요. 그거 빼고 사용해요. 화이트라 깔끔하네요. 원형보다는 나무모양이 낫겠어요. 암튼 잘 쓸것같아요.,83ge****,21.03.12.,0,행거,수납가구
,,,,,,,
27,5,"깔끔하니 좋아요.
굿굿굿",love****,21.04.07.,0,행거,수납가구
,,,,,,,
28,5,아들 방에 놓고쓰고 있는데 퇴근하고 여기 저기 있던 지갑과 이어폰 등을 받침대에 올려 놓으니 찾기 참 좋아요^^ 잘 쓰겠습니다.,whoi****,21.03.19.,0,행거,수납가구
,,,,,,,
29,5,"깔끔하고 너무 예쁘네용
가격도착하고 참 좋아용",feel****,21.04.03.,0,행거,수납가구
,,,,,,,
30,4,싸고 조립이 쉽다. 너무 가벼워서 옷을 걸고 내릴 때 휘청인다.,pyro****,21.03.26.,0,행거,수납가구
,,,,,,,
31,5,"명절전에 주문했는데 예상은 했고 물량이 많아서 늦을거 감안해서 주문했어요.판매자분께서는 배송을 바로 보내주셨는데  택배물량이 밀려서 지연이되고있었어요.그럼에도 판매자 분께서 너무친절하시고 상품 잘 도착하는지 확인도 하시고 감사했어요.
물건받고 바로 설치 벌써 4개째 여기서 구매라 방마다 놓고쓰는데 정말 군더더기없이 깔끔하고 옷걸어놓기도 편합니다.
저는 둥지는 빼고 쓰고있구요~이 가격에 가성비가 최고라생각됩니다.
몇년전에 산 같은제품도 지금도 잘쓰고있구요.
쉽게 망가지거나 하지않아서 지금까지도 잘쓰고있습니다. 가격생각해서 샀었는데 이정도 가격에 다른제품 찾을이유가없네요.
감사합니다.",yss0****,21.02.19.,0,행거,수납가구
,,,,,,,
32,5,생각보다 이뻐서 만족이요,seve****,21.04.04.,0,행거,수납가구
,,,,,,,
33,5,싸고 적당한 옷걸이에요. 깨끗해서 너무 좋은 것 같아요. 너무 무거운 것 걸면 쓰러지니까 조심하셔야 할 듯합니다. 전 가벼운 외투같은거 걸어놓을라고 샀어요.,koke****,21.04.05.,0,행거,수납가구
,,,,,,,
34,2,너무 약해서...가격은 싼데...너무 약해서...글루건 사러 갑니다..이음매 부분이 돌리는 것도 아니고 끼우는 것도 아니고 너무 약해서 테이프로 붙이려다 글루건 사서 붙여야할듯....,wnsg****,21.04.07.,0,행거,수납가구
,,,,,,,
35,5,모자걸이로 사용하려고 샀는데 딱 좋아요. 디자인도 심플해서 어디다 둬도 너무 튀지 않구요. 모자도 꽤나 많이 걸어집니다. 좋네요.,knj5****,21.04.07.,0,행거,수납가구
,,,,,,,
36,5,너무 가벼워여 배송은 빨리요,dhal****,21.04.03.,0,행거,수납가구
,,,,,,,
37,3,진짜 너무약합니다... 너무 흔들려요 ㅠㅠ 패딩걸면 휘청임,hakw****,21.03.28.,0,행거,수납가구
,,,,,,,
38,5,"밑에 지지대가 약하지만 가벼운 옷이나 가방걸려고 산거라
전 그닥 문제는 안되요.그런데 불안불안음 좀 하네요 
그래도 이가격에 이 품질은 만족합니다",dial****,21.04.04.,0,행거,수납가구
,,,,,,,
39,4,그냥 가격대비 쓸만한데 튼튼하지는 않아요,wjdr****,21.03.31.,0,행거,수납가구
,,,,,,,
40,5,가성비 괜찮즙니다요,lily****,21.04.04.,0,행거,수납가구
,,,,,,,
41,2,"너무 약해서 몇벌 걸지 못해요ㅠㅠ
대칭으로 걸지 않음 쓰러집니다.",hong****,21.03.25.,0,행거,수납가구
,,,,,,,
42,5,"좋아요.
짱짱하고 잘사용할께요",krtk****,21.03.30.,0,행거,수납가구
,,,,,,,
43,2,스텐드 부분 연결부위가 약해요  테이프로 감아서 쓰려구요,wndu****,21.03.24.,0,행거,수납가구
,,,,,,,
44,5,"가성비 최고입니다. 자취용으로 쓰기에 안성 맞춤입니다
.",shak****,21.03.25.,0,행거,수납가구
,,,,,,,
45,5,"좋습니다
 깨끗한 제품으로 왔고 튼튼한지는 일단 써봐야 알겠습니다",shr8****,21.03.26.,0,행거,수납가구
,,,,,,,
46,5,12900원짜리는 옷걸기가 나빠서 없는걸로 하나더 샀어요 일반 옷걸이 보다 구멍으로 옷걸이를 꽂을수 있어서 더 편리한거 같아요,4eve****,21.04.06.,0,행거,수납가구
,,,,,,,
47,1,받자마자 기분이 확 상하네요. 제품 상태 확인 하시고 보내는거 아닌가요? 아무리 가격대가 낮아도 이건 아닌것 같아요. 스크래치가 심하네요 .누가봐도 다른사람이 쓰던거 아님 반품 받은걸 다시 보낸것처럼.. 기분이 참,bicc****,21.02.28.,0,행거,수납가구
,,,,,,,
48,4,설명서에 스크류 부분이 실제론 없더라구요. 아주 간단한건데 오히려 혼동이 되어 조립하는데 10븐쯤 걸렸네요. 약간 흔들려서 별4개 입니다. 값을 생각하면 괜찬습니다.,pian****,21.03.09.,0,행거,수납가구
,,,,,,,
49,4,자전거에 걸쳐놨던거 정리 잘됐네요,hero****,21.03.28.,0,행거,수납가구
,,,,,,,
50,5,"무거운 겨울옷은 다른곳에 걸어두시고
봄옷이나 여름옷은 균형 맞춰서 잘걸면 됩니다
제품은 가볍고 마감은 떨어지나 가격이 착해서
부담없이 사용하심되요",boar****,21.03.16.,0,행거,수납가구
,,,,,,,
51,5,원룸이라 항상 옷 때문에 방이 지저분 했었는데 옷걸이 하나로 깔끔해졌어요~,choi****,21.03.22.,0,행거,수납가구
,,,,,,,
52,5,가격 대비 매우 만족합니다,hiro****,21.03.09.,0,행거,수납가구
,,,,,,,
53,5,제품이 좋아서 두개 더 구매했네요 잘쓸게요,yoo8****,21.03.22.,0,행거,수납가구
,,,,,,,
54,4,제품 구성이 제품설명 페이지랑 좀 달라요. 구매페이지랑 구성도 다른데 설명서도 따로 동봉되어있지 않아서 약간 애먹었어요. 스테인리스 봉이 2개라 하셨는데 저는 하나만 왔고  연결부분 감싸는 애 빼고 끼우니까 흔들거리고 감싸는애랑 같이 끼우니까 딱 맞긴 한데 가운데 트레이를 끼울수가 없어서 트레이는 걍 포기하고 빼뒀어요. 저는 트레이가 팔요 없어서 걍 상관 없는데 그거 필요해서 사신 분들이었으면 당황하셨을듯.제품 자체는 튼튼하고 겨울코트 걸쳐놔도 안쓰러집니다. 다만 설명서를 동봉해주시면 좋을 것 같아요.,hyej****,21.03.10.,0,행거,수납가구
,,,,,,,
55,5,빠른배송감사해요ㅎㅎㅎ,bmn1****,21.04.01.,0,행거,수납가구
,,,,,,,
56,5,가성비 만족합니다. 좋아요,mini****,21.03.29.,0,행거,수납가구
,,,,,,,
57,5,사무실에서  잘 사용하고 있습니다,v740****,21.03.26.,0,행거,수납가구
,,,,,,,
58,5,잘쓰겠습니다 간소화된 제품이라 가볍네요,2866****,21.03.24.,0,행거,수납가구
,,,,,,,
59,4,아주 좋습니다. 굳!,mwkd****,21.03.31.,0,행거,수납가구
,,,,,,,
60,5,"돈대비 쓸만합니다.
더 돟은 제품을 원하시면 비싼거 사시고  가벼운 운동복 잠옷 등 걸기에는 좋아요.",jele****,21.04.06.,0,행거,수납가구
,,,,,,,
61,5,가성비 ㄱㅊ고 좋내여,jaey****,21.04.04.,0,행거,수납가구
,,,,,,,
62,4,딱 가격만큼만 하는 것 같아요. 옷 걸었다 뺐다 할 때 옷걸이가 살짝 휘청거려요...,wjd5****,21.03.15.,0,행거,수납가구
,,,,,,,
63,4,좀 약해보이긴한데 무거운거 걸거아니라서 .. 이쁘긴합니다^^,sara****,21.03.23.,0,행거,수납가구
,,,,,,,
64,5,엄청 튼튼하진 않지만 좋아요!,hh11****,21.03.27.,0,행거,수납가구
,,,,,,,
65,5,가격대비 쓸만해요. 근데 가지로 살걸 열매는 끝이 동글해서 바지를 걸면 흘러내리네요. ㅠㅠ,runn****,21.03.13.,0,행거,수납가구
,,,,,,,
66,5,안방에 옷 걸기가 편해요,newm****,21.03.27.,0,행거,수납가구
,,,,,,,
67,5,가격대비 너무 좋은거 같습니다. 외투  사원증  마스크 걸어놓고 일하다 외출하면 되서 잊어버릴 일이 없네요.,dani****,21.03.15.,0,행거,수납가구
,,,,,,,
68,5,조립하고 완성하는데 오래 안걸리구 좋아요 잘 사용중입니다,gytl****,21.04.04.,0,행거,수납가구
,,,,,,,
69,5,하나더 구매했는데 가격대비 쓸만합니다.,ssjh****,21.03.23.,0,행거,수납가구
,,,,,,,
70,2,선반에 기둥을 이어주는 나사가 없고 그냥 끼우는거라 좀 그렇네요. 생각보다 별로,yuns****,21.04.01.,0,행거,수납가구
,,,,,,,
71,4,가성비 좋아요. 전 혼자 사용해서 괜찮아요. 제품 자체가 가벼운 편이라 많이 걸거나 양쪽 무게 중심이 안맞으면 넘어질 수도 있을 거 같아요. 참고하시길...,ktji****,21.03.05.,0,행거,수납가구
,,,,,,,
72,5,잘 쓸게요 많이 파세요,goob****,21.03.26.,0,행거,수납가구
,,,,,,,
73,5,"이사갈집에 쓰려고 미리 주문했는데 흰색이라
이쁘기도하고 깔끔해서 좋아요 잘쓰겠습니다",dbwk****,21.04.04.,0,행거,수납가구
,,,,,,,
74,4,생각보다 길었어요 디자인은 예쁘지만 좀약해보여요,sata****,21.03.15.,0,행거,수납가구
,,,,,,,
75,2,생각보다  작아요  약해요  아쉬운데로 쓸만해요,rmat****,21.03.17.,0,행거,수납가구
,,,,,,,
76,5,아들이  잘 쓰고있답니다.생각보다 튼튼하네요~,klng****,21.04.05.,0,행거,수납가구
,,,,,,,
77,5,잘쓰고있습니다. 단단합니다,kshi****,21.03.24.,0,행거,수납가구
,,,,,,,
78,5,편하고 좋습니다!!!!,abcn****,21.03.28.,0,행거,수납가구
,,,,,,,
79,5,배송빠르고 가성비 좋습니다,zeni****,21.03.23.,0,행거,수납가구
,,,,,,,
80,5,제품 좋아서 두개 더구매했네용,yoo8****,21.03.22.,0,행거,수납가구
,,,,,,,
81,5,"견고하고 저렴하고 좋습니다.
다음에 구매기회가 생기면 또 구매하고 싶습니다.",skhe****,21.04.02.,0,행거,수납가구
,,,,,,,
82,5,"조립간단하고 화이트색상으로 깔끔합니다
가격대비 너무 만족합니다",kgg0****,21.04.05.,0,행거,수납가구
,,,,,,,
83,5,약간의 흔들림이 있지만 가격대비 만족합니다.,ms31****,21.03.19.,0,행거,수납가구
,,,,,,,
84,5,가격대비 너무 좋네요^^ 드레스룸 안쪽에 놓고 쓸거라 저렴한거 구매한건데~ 만족해요 ㅋㅋ,sb58****,21.03.30.,0,행거,수납가구
,,,,,,,
85,5,좋아요~ 저렴하게 잘 샀습니다 ㅎㅎ 불량품이 온다는 리뷰를 좀 봐서 걱정했는데 배송도 빠르게 오고 문제도 없었어요. 조립도 쉬워요. 약간 견고하지 못하다 느낄 순 있는데 가격을 생각하면 괜찮은 거 같고 저는 뭐 옷만 잘 걸리면 되니깐 아무렇지 않습니당~,c_ch****,21.02.22.,0,행거,수납가구
,,,,,,,
86,5,손님용이나 아이들 매일입는 잠바 걸기용으로 삿는데 딱좋아요!!물건적재공간엔 마스크놓고!!딱임,gpql****,21.03.07.,0,행거,수납가구
,,,,,,,
87,5,흔들림이 좀 있지만 가격대비 만족합니다.,ms31****,21.03.19.,0,행거,수납가구
,,,,,,,
88,5,아직 설치는 안해봤는데 잘고른거같에요. 저렴한가격에 잘 산거같습니다.잘쓰겠습니다.,yeyu****,21.03.30.,0,행거,수납가구
,,,,,,,
89,5,가격이 저렴하고 좋아요.,2052****,21.03.22.,0,행거,수납가구
,,,,,,,
90,4,우선 깔끔해서 좋구요..바닥이 좀 가벼워서 별 하나 뺏어요..그래도 사용하는것에 불편감은 없어보이네요..,dew2****,21.02.27.,0,행거,수납가구
,,,,,,,
91,5,네 뭐 몇달간만 쓰다 넘겨줄정도로 충분해요,kodo****,21.04.06.,0,행거,수납가구
,,,,,,,
92,4,많이 견고하진 않지만 옷걸이 기능엔 문제없네요. 가격대비 만족합니다~,peac****,21.03.09.,0,행거,수납가구
,,,,,,,
93,3,배송이 빨라요ㅎㅎㅎ,9402****,21.03.26.,0,행거,수납가구
,,,,,,,
94,4,"가격대비 추천합니다
약간 이음새부분이 딱 맞지않아 흔들거림이 있어요
중간부분에 고무줄로 감아서 끼우니 괜찮네요",hell****,21.02.26.,0,행거,수납가구
,,,,,,,
95,5,"이제야 리뷰쓰네요
가격대비 좋아요",ekzm****,21.04.05.,0,행거,수납가구
,,,,,,,
96,5,이음새가 좀 헐거운데 가격대비 좋아요,kjwk****,21.03.18.,0,행거,수납가구
,,,,,,,
97,5,달랑거리기는한데 좋아욤,altj****,21.03.21.,0,행거,수납가구
,,,,,,,
98,5,싸게잘샀어요만족해요,time****,21.04.07.,0,행거,수납가구
,,,,,,,
99,5,가성비로는 좋아요오,qkek****,21.03.21.,0,행거,수납가구
,,,,,,,
100,5,귀여워용  아이들이 좋아하겠네요 ㅋㅋ,cute****,21.02.20.,0,행거,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,괜찮네요 좁은 방에 쓰기,j_ba****,21.03.10.,1,행거,수납가구
,,,,,,,
2,1,"제품조립시 3개의 봉은 정상 나머지 한개 봉 조립시 위의 봉 불량이라 조립이 안됩니다. 윗쪽봉  나사선이 뭉개져서 조립이 안됩니다.
12월 19일 사진첨부 불량상태말씀드렸는데 오늘이 27일 인데  아직 제품도 안오고 제품에대한 답변중이네요. 업무처리가 너무 늦어
답답하고 짜증나네요. . 제품이 와야 조립을 해야되는데ㅜㅜ 구입하시는분 절대 잘 생각해서 구입하세요. 교환 반품처리 까다롭고 엄청 늦어요. 12월19일 불량접수했는데 제품도 안왔어요. 다시는 구입안하고 싶네요. 전화연결힘드니 홈페이지에 글 남기라고 해서 글남기고사진올리고 진짜 물건 구입하기 힘드네요.
내년 21년에 물건 받을수 있을까요?",kaul****,20.12.27.,1,행거,수납가구
,,,,,,,
3,1,"반품을 할까 하다  나 하나의 희생으로 더 이상의 선의의 피해자는 발생하지 않길 바라며 상품을 수령하고 리뷰를 쓰는 것으로 결정하였습니다.
결론만 얘기하면 개인적으로 저혈압이 있어서 돈주고 혈압을 사야겠다는 생각이 있는게 아니라면 절대 사지 않길 권합니다.
이 상품의 문제는 크게 상품 자체와 배송  고객센터의 결함 3가지로 나눌 수 있습니다.
1. 상품 : 일단 보는 것과는 다르게 아래 위 판의 뒤틀림이 있어서 흔들거리고  플라스틱 2개를 겹쳐서 봉하고 결박을 해야하는데 견고하지 않아서 아이들 있는 집이라면 두번 세번 생각해봐야합니다. 그리고 군데군데 녹슨 부분도 있고  무엇보다 조립이 정말 어렵습니다. 도무지 알아볼 수 없는 조립설명서로 이걸 한번에 조립할 수 있다면 정말 대한민국 1%라 할 수 있겠습니다.
2. 배송 : 저는 무슨 봉 하나하나 철광석을 제련해서 오는줄 알았습니다. 총 2주라는 시간이 걸렸고  심지어 2개를 주문했는데 그마저도 따로따로 와서 그 물품이 어디있는지도 제대로 파악을 못하더군요..
3. 고객센터 : 물품이 없어진 줄 알고 고객센터에 연락을 했더니 전화도 안받고  1:1문의 남겼더니 잘못된 송장번호 알려줘서 제가 확인도 안되고  그냥 택배사에 한번만 문의해달라고 3번은 부탁했는데 그마저도 관심도 없고..
전반적으로 그냥 내 개인 자금을 털어서 혈압의 상승과 가족의 안전하지 못한 환경을 원하시는게 아니라면 극구 뜯어 말리고 싶습니다. 저 하나 희생으로요..",zeri****,21.01.09.,1,행거,수납가구
,,,,,,,
4,3,"조립은 그냥저냥 했습니다
뭔가 그 지탱하는 겹치는플라스틱홀이 불안하네요..예뻐서삿다만 여자혼자조립해서 그런가 뭔가 튼튼한건아닌거같아요",miss****,21.01.27.,1,행거,수납가구
,,,,,,,
5,5,부품도 빠짐없이 다 왔고 조립하기도 어렵지 않았어요.생각했던 것 보다 튼튼하고 옷도 많이 걸 수 있어서 만족하며 잘 쓰고 있어요.,milk****,21.02.11.,1,행거,수납가구
,,,,,,,
6,5,혼자 조립하는데 너무 힘들어요 설명서는 필요없는듯 그냥 판매글에 영상이나 사진몇장으로 찍어주시면 훨씬 나을듯,alsg****,21.02.10.,1,행거,수납가구
,,,,,,,
7,4,"원래 집에서 쓰던 행거가 작아서 2단짜리 찾다가 구입했어요
설명서가 불친절 하다는 후기들이 많던데 설명서가 불친절 하기는 합니다.
위아래 판과 기둥 등 고정하는데 A 부속품이 다 필요한데 어떤 방식으로 사용되는지가 전혀 없어서 기둥이랑 바닥면 고정하는데 애 먹었네요.",suji****,21.01.30.,1,행거,수납가구
,,,,,,,
8,3,조립은 좀 잡아줘야 수월하게 할 수 있습니다,choo****,21.02.20.,1,행거,수납가구
,,,,,,,
9,5,원룸이라 수납 공간이 필요했는데 바퀴도 달렸고  최상단은 각진모양이면 좋겠다 싶었는데 딱! 맞는 제품을 발견해서 너무 좋았어요. 흰색 천으로 가림막해서 옷장앞에 뒀더니 깔끔하고  청소하거나 옷장안의 물건 꺼낼땐 움직일수있으니 너무 좋아요 대만족!!,yulg****,20.12.30.,1,행거,수납가구
,,,,,,,
10,4,"가격대비 쓸만해요
약간의 흔들림은 있어요",juya****,21.02.17.,1,행거,수납가구
,,,,,,,
11,5,"생각보다 튼튼하고 잘 만들어진 제품이라고 생각해요 
옷걸이 봉만 같은 화이트였으면 진짜 지려버렸을 듯",ljm2****,21.01.08.,1,행거,수납가구
,,,,,,,
12,3,제품은 그럭저럭 마음에 들지만 배송이너무 느려요,chic****,21.01.03.,1,행거,수납가구
,,,,,,,
13,5,심플+이동성 이 조합이라니!!! 진짜 최고에용♡,yulg****,21.01.12.,1,행거,수납가구
,,,,,,,
14,1,"수납 괜찮고 디자인 괜찮고 가격 저렴한 걸 감안하더라도 검품은 제대로 하고 보내셨으면 하네요. 최악입니다. 처음엔 괜찮네했다가 설치하고 실망했습니다.
바퀴 고정된다길래 샀더만 행거 다 설치하고 행거를 밀어보니 행거가 멋대로 움직입니다.
이럴거면 바퀴 고정장치는 왜 달아놓은건지;; 어이가 없어서ㅋㅋ
안되겠다싶어 바퀴 대신 다리 밑부분을 막으라고 동봉된 마개를 끼우려고 봤더니 동봉된 마개는 찌그러져 와서 제대로 들어가지도 않고;; 힘으로 억지로 밀어넣었습니다. 
교환할까 하다가 거슬릴 정도는 아니라 참고 그냥 씁니다만 다른 고객 분들께 보낼 때는 철저하게 검수하고 보내셨으면 합니다. 모든 걸 다 떠나서 내 돈 주고 산 상품이 이렇게 배송오는데 기분 좋아할 소비자는 없으니까요.",blue****,20.11.26.,1,행거,수납가구
,,,,,,,
15,5,좋아요 좋인 좋아용,007s****,21.01.08.,1,행거,수납가구
,,,,,,,
16,4,사진처럼 옷걸이봉 윗부분 공간이 너무 남아서 아깝구요  저렴해서 좋지만 별 하나 뺀건 조립설명서가 너무 허접해요  부품중에 기둥 감싸는 둥근플라스틱들 A였나? 그거 모서리마다 끼워야 하는데 기둥 중간만 표시되 있고.. 설명 디테일 너무 떨어져서 똥손에 눈썰미 없는 사람들 멘붕이겠어요 흔들린다는 분들 그거 빼먹은게 아닐까? 싶네요. 세로 길이도 조금 짧아서 2단으로 하면 위아래 옷 닿아서 구겨질거 같구요. 그냥 긴 옷 걸기 좋아요!  편하고 이쁘고 알고나면 조립 쉽습니다,heli****,20.11.27.,1,행거,수납가구
,,,,,,,
17,3,견고하고 조립도어렵지 않게 설치했습니다,mini****,21.01.21.,1,행거,수납가구
,,,,,,,
18,4,조립할때 위아래 받침대가 조금 달라야할것 같은데 동일한것 같아서 좀 아쉽고 기둥은 생각보다 견고하지않고 잘 흔들거림. 단 다 기존에 쓰던것보다 좀더 안정적이라 만족하고 쓰려고 합니다. 그리고 이중 봉에 걸다보니 긴 옷은 맨 위에 걸어야함. 위아래로 걸기는 힘들고 아래는 바지를 접어서 걸어야할듯 합니다.,y2kh****,20.12.03.,1,행거,수납가구
,,,,,,,
19,4,튼튼하고 생각보다 많이커서 쫌 당황했지만 수납력 짱입니다,rgd4****,21.01.17.,1,행거,수납가구
,,,,,,,
20,5,가성비 미친 행거입니다,bad_****,21.01.03.,1,행거,수납가구
,,,,,,,
21,5,패딩같은 겉옷 걸려구 샀는데 맨족해요~~~,inbl****,21.01.11.,1,행거,수납가구
,,,,,,,
22,5,튼튼하고 깔끔하게 정리되니 좋아요. 조립하는데 조금 힘들었지만 방법을 알고 둘이 하니 금방하네요.,best****,20.12.25.,1,행거,수납가구
,,,,,,,
23,3,행거 거는 부분이 고정이 안되고 헐겁게 얹ㅎㅓ야 되는 형식이라 좀 당황햇어요 그냥 저냥 쓸만해요 가격대비 허술해요 그냥 디자인이 깔끔해서 주문햇어요,janj****,20.11.25.,1,행거,수납가구
,,,,,,,
24,5,"한번 구매했던 제품이라 조립도 처음보단 어렵지않게 뚝딱 완성했어요.
옷도 많이 걸리고 위아래 수납도 가능해서 좋아요.
만족합니다.^^",js50****,20.12.12.,1,행거,수납가구
,,,,,,,
25,5,깔끔하고 이쁘네요~ 좋아요,a286****,20.12.21.,1,행거,수납가구
,,,,,,,
26,3,밑에 하단봉이 고정안되서 움직임,hiop****,20.12.20.,1,행거,수납가구
,,,,,,,
27,4,그냥그냥 가볍게 쓸만해요,juya****,20.12.13.,1,행거,수납가구
,,,,,,,
28,4,가격대비 너무좋아요. 잘정리할께요.,mjr5****,20.12.02.,1,행거,수납가구
,,,,,,,
29,5,사용하고 있던중에 이사하느라 수납이 필요해서 두개 더 주문해서 사용중입니다. 제품이 견고하고 수납이 많이 돼서 좋아요! 잘 사용 하고 있습니다!,visa****,20.10.13.,1,행거,수납가구
,,,,,,,
30,2,조립하는데 너무 힘드네요,vjfm****,20.11.17.,1,행거,수납가구
,,,,,,,
31,3,하단에 봉을 거니 고정이 안돼요 고정나사도 따로 없고 설치하기는 쉬움,hiop****,20.11.01.,1,행거,수납가구
,,,,,,,
32,5,배송빠르고 좋습니다,cbkk****,20.11.11.,1,행거,수납가구
,,,,,,,
