review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
32,3,"보이지 않는 수납을 위해 선반보다 이제품을 선택했는데 남들은 어렵지않게 따라한 설명서를 난 잘하지못해 몇번을 다시 재조립!!!
생각보다 수납공간이 없어 조금 실망......",gips****,21.03.20.,0,수납장,수납가구
,,,,,,,
33,5,"설치 많이 어렵지않았어요 ^^
생각보다 크고 너무 예뻐요 ^^",park****,21.03.26.,0,수납장,수납가구
,,,,,,,
34,4,"웬만한 레고 조립은 다 하는데 설명서 너무 어렵네요 눈대중으로 보고 만드는데 1간반걸림 ㅋㅋ
완성하고보니 예뻐요",hnlo****,21.02.24.,0,수납장,수납가구
,,,,,,,
35,5,"탁자위에 비타민이며 유산균등이 다 꺼내져있다보니 가지런히 놓아도.. 지저분해보이더라구요.
조립하는데는 40분정도 걸렸구요. 사이즈는 재고 구매한거라 만족하구요 ㅎ 가격은 좀 쎈편이네요^^;;",hyon****,21.02.17.,0,수납장,수납가구
,,,,,,,
36,5,생각보다 고ㅐㄴ찮은거같앙ㅎ,didg****,21.03.17.,0,수납장,수납가구
,,,,,,,
37,5,"저는 그냥 보통의 머리와 조립능력을 갖춘 여자입니다. 어려워요   제 머리가 보통 이하 인거같기도하네요    설명서는 매우 자세하지만 잠시 버벅거렸고 조립을 포기할뻔할때 이해가 됐네요   동영상이라도 있었으면 참 좋았겠다 싶어요   생각보다 견고하지 않아서 내가 잘 만들고 있는게 맞나 싶기도했어요   하지만 만들고 보니 예뻐서 조립할때 느꼈던 마음은 싹 사라졌네요    
고급스러운 재질은 아니지만 귀엽습니다
드릴을 사용해서 나사 조립은 쉬웠습니다
드릴을 미사용 한다면 조립시간이 더 걸리고 힘들 수 있을거같네요  ^^",vlho****,21.01.27.,0,수납장,수납가구
,,,,,,,
38,5,배송 빠르고 좋아요,mrpa****,21.04.01.,0,수납장,수납가구
,,,,,,,
39,5,"일단  디자인이 너무맘에들어요
그리고 여자혼자 조립하기도 쉬워서 좋네요",zpdl****,21.02.24.,0,수납장,수납가구
,,,,,,,
40,5,이뻐요 ㅎㅎ 잘쓰고 있습니다,duly****,21.03.25.,0,수납장,수납가구
,,,,,,,
41,5,"여자 혼자 조립하기 어렵지 않았어요
일반 드라이버로 나사를 돌려도 부드럽게 잘 돌아갔고
나무판에 숫자
나사에는 영어로 표시되어 있어서 설명서보고 조립하기도 쉬웠답니다
완성하고나니 우리집 주방에 넘 잘어울리는것 같아만족스럽네요~",kgy4****,21.01.26.,0,수납장,수납가구
,,,,,,,
42,1,완제품인줄알았는데 조립에 본드바르고 대략난감!!한쪽면은 깨져서오고 아 진짜 그냥5마넌주고 완제품살걸그랬습니다,gkdi****,21.03.11.,0,수납장,수납가구
,,,,,,,
43,5,"이런 DIY제품을 처음 만들어봤는데 1문짜리라 그런지 어렵지않게 재밌게 만들 수 있었습니다
설명서 보면 충분히 누구나 만들 수 있을 것 같아요
중간선반도 높이 조절해서 넣을 수 있고 아예 뺄 수도 있어서 좋았습니다",jeeh****,21.03.08.,0,수납장,수납가구
,,,,,,,
44,5,책상 위에 놓고 쓰는 중입니다. 사이즈를 재고 샀는데도 생각보다 조금 작은 느낌이 들었습니다. 그래도 깔끔하게 책상 정리 할 정도의 수납 공간은 구비되어 있어 만족합니다!,lje9****,21.02.09.,0,수납장,수납가구
,,,,,,,
45,5,상품이쁘고 종네요!! 생각한것보다 크기는 작았지만 굉장히 만족합니다.,ksr8****,21.02.25.,0,수납장,수납가구
,,,,,,,
46,4,배송빠르고 좋아요!!!,tnek****,21.03.27.,0,수납장,수납가구
,,,,,,,
47,5,"6칸자리를 살껄그랬나봐요
생각보다 넣어야할께 많더라구요 ㅋ
미니사이즈로도 1단이 있었으면 좋겟습니다",z225****,21.02.15.,0,수납장,수납가구
,,,,,,,
48,5,화면에서 본것처럼 예쁘네요 선물하려고 하나 더 주문했는데 주말과 공휴일이 끼다보니 빨리 못받는게 속상하네요 애초에 한꺼번에 두개를주문했으면 좋았을걸...,kwan****,21.03.01.,0,수납장,수납가구
,,,,,,,
49,5,"애들 재우고 직접 조립했는데 시간도 오래 걸리지 않고 재미있게 조립했어요~ 아일랜드 위 약장으로 이용하려고 구매했는데 대만족이네요^^
조립하고 보니 견고하고 튼튼하시고 해서 더 마음에 들어요!!",gold****,21.02.05.,0,수납장,수납가구
,,,,,,,
50,4,"설명서가 자세해서 조립이 어렵지는 않았어요. 중간판 조립할때 꼭 위아래 구멍 잘 확인해야합니다!! 
컵이랑 접시넣으려고 구매했는데 용량 큰 컵은 높이가 딱 맞아요ㅜㅜ살짝 걸리는 정도...",jhh4****,21.02.05.,0,수납장,수납가구
,,,,,,,
51,4,"빨리 도착했어요.
아직 조립전이지만 잘 사용되었으면 좋겠네요.",heej****,21.03.09.,0,수납장,수납가구
,,,,,,,
52,5,여자 혼자 충분히 조립할수 있어서 좋았습니다. 십자드라이버 하나로 해결! 정육면체 모양이라 생각보다 크기가 있네요. 커피머신 옆에 두고 캡슐이랑 커피잔 물컵 넣어두려고 샀는데 잘 사용중입니다,comi****,21.02.22.,0,수납장,수납가구
,,,,,,,
53,1,제품명에 원목이라고 되어있는데  일단 원목아니고 mdf에 필름지에요. 왜그랬는지 손잡이 부분만 원목에 색칠해논 소재라 바디랑 이질감이 많이드네요. 조립도 복잡해서 여자 혼자 하기는 힘들어요. 부품만 10종류 정도. 가격대비 좀 아닌거같아요. 겨우 조립한게 아까워서 그냥 씁니다ㅜㅜ,ange****,21.01.20.,0,수납장,수납가구
,,,,,,,
54,3,안에 수납 공간 높이가 생각보다 낮아서 넣으려고 했던게 안 들어가네요. 제가 치수를 잘 못 체크한거겠죠?? 조립이 좀 힘들었어요. 그래도 상품도 튼튼하고 배송도 빨라 좋아요!,dheo****,21.02.03.,0,수납장,수납가구
,,,,,,,
55,4,작은방에 유용하게 잘 사용하고 있습니다,lksr****,21.02.21.,0,수납장,수납가구
,,,,,,,
56,5,사이즈 적당하고 예뻐요! 설명서가 잘 되어있어서 혼자 조립할만 했고 책상 위 잡동사니들 정리하기 좋아용!,jszz****,21.02.06.,0,수납장,수납가구
,,,,,,,
57,5,배송 빠르고 제품도 맘에 들어요,04wh****,21.02.21.,0,수납장,수납가구
,,,,,,,
58,5,배송도 빠르고 제품도 맘에 들어요,04wh****,21.02.21.,0,수납장,수납가구
,,,,,,,
59,4,"부모님 선물해드렸는데 생각보다 작아서 좀더 큰 사이즈를 할까 아쉬움이 납지만 그래도 좋다고 하셨어요
부모님이 하시기엔 조립 어려웠다고 하시네요 ㅎㅎ",gayo****,21.02.20.,0,수납장,수납가구
,,,,,,,
60,3,조립설명서의 설명이 저한텐 어려웠어요,halo****,21.02.15.,0,수납장,수납가구
,,,,,,,
61,5,잡동사니들과 건강보조제같은 약상자들 넣으니 딱 좋아요~ 튼튼하고 아담하고 이쁘고.. 맘에들어요~!!,vnfl****,21.02.04.,0,수납장,수납가구
,,,,,,,
62,4,부품하나가 빠져와서 별하나 뺏어요~,skfk****,21.02.17.,0,수납장,수납가구
,,,,,,,
63,3,조립설명서의 설명이 조금 어려웠어요,halo****,21.02.15.,0,수납장,수납가구
,,,,,,,
64,5,인테리어 효과도 있고 나와있던 물건 죄다 넣었는데 수납력도 좋아요!,ish0****,21.02.10.,0,수납장,수납가구
,,,,,,,
65,4,한달사용하고 있는데 볼때마다 마음에 쏙들고 옙고 실용작입니다,fest****,21.02.07.,0,수납장,수납가구
,,,,,,,
66,5,완성하는데 3시간 걸렸다는데 만들어놓으니 예쁘네요~^^,dmsw****,21.03.04.,0,수납장,수납가구
,,,,,,,
67,5,예쁘게 잘 쓰겠습니다~~ 근데 생각보다 커요,hell****,21.02.07.,0,수납장,수납가구
,,,,,,,
68,5,"간단하게 조립할수 있어서 뚝딱 했어요
영양제랑 컵보관할게 필요했는데 너무 맘에 들어요 
옆에 도마세트랑도 잘어울리고요",ssui****,21.01.26.,0,수납장,수납가구
,,,,,,,
69,5,조립 한시간정도걸렸어요ㅜㅜ 그래도 설명서가 잘되어있어서^^  다만들고나니 역시 예쁩니당,jhs3****,21.02.19.,0,수납장,수납가구
,,,,,,,
70,5,"꼼꼼히 포장해서 보내주셨어요. 근데 조립과정에서 여기저기 기스가났어요ㅜ.ㅜ
해놓고보니 이쁘고. 좋아요",lapi****,21.01.28.,0,수납장,수납가구
,,,,,,,
71,5,약넣어놓기엔 넘 예쁘네요,zkfp****,21.02.11.,0,수납장,수납가구
,,,,,,,
72,5,조립형 여자들도 조립가능 생각보다 작음 근데 작아서 귀여워요,jine****,21.01.28.,0,수납장,수납가구
,,,,,,,
73,4,조립하는데 힘들긴 했지만 만들고 나니 이뻐용 ㅎㅎ,duly****,21.02.05.,0,수납장,수납가구
,,,,,,,
74,5,튼튼해요 열었다닫았다가 좀 불편하지만 그런제품이니까요.. 호,sina****,21.02.02.,0,수납장,수납가구
,,,,,,,
75,5,인스타 갬성이예요 지인이 카페같다고 하네요 이쁘게 잘 쓸게요,wjdw****,21.02.17.,0,수납장,수납가구
,,,,,,,
76,5,"건강보조식품 수납장으로 최고네요~^^
감사요..^^",kyon****,21.02.21.,0,수납장,수납가구
,,,,,,,
77,5,홈카페용으로 사용 하려다 양념장 정리선반으로 사용해요,daln****,21.01.30.,0,수납장,수납가구
,,,,,,,
78,4,서랍장 고정해주는 부분이 너무 약하네요 나사가  한번 헛바퀴 돌더니 그때부터 고정이 안됩니다 나사가 좀더 길면 좋을것같아요,tjru****,21.02.06.,0,수납장,수납가구
,,,,,,,
79,5,좋아요 빨라요 싸여,char****,21.02.25.,0,수납장,수납가구
,,,,,,,
80,4,"크기는 정사이즈인데
손잡이 칠이나 전체적인 색깔이 아주 괜찮지는
않네요 가성비는 좋은거 같습니다",yupd****,21.01.15.,0,수납장,수납가구
,,,,,,,
81,4,"남편이 없거나 전동 드릴이 없는분은 사지마세요
조립이 후덜덜이네요 
그나마 설명서가 너무 잘되어 있어서 1시간만에 했어요
제품 자체는 견고하고 좋네요",sina****,21.01.08.,0,수납장,수납가구
,,,,,,,
82,5,"조립하는데 어려움이 있지만
해놓으면 예쁨니다",kr03****,21.01.25.,0,수납장,수납가구
,,,,,,,
83,4,주방 정리용으로 씽크대위에 놓았더니 좋네요,tops****,21.01.22.,0,수납장,수납가구
,,,,,,,
84,4,"설명서 다시 만드시는 게 좋을 것 같아요
제가 웬만해선 리뷰 안쓰는데 조립할 때 불편했어요",ohye****,21.01.26.,0,수납장,수납가구
,,,,,,,
85,3,"까임없이 잘왔구요.
색상이 생각했던것보다 조금 당황스럽긴한데
조립도 무난하게 했고 자리잡고 보니까
이것저것 채워넣으니 한결 깔끔하고 좋습니다",kmj7****,20.12.26.,0,수납장,수납가구
,,,,,,,
86,5,조립설명서가 잘 되어있어 여자인 저도  완벽하게 조립 할수 있었네요 ㅎ   너무 대 만족 합니다ㆍ,lysu****,21.01.02.,0,수납장,수납가구
,,,,,,,
87,5,약통으로쓰고있어요좋아요,ghdl****,21.02.03.,0,수납장,수납가구
,,,,,,,
88,5,좋아요 싸요 빨라요,char****,21.02.25.,0,수납장,수납가구
,,,,,,,
89,5,좋아요 싸요 빨라요,char****,21.02.25.,0,수납장,수납가구
,,,,,,,
90,5,"배송 빨리와서 좋았어요 
책상 밑에 두려고 산건데 사이즈도 딱 적당해요!
작은 화장품이나 악세사리 보관용으로 좋아요",0001****,20.12.18.,0,수납장,수납가구
,,,,,,,
91,5,상품은 견고하고 좋은데 사이즈를 알고 했음에도 생각보다 작아서 어떻게 수납할지 고민이예요ㅠㅠ,prec****,20.12.31.,0,수납장,수납가구
,,,,,,,
92,5,디자인이 예뻐서 구매했어요,dudf****,21.01.30.,0,수납장,수납가구
,,,,,,,
93,4,"까지거나 찌그러 진데 없이 잘도착했어요
조립은 조금 헷갈렸는데 남편하고ㅠ아들하고ㅠ같이하니 30분정도 걸린것같아요
색도 딱 제가 생각한색이고 너무 예쁘네요
약통정리함으로 딱이예요",fest****,20.12.09.,0,수납장,수납가구
,,,,,,,
94,5,조립시간이 좀 걸리셨다는 리뷰보고 조금 걱정했어요. 근데 천천히 조립설명 읽고 조립해보니 다행히 큰 실수없이 조립했구요~ 당황하지 않고 진행하면 여자도 쉽게 가능할것 같습니다~^^ 조립해놓으니 역시 이뻐요~~,oran****,21.01.05.,0,수납장,수납가구
,,,,,,,
95,5,"화면하고 똑같구요~~
리뷰보니까 작다고 하신분들도 있는데
은근히 커서 놀랐어요 맘에 쏙! 듭니다~~
신랑이 받자마자 조립해줬는데
설명서에 상세히 잘 적혀 있어 좋았어요!!",boki****,20.12.18.,0,수납장,수납가구
,,,,,,,
96,5,수납도 좋고 무어ㅛ보다 이뻐요,jnni****,21.01.05.,0,수납장,수납가구
,,,,,,,
97,4,잘 받았습니다...0,babo****,21.01.27.,0,수납장,수납가구
,,,,,,,
98,5,인테리어로도 만점인데 주방도 가려줘서 깔끔하고 작은데도 수납력이 좋아요~ 식탁에 이것저것 안꺼내둬도 되고 사길 정말 잘했다고 생각하는 제품이예요~,wnek****,20.12.09.,0,수납장,수납가구
,,,,,,,
99,5,맘에듬니다.조립도 잼났어요,yj16****,20.12.23.,0,수납장,수납가구
,,,,,,,
100,5,좋네요! 조립은 약간 버거우나 조립해놓고 나니 아주 잘산것 같네요,last****,20.12.17.,0,수납장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,4,위에다가 책 엄청 쌓았는데 핵튼튼합니다,ekek****,21.03.27.,1,수납장,수납가구
,,,,,,,
2,5,흙먼지가 좀 많이나와서 물티슈로 계속 닦았어요 가성비 갠춘!,anna****,21.04.06.,1,수납장,수납가구
,,,,,,,
3,5,잘삿어요 기존 시스템장 빈공간에 딱들어갓어여,kimj****,21.04.03.,1,수납장,수납가구
,,,,,,,
4,5,마감이랑 배선홀 없는게 조금 아쉽긴한데 가격대비 만족!,jmin****,21.04.06.,1,수납장,수납가구
,,,,,,,
5,5,아주 만족스러워요. 색도 마음에 들고 냄새도 안나고 만족하면서 사용중입니다. 한가지 단점은 서랍이 작아서 옷은 못넣어요.,hyun****,21.03.24.,1,수납장,수납가구
,,,,,,,
6,5,색감이 정말 예뻐요 ㅎㅎ 만족합니다 수납도 넉넉하네요 번창하세요~,ttag****,21.03.31.,1,수납장,수납가구
,,,,,,,
7,4,5cm 정도 더 높았으면 좋았을 텐데 아쉽지만 수납 공간도 괜찮고  가격대비 만족합니다. 막 튼튼해보이진 않아요. 고무나무랑 멀버우 중 고민하다 기존 책장이 밝아서 고무나무로 했는데  어차피 톤은 안 맞네요. 멀버우가 더 예뻐 보일 것 같긴 함다.,mano****,21.03.12.,1,수납장,수납가구
,,,,,,,
8,5,두고 싶은 곳에 쏙 들어가서 좋아요. 색도 예쁘구요. 아직 나무 냄새가 나서  며칠 서랍문을 열어두고 있으니 좀 나아졌어요. 배송 기자님 친절하시고 배송도 빨라서 감사합니다~~,hhes****,21.03.15.,1,수납장,수납가구
,,,,,,,
9,1,배송기사가 배송비 현금으로 안뽑아 왔다고 짜증내고 3층인데 4층이라고 짜증내고 수평도 안맞춰주고  서랍조립도 안해주고 정말 너무 친절해서 웃음이 다 나네요 ㅎㅎ 그리고 심지어 서랍은 하나가 구멍이 안맞아서 교환도 짜증내면서 해줄거 같아서 강력테이프 붙혀서 씁니다^^,oby1****,21.03.29.,1,수납장,수납가구
,,,,,,,
10,3,멀바우(브라운) 색상 구매했는데 색깔이 별로에요 그리고 손잡이 부분 날카로워서 닦다가 손등 긁혔어요 살짝 피남... 그래서 손잡이 다른거로 바꿀예정 그리고 무엇보다 가격이 너무 비싼거같아요 배송비까지 지불하니 10만원이 넘어가는데 좀 돈 아깝다는 생각 들더군요 손잡이도 바꾸려니 또 돈들어가네...,ysjs****,21.03.22.,1,수납장,수납가구
,,,,,,,
11,5,전반적으로 만족합니다.,kang****,21.04.01.,1,수납장,수납가구
,,,,,,,
12,4,원하는 사이즈라 딱 들어가네요. 이것저것 정리해서  넣어놓기 편하네요,jkle****,21.04.07.,1,수납장,수납가구
,,,,,,,
13,5,원하던 사이즈 이고 틈새에 쏙 들어가길 바랬는데 진짜 쏙 들어가서 너무너무 좋네요. 배송햐주시는분도 너무 친절하고 좋았습니다.,psm8****,21.03.10.,1,수납장,수납가구
,,,,,,,
14,5,저렴하게 잘 구매했어요. 사이즈 딱이에요,me27****,21.03.19.,1,수납장,수납가구
,,,,,,,
15,4,좋네여. 적당한사이즈 수납하기 참좋아요,miss****,21.03.18.,1,수납장,수납가구
,,,,,,,
16,5,감사합니다 정말 좋아요 유용하게 잘 사용중입니다,h991****,21.03.20.,1,수납장,수납가구
,,,,,,,
17,5,빠른 배송에 너무 놀랐어요. 일주일정도 기다려야 할 줄 알았는데~냉장고 옆에 빈공간에 두었는데 딱 좋아요!! 만족합니다^^,3707****,21.03.29.,1,수납장,수납가구
,,,,,,,
18,1,"사진이 실제 보다 크게 보여서 사이즈 실측을 정확히 하지 않았는데
생각보다 많이 작아요
도색상태나 견고성     사진을 너무 잘찍었다는 생각입니다.",hitl****,21.04.01.,1,수납장,수납가구
,,,,,,,
19,5,잘 사용하고 있습니다 서랍도 있어서 깔끔하게 정리가 됩니다,doyo****,21.04.06.,1,수납장,수납가구
,,,,,,,
20,5,저렴하게 잘구입했네요.,lees****,21.03.20.,1,수납장,수납가구
,,,,,,,
21,3,첨봤을때는 판 두께가 조금 얇게 느껴졌는데. 두껍다고 좋은건 아닌것같고...아담한 느낌... 좀 어두운 회색인데 실용적일듯 해요,asti****,21.02.19.,1,수납장,수납가구
,,,,,,,
22,3,"배송기사님은 너무 친절하시고 좋았습니다. 
다만 제품의 상태가 별로 좋자않았어요. 
그냥 쓸거지만 예민하면 거슬릴 것입니다.",hyun****,21.01.28.,1,수납장,수납가구
,,,,,,,
23,5,생각보다 크고 굉장히 깊어요 수납공간 넉넉해요,poyy****,21.03.06.,1,수납장,수납가구
,,,,,,,
24,4,"장농과 벽사이가 남아서 애매했는데 서랍장도있고 오픈장도있고 유용한것같습니다
죽은공간에 수납공간이 생겨 만족합니다~",bora****,21.03.01.,1,수납장,수납가구
,,,,,,,
25,5,좋아요 수납하기도 좋고 공간을 많이 차지 안해서 좋네요,dhgh****,21.03.24.,1,수납장,수납가구
,,,,,,,
26,5,배송도다른상품보다 빨라요,heun****,21.04.02.,1,수납장,수납가구
,,,,,,,
27,5,배송도다른가구보다빨라요,heun****,21.04.02.,1,수납장,수납가구
,,,,,,,
28,3,"제품은 활용하기좋고 수납력도 좋습니다.
다만.제품의 마감부분들은 별로 입니다.
마감처리도  그렇고. 서랍손잡이부분 찍힘과 서랍장 안쪽도 나무가 찍히거나 일부 파손되어있기도 하네요.
제품의 퀄리티에 좀더 신경써주셨으면 좋겠습니다",rlee****,21.02.02.,1,수납장,수납가구
,,,,,,,
29,4,고급스러워 보이진 않지만  수납력 좋아요.,odon****,21.03.29.,1,수납장,수납가구
,,,,,,,
30,4,색상도 괜찮고 깔끔 합니다,y_ma****,21.03.31.,1,수납장,수납가구
,,,,,,,
31,5,배송은 2주 정도 걸렸던 거 같아요! 빨리 필요한 가구가 아니라서 기다리는데 문제는 없었어요! 저는 지방에 살아서 25000의 배송비를 지불했어요! 색깔도 예쁘고 마음에 들어요~!,y_pa****,21.02.18.,1,수납장,수납가구
,,,,,,,
32,5,책장과 서랍이 함께 있는게 장점이에요 틈새 에 아주 유용해 요,yjem****,21.03.24.,1,수납장,수납가구
,,,,,,,
33,5,세번째 구매입니다~ 이렇게 적당한7서랍장은 이게 최선인것같아요~^^,inte****,21.03.23.,1,수납장,수납가구
,,,,,,,
34,5,"배송도 생각보다 빠르고 색도 고급지고 
작은사이즈라 얕봤는데
알찬게 수납도 잘됩니다~~
좋아요",aqua****,21.03.19.,1,수납장,수납가구
,,,,,,,
35,5,수납공간도 넉넉하니좋아요~,l680****,21.03.27.,1,수납장,수납가구
,,,,,,,
36,4,괜찮은 제품인듯 하네요^^,ksh1****,21.03.05.,1,수납장,수납가구
,,,,,,,
37,5,저렴하게 품질좋은 제품 구매했어요,rhkd****,21.02.27.,1,수납장,수납가구
,,,,,,,
38,5,아주 만족하면서 사용하고 있어요,sypa****,21.03.19.,1,수납장,수납가구
,,,,,,,
