review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
12,5,ÁÁ¾Æ¿ä ÁÖ¹®Á¦ÀÛÀÌ¶ó Á¶±Ý ¹è¼Û¿¡ ½Ã°£ÀÌ °É·ÈÁö¸¸ ´Ü´ÜÇÏ°í °ß°íÇÏ°í ³ª¹« °áÀÇ ´À³¦µµ ÁÁÀº°Í°°¾Æ¿ä!!,jjrr****,18.04.06.,0,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
13,5,Æ°Æ°ÇÏ°íÁÁ¾Æ¿ä,atly****,18.04.19.,0,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
14,5,ÁÁ¾Æ¿äÁ¤¸»,jjrr****,18.04.06.,0,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
15,5,Æ°Æ°ÇÏ°í  ³¿»õ ¾È³ª°í ¹è¼Û ºü¸£³×¿ä.,smom****,18.02.01.,0,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
16,5,Æ°Æ°ÇÏ°í  ³¿»õµµ ¾È³ª°í  ¹è¼Ûµµ ºü¸£³×¿ä.,smom****,18.02.01.,0,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
17,5,¿¹»Ú°í Æ°Æ°ÇÕ´Ï´Ù~,witc****,17.11.01.,0,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,4,ÇÑ ´Þ °É·Á¼­ ¹è¼Û ¹Þ¾Ò¾î¿ä. ±×°Í »©°í´Â ±¦Âú³×¿ä.,jhsu****,20.06.29.,1,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
2,5,"Æ°Æ°ÇÏ°í °ß°íÇÏ³×¿ä
»ý°¢Çß´ø Å©±â¿¡¿ä. º¸Á¶Ã¥ÀåÀ¸·Î ¾²·Á°í »ò³×¿ä. Àß¾µ°Ô¿ä",inci****,19.03.01.,1,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
3,5,´Ü´ÜÇÏ°í °£°áÇÏ´Ï ÁÁ¾Æ¿ä,kmk7****,18.10.09.,1,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,4,¹«°Ô°¡ ÀÕ³×¿ä ¤Ð Á¶±Ý °¡º­¿üÀ½ ÇÕ´Ï´Ù ¤¾,qwqw****,20.01.29.,2,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,3,¿ëµµ´Â Àú¿¡°Ô Àß ¸Â¾Æ¼­ ¸¸Á·ÇÕ´Ï´Ù. ±Ùµ¥ Ã¶ºÎºÐ¿¡ ÈìÁý ÀÖ´Â°Ô ¿©·¯°³ ÀÖ¾î¿ä. ¸®ÆÛ Á¦Ç° °°¾Æ¿ä. ±×¸®°í ¹è¼Ûµµ ¸¹ÀÌ ´Ê¾ú´Âµ¥  À§Å¹Àå¼Ò ÁöÁ¤ÇØ´Þ¶ó´Â ¹®ÀÚ ¿Ô±æ·¡ ¹® ¾Õ ¹è¼Û ºÎÅ¹µå·È´Âµ¥ °æºñ½Ç¿¡ ±×³É ³õ°í °¡¹ö·È¾î¿ä.,lure****,21.02.27.,6,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,"Æúµù ¹Ú½º ÇÊ¿äÇß¾ú´Âµ¥ ¶óÀÌºê ¹æ¼Û Áß¿¡ Àú·ÅÇÏ°Ô ±¸¸ÅÇß¾î¿ä.
¹è¼Ûµµ »¡¸® ¿Ô´Âµ¥ ÀÌÁ¦¼­¾ß ¸®ºä ³²±â³×¿ä.
¾ÆÀÌº¸¸®¶û ºí·¢ µÑ Áß¿¡ °í¹ÎÇÏ´Ù°¡ ¶§°¡ ¾È Å» °Í °°¾Æ¼­
ºí·¢À¸·Î ±¸¸ÅÇß´Âµ¥ °ËÁ¤ÀÌ¶ó ±×·±Áö ¹Ú½º Ç¥¸é¿¡ ¸ÕÁö°¡
¹¯¾î ÀÖ¾î¼­ Ç¥°¡ ³µÁö¸¸ ´Û¾Æ ³»´Ï ±ú²ýÇØÁ³¾î¿ä.
º¸°ü¿ëÀ¸·Î ±¸¸ÅÇß´Âµ¥ »çÀÌÁîµµ Àû´çÇÏ°í »óÆÇµµ ¿ìµå »óÆÇÀÌ¶ó
±ò²ûÇÏ°í Æ°Æ°ÇØ º¸¿©¼­ ÁÁ¾Æ¿ä.
Â÷·® Æ®··Å© º¸°ü¿ëÀ¸·Î ±¸¸ÅÇÏ±ä ÇßÁö¸¸ ´Ù¿ëµµ·Î »ç¿ëÇÒ ¼ö 
ÀÖÀ» °Í °°¾Æ¼­ ¸¶À½¿¡ µé¾î¿ä.
ÁÁÀº Á¦Ç° ÆÇ¸ÅÇØ ÁÖ¼Å¼­ °¨»çÇÕ´Ï´Ù. ^^
Àß »ç¿ëÇÒ²²¿ä~",heya****,21.01.19.,12,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
2,1,"°í±¸¸¶ ¹Ú½º¸¦ ÁÖ¹æ¿·¿¡ µÎ°í ¸Ô´Âµ¥ º¸±â°¡ ÁÁÁö
¾Ê¾Æ ÅëÂ°·Î µé¾î°¥ ¹Ú½º¸¦ Ã£´Ù°¡ ±¸¸ÅÇß¾î¿ä.
¹è¼Û½Ã À§ÂÊ ¿ìµåµ¤°³°¡ ÆÄ¼ÕµÇ¾î ±³È¯ ¿äÃ»Çß´Âµ¥ 
´äº¯µµ ´À¸®°í ÆÄ¼ÕµÈ ¿ìµå¸¸ ±³È¯¿äÃ»Çß´Âµ¥ 
ÀüÃ¼ Á¦Ç°ÀÌ ¿À´Â ¹Ù¶÷¿¡ ³ª¸ÓÁö Á¦Ç°À» ÅÃ¹èº¸³»´Â 
¼ö°í·Î¿òÀÌ ÀÖ¾ú¾î¿ä. 
¾÷Ã¼ÀÇ ÀÏÃ³¸®°¡ ±ò²ûÇÏÁö ¸øÇÏ³×¿ä.
Á¶¸³Àº Á¦Ç° ÀÚÃ¼°¡ ¾û¼ºÇÏ¿© ÀüÃ¼ÀûÀ¸·Î ¸ÂÁö¾Ê°í
³ªÁß¿¡ º¸´Ï ¾Æ·¡ÂÊ ÇÃ¶ó½ºÆ½ ºÎºÐµµ ÆÄ¼ÕµÈ ºÎºÐÀÌ
ÀÖ³×¿ä. 
»È»ÈÀÌµµ ¾øÀÌ º¸³»´Ï ÆÄ¼ÕµÉ¼ö¹Û¿¡¿ä.",sms0****,21.02.05.,12,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
3,5,Æ°Æ°ÇÏ°í ÁÁ¾Æ¼­ Àß »ç¿ëÇÏ°í ÀÖ¾î¿ä~,heya****,21.03.06.,12,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
4,5,¾ß¿Ü¿¡¼­ °£´ÜÇÑ ½Ä»ç ÇÒ¶§ ÁÁ½À´Ï´Ù. (Æ®··Å© º¸°üÇÔÀ¸·Î »ç¿ëÇÏ¸é¼­~)  µ¶¼­ÇÒ¶§µµ ÁÁ±º¿ä~~,kimf****,21.01.16.,12,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
5,4,¹è¼Û»¡¶ó¿ä Á¶¸³µµ °£ÆíÇÏ°í »óÆÇµµ ÁÁ¾Æº¸¿©¿ä »ìÂ¦ ¸ð¼­¸®µîÀÌ Á¶±Ý¾¿ ¸ÂÁö¾Ê¾Æ µé¶ß´Â ºÎºÐµéÀÌ ÀÖ¾î¿ä ±×·¡µµ °¡¼ººñ ÁÁ°í È°¿ëµµ ¸¹À»°Å °°Àº Á¦Ç°ÀÔ´Ï´Ù,all4****,21.01.23.,12,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
6,5,´Ù¿ëµµ ¹°°Ç º¸°ü¿ëÀ¸·Î ±¸¸ÅÇß½À´Ï´Ù. °¡°Ý´ëºñ ´ë¸¸Á·ÀÌ³×¿© ! »óÆÇÀ§¿¡ ¼ºÀÎ³²ÀÚ°¡ ¾É¾Ò´Âµ¥µµ ÃæºÐÈ÷ ¹öÆ¿¸¸Å­ Æ°Æ°ÇÏ±¸¿ä ÀÌ °¡°Ý¿¡ »óÆÇ±îÁö µþ·Á¿À´Ï ÇýÀÚ³×¿ä ¿ø·¡ ±¸¸ÅÇÏ°í ¸®ºä¾È¾²´Âµ¥ ³Ê¹« ¸¶À½¿¡ µé¾î¼­ ¸®ºä³²°Ü¿ä^^,zzyy****,21.01.13.,12,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
7,4,·Î°í°¡ ¾çÂÊ¿¡ ÀÖ´Â¤¡¤Ä ¾Æ´Ï³×¿ä ½ºÆ¼Ä¿µµ ¾ø±¸¿ä ´Ù¸¥µ¥ ºñÇØ ½Ñ°Íµµ °°°í Àú·ÅÇÏ°Ô Àß »ò½À´Ï´Ù,kjs_****,21.01.13.,12,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
8,5,"¹è¼ÛÀº »¡¶ú´Âµ¥ ¹°°ÇÀÇ ¸¸µë»õ°¡ »ý°¢º¸´Ù Á¶±Ý ¶³¾îÁö³×¿ä.
ÇÏÁö¸¸ °¡¼ººñ·Î´Â ÁÁ³×¿ä.",soi1****,21.01.26.,12,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
9,5,¿ä»õ Ä·ÇÎ¿¡ ºüÁ®¼­ Æúµù¹Ú½º°¡ ÇÊ¿äÇß´Âµ¥ ³Ê¹« ¸¾¿¡ µå³×¿ä~~ »óÆÇ Æ÷ÇÔÀÌ¶ó °¡¼ººñ ±Â±Â!!!!!!,baba****,21.01.13.,12,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
10,5,ÁÁ¾Æ¿ä! µðÀÚÀÎµÎ ±ò²ûÇÏ±¸ ÀÌ»Ú°í °¡°Ýµµ Àú·ÅÇÏ°Ô Àß»ò³×¿ä ¤¾¤¾,hyun****,21.01.13.,12,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,4,ÁÁ¾Æ¿ä~~ ±×·±µ¥ ¹®ÀÌÁ¶±Ý¾¿¾È¸Â³×¿ä,rldj****,20.06.24.,14,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
2,3,"Á¶¸³ÀÌ ¾î·ÆÁö´Â ¾Ê¾Ò´Âµ¥ ¹®µéÀÌ Á» ¾Æ±Í°¡ µüµü Àß ¸ÂÁö´Â¾Ê¾Æ¿ä. ±×°Ô ¾Æ½¬¿ò 
¿ÊÀ» ²Ë Ã¤¿ö ³ÖÀ¸¸é ¹Ù´ÚÀÌ ¾à°£ ³»·Á°¡¼­ ¾ÆÁÖ Æ°Æ°ÇÑ ÆíÀº ¾Æ´Ñµí.  Àû´çÈ÷ Ã¤¿ö½á¾ß°Ú¾î¿ä.",cona****,20.04.01.,14,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,4,"ÀÌ»Þ´Ï´Ù.
´Ù¸¥ ¸®ºä¿¡¼­ º»°Å Ã³·³ ³¿»õ°¡ Á» ³ª´Âµ¥ ¿ÀÀÏ½ºÅÙ ³¿»õ°¡ ¾Æ´Ñ°¡ ½Í³×¿ä.
µðÀÚÀÎÀº ´ë¹Ú ÀÌ»Þ´Ï´Ù.
´Ù¸¸ ¹è¼ÛÀÌ ´Ê¾ú°í  ³ª¹« ÇÑ°áÀÌ °¥¶óÁ³´Âµ¥ ±³ îÇÏ±â ±ÍÂú¾Æ¼­ ±×³É »ç¿ëÇÕ´Ï´Ù.",cm57****,21.04.06.,16,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
2,5,"»çÁø ´ëÃæ Âï¾ú½À´Ï´Ù. ±ÍÂú¾Æ¼­°¡ ¾Æ´Õ´Ï´Ù. ½ºÄ¡µíÀÌ ºÁµµ ¿¹»Ú°í ÀÚ¼¼È÷ º¸¾Æµµ ¿¹»Þ´Ï´Ù.

4¸¸ 3Ãµ¿ø... ÀûÁö ¾ÊÀº µ·ÀÌÁÒ. ¼ö³³Àå ÈÎ¾À ½Ñ °Íµµ ¸¹½À´Ï´Ù. ±×°É »ê´Ù°í ÇØ¼­ ¸»¸± ÀÌÀ¯°¡ Á¦°Õ ¾ø½À´Ï´Ù. ±×·¯³ª ¸»¾¸µå¸®°Çµ¥ ÀÌ ¾ÆÀÌµéÀº Á¦°ªÀ» ÃæºÐÈ÷ ÇÕ´Ï´Ù. ´Ü¼øÈ÷ ¿¹»ÝÀ» ³Ñ¾î¼­ ¸»ÀÌÁÒ. 

ÁøÇÑ ¿ìµå ÄÃ·¯´Â Æò¿ÂÇÑ ºÐÀ§±â¸¦ ¹æ¾È °¡µæ »Õ¾î³» °íµÈ ÀÏ»ó¿¡ ÁöÃÄ ¹æ¹®À» ¿­°í Ãà ÃÄÁø ¾î±ú·Î ¹æ¿¡ µé¾î¿À´Â ÀúÀÇ ÇÏ·ç¿¡ µû¶æÇÑ À§·Î¸¦ ´õÇÕ´Ï´Ù. ÀÜÀÜÇÑ ¿ìµåÇâÀº ¸»ÇÒ °Íµµ ¾ø½À´Ï´Ù.

ÀÌ Ä£±¸°¡ ÁÖ´Â Èú¸µÀº ´Ü¼ø µðÀÚÀÎ »ÓÀÌ ¾Æ´Õ´Ï´Ù. ¾ÆÀÌÀÇ ¾öºü°¡ ±Ù¹«ÇÏ´Â ¿¡ÀÌ¸÷ÀÇ ¼­ºñ½º ¿ª½Ã ÁÁÀº Ãß¾ïÀ¸·Î Á¦Ç°¿¡ ´ëÇÑ È£°¨À» ³ô¿´½À´Ï´Ù. 

Àü ¾ÆÀÌ°¡ ´ÙÄ£ ¸ð½ÀÀ¸·Î ¿Í¼­ ¸Å¿ì ´çÈ²ÇßÀ» ¶§  ¾öºü°¡ ºü¸¥ ´ëÃ³·Î ÀúÀÇ ³î¶õ °¡½¿À» ´Þ·¡ÁÖ¾ú½À´Ï´Ù. ¸¶Ä¡ ´Þ¸®´Ù ³Ñ¾îÁø ¾ÆÀÌ¸¦ ºÎ¸ð´ÔÀÌ ±¦Âú´Ù°í À§·ÎÇÏ´Â °ÍÃ³·³ Å« À§¾ÈÀÌ µÆ½À´Ï´Ù. Æ¯È÷ ¹ßºü¸¥ ´ëÃ³´Â °¨µ¿À» ³Ñ¾î ½É¹Ú¼ö¸¦ ±Þ»ó½Â½ÃÄ×½À´Ï´Ù.

ÀÔ²¿¸®¸¦ ¿Ã¸®±â Èûµç ¿äÁò  ¹Ì¼Ò¸¦ ¾È°ÜÁØ ÀÌ Á¦Ç°À» ÃßÃµÇÕ´Ï´Ù.",joon****,21.03.12.,16,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
3,4,"»ö°¨ÀÌ³ª Å©±â´Â Á¦°¡ »ý°¢ÇÑ ±×´ë·ÎÀÔ´Ï´Ù.
±Ùµ¥ ³¿»õ°¡ ³Ê¹« ¸¹ÀÌ ³ª¼­ º£¶õ´Ù¿¡ ÀÏÁÙÀº µÐ°Å°°¾Æ¿ä~ ±Ùµ¥µµ ¾ÆÁ÷µµ ³¿»õ°¡ ³ª¿ä¤Ì¤Ì
±×Á¡Àº Á» ¾Æ½±³×¿ä
¾ÆÀÌµé Ã¥À» °Å½Ç¿¡ µÖ¾ßÇÏ´Âµ¥ °ø°£À» ´ú Â÷ÁöÇÏ¸é¼­µµ ÀÎÅ×¸®¾î¸¦ ÇØÄ¡Áö ¾Ê´Â°É Ã£¾Ñ°¡µç¿ä~ ¹°·Ð °¡°Ýµµ Àú·ÅÇÏ±¸¿ä~ ±×ºÎºÐ¿¡¼± ¾ÆÁÖ ¸¾¿¡µé¾î¿ä!!",hyew****,21.03.26.,16,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
4,5,ÀÏ´Ü Æ÷ÀåºÎºÐ Â¯ÀÌ¿¹¿ä. ²Ä²ÄÇÏ°Ô ¿©·¯°ã Àß °¨½Î¼­ ½ºÆ¼·ÎÆûÀ¸·Î ÆÄ¼ÕµÇÁö¾Êµµ·Ï ¸¶¹«¸®ÇØ¼­ ¾ÈÀüÇÏ°Ô º¸³»ÁÖ¼Å¼­ Á¤¸» °¨»çÇÕ´Ï´Ù.  ºÎÇÇ¿¡ºñÇØ ¹«°ÌÁö¾Ê°í ¿ø¸ñÀÎ´ëµµ ¿©ÀÚÀÎ Á¦°¡ µé¾îµµ °¡º­¿î ÆíÀÌ¿¹¿ä.  »ö°¨µµ ÀÌ»Ú°í ´Ù¾çÇÏ°Ô µð½ºÇÃ·¹ÀÌ ÇÒ ¼ö ÀÖ´Ù´Â Á¡ÀÌ ¹«¾ùº¸´Ù ¸¾¿¡ µé´õ¶ó±¸¿ä.   ´Ü ¿ø¸ñ¿¡ ¿Î½ºÄ¥¶§¹®ÀÎÁö ¾à°£ ¸Ó¸®¾ÆÇÂ ³¿»õ°¡ ³ª³×¿ä. Á» Áö³ª¸é ³¿»õ ¾ø¾îÁö·Á³ª....... ³¿»õ³ª´Â ºÎºÐ¸¸ »©¸é ±ú²ýÇÏ°Ô Àß ¸¸µé¾îÁø°Í°ú µðÀÚÀÎ ¸ðµÎ ¸Å¿ì ¸¸Á·ÇÕ´Ï´Ù.  ±×¸²¿±¼­°°Àº°Ô ºÙ¾îÀÖ±æ·¡ ¿Ø »çÁøÀÌÁö?Çß´Âµ¥ ¤¾¤¾ µÞ¸é¿¡ Á¦Ç° À¯ÀÇ»çÇ×°ú A/S¹®ÀÇ±ÛÀÌ ÀûÈù ¿±¼­¿´³×¿ä.,nami****,21.02.22.,16,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
5,5,ÇÔ²² ±¸¸ÅÇÑ Å×ÀÌºí°ú Àß ¾î¿ï¸®³×¿ä. ¹è¼Ûµµ ºü¸¥ ÆíÀÌ¾ú¾î¿ä.,rock****,21.04.07.,16,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
6,5,¸¸Á·ÇÕ´Ï´Ù Àç±¸¸ÅÀÇ»çÀÖ¾î¿ä,smar****,21.04.08.,16,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
7,5,"¿¹»Ú°Ô Àß ¾²°í ÀÖ½À´Ï´Ù!!
µðÀÚÀÎµµ »öµµ ³Ê¹« ¸¾¿¡ µé¾î¿ä.
Ã³À½ ¹Þ¾ÒÀ» ¶§ ¼öÆòÀÌ ¾È¸Â´Â°¡ ½Í¾î¼­ °ÆÁ¤Çß´Âµ¥ ±×°Ç ¾Æ´Ï´õ¶ó°í¿ä
lpµµ ´Ù Àß µé¾î°¡¼­ ¸¸Á·ÇÏ¸é¼­ »ç¿ëÇÏ°í ÀÖ½À´Ï´Ù. ÁÁÀº Á¦Ç° °¨»çÇØ¿ä",jlee****,21.03.12.,16,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
8,5,Àß ¹Þ¾Ò½À´Ï´Ù!!!,iygo****,21.04.03.,16,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
9,5,¿¤ÇÇ¸¦ Àú·¸°Ô µÎ°í ³Ê¹« ³ÊÀúºÐ~ Çß´Âµ¥ Á¤¸®µÇ´Ï ³Ê¹« ÁÁ³×¿ä ±×¸®°í Àß ¾î¿ì·¯Áö°Ô ÀÌ»µ¿ä!,o__d****,21.03.07.,16,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
10,4,»çÀÌÁîµµ ÁÁ°í °£°áÇÑ ´À³¦À¸·Î ¿¹»µ¿ä ¸ÕÁö´Â Á» µé¾î°¡°ÚÁö¸¸ ±âÁ¸ ¼ö³³ÇÔ°úµµ ¸ÅÄ¡°¡ Àß µÅ¼­ ¸¸Á·ÇÕ´Ï´Ù,amyh****,21.03.03.,16,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
11,5,ÁÖ¹®ÈÄ Á¦ÀÛÀÌ¶ó ½Ã°£ÀÌ Á¶±Ý °É¸®Áö¸¸ ³Ê¹« Æ°Æ°ÇÏ°í µðÀÚÀÎµµ ¸¾¿¡ µé¾î¿ä!! °¨»çÇÕ´Ï´Ù~!,yins****,21.02.25.,16,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
12,4,ÇÑ´Þ Â° »ç¿ëÁß ¤¾¤¾ ³ª¹« ³¿¼¼´Â ¸¹ÀÌ ºüÁ³Áö¸¸ ¸¶°¨ÀÌ °ÅÄ£°Ô Á© Èì ¤Ð¤Ð ±×·¡µµ ÇÏ³ª ´õ ÁÖ¹®ÇÏ°í½Í¾î¿ä.,p249****,21.02.23.,16,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
13,5,³Ê¹« ¿¹»Þ´Ï´Ù »ý°¢º¸´Ù °¡º±±äÇÑ´ë ±×·¡µµ Æ°Æ°ÇØ¿ä,fjqm****,21.03.26.,16,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
14,5,µü ¸¾¿¡ µå´Â µðÀÚÀÎ°ú »çÀÌÁî,skyb****,21.03.07.,16,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
15,4,"¹è¼ÛÀº ÀÏÁÖÀÏ Á¤µµ °É·È±¸¿ä.
³ª¹«³¿¼¼ ¿ÀÀÏ³¿¼¼´Â ¸¹ÀÌ ³ª³×¿ä. ÇÏ·çÀÌÆ² Áö³ª¸é ±¦Âú´Ù´Âµ¥ ±×³É ¹Ù·Î »ç¿ë Çß¾î¿ä. ÂóÂóÇØ¼­ ¸¶°¨ºÎºÐ¸¸ ¹°Æ¼½´·Î ´Û¾Æ³»´Ï ¸¹ÀÌ ¹¯¾î³ª¿À±ä ÇØ¿ä. ´Ù¸¥ ÈÄ±âµé°ú ¸¶Âù°¡Áö·Î.. ¿ÀÀÏ¹ß¶óÁ®ÀÖ´Âµ¥µµ ¸¶°¨Àº ¸Å²ô·¯¿î ÆíÀº ¾Æ´Ï¿¹¿ä.
´Ù¸¥ LPº¸°üÇÔµé Áß¿¡ Á¦ÀÏ µðÀÚÀÎÀÌ ¸¶À½¿¡ µé¾î¼­ ±¸¸ÅÇß´Âµ¥ ½ÇÁ¦·Îµµ ¿¹»ÚÁö¸¸ »ö»óÀº Á¶±Ý ¹àÀº ´À³¦ÀÌ¿¹¿ä. ÀÎÅ×¸®¾î¿ëÀ¸·Î µÎ°³ ±¸¸ÅÇÏ·Á´Ù°¡ È¤½Ã¸ô¶ó ÇÏ³ª¸¸ ±¸¸ÅÇØ¼­ LP¸î°³ º¸°üÇÏ°í È­ºÐ ¹ÞÄ§´ë·Î ¾²°í ÀÖ¾î¿ä. ÁüÀÌ ¸¹¾ÆÁö¸é ÇÏ³ª ´õ ±¸¸ÅÇØµµ ÁÁÀ» °Í °°¾Æ¿ä :)",p249****,21.01.23.,16,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
