review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
1,5,"스칼햄 시리즈 별로 다사봤는데 저는.. 솔직히
좋은걸 잘모르겠어요 ㅠ 제성격이 깔끔해서 이것저것 보다 하나로 통일시키는것을 좋아해서요..
모서리 장으로 두려고했는데 1x4는 안흔들리겠거니 싶었는데 아니나 다를까 많이 흔들립니다.
앞으로 조금더주고 이케아 나 한샘과같은 튼튼한 장을써야겠어요..",am26****,20.07.01.,6,코너장,수납가구
,,,,,,,
2,4,남편이 만드는데 좀 걱정했는데 해놓고 나니 좋습니다,nami****,19.08.29.,6,코너장,수납가구
,,,,,,,
3,5,조립하기쉽고 깔끔해서 좋아요,jjkk****,18.09.17.,6,코너장,수납가구
,,,,,,,
4,5,만족합니다 ,gogo****,17.04.08.,6,코너장,수납가구
,,,,,,,
5,5,추천해요 :-) 9월에 구입하고 만적스러워 10월에 또 한 번 구입했습니다. 다른 상품평에 적은대로 조립이 간편하고 생각보다는 튼튼해서 좋아요. 나사 조이는 센스가 있으면 더 튼튼하게 만들텐데 군데군데마다 조이는 힘이 다르고해서인지 미미한 유격차와 약간의 흔들림이 있어요. 근데 워낙 프레임이 튼튼해서 만족해요. 가격이 적당해서 만족감이 큰듯합니다. 함께 판매되는 인서트 도어랑 조립하니 더 예쁘네요. 손잡이는 다른걸로 바꿔끼려해요ㅋ 여튼 추천합니다. 구매전 참고 되심 좋겠어요. 마켓비 배송시스템에도 후한 점수 드리고파요 ㅋㅋ,zzok****,16.10.21.,6,코너장,수납가구
,,,,,,,
6,5,SCALAM1X4 책장 & 인서트도어 깔끔하고 조립이 간편해요. 완제품 가구만큼 튼튼하진 않지만 견고함도 있어요. 책장조립 15분이내. 인서트도어 개당 5분 정도의 조립시간이면 충분합니다. 가격대비 퀄리티 좋은편이라고 생각해요. 마켓비 배송도 빠르궁 저희동네 배송기사님두 친절하셔서 더 큰 만족감입니다 ㅎㅎ,zzok****,16.10.21.,6,코너장,수납가구
,,,,,,,
7,5,조립도 쉽고 간편하고 적당한 견고함도 있고 좋아요:-) 여자 혼자 10~15분정도면 간단히 조립해요. ,zzok****,16.10.21.,6,코너장,수납가구
,,,,,,,
8,5,조립에 약간 애먹었어요. 엄청 쉽고 간단한데 설명서를 제대로 안읽었기에 고생했네요. 여자혼자 전동드릴로 20분이내 조립가능하고 제법 견고해요.약간흔들리기도 하지만 좋음.,zzok****,16.10.04.,6,코너장,수납가구
,,,,,,,
9,3,"생가보다그냥 무겁고 조립이 좀 힘든거같아요
평들은좋던데
전 별로예요
가로로눕혓는데 높아요
아기있는데 안전하지않아보여요",love****,16.10.04.,6,코너장,수납가구
,,,,,,,
10,3,배송은빠른편인데 조립이 넘 힘들어요. 엄청 무거워요,love****,16.09.26.,6,코너장,수납가구
,,,,,,,
11,5,깔끔하고 이쁩니다. 옷박스 넣으려고 주문했어요,meme****,15.11.01.,6,코너장,수납가구
,,,,,,,
12,5,빠른배송 갑사합니다 :),xeno****,15.09.02.,6,코너장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,코너에 쏙 !! 공간활용 좋고 예쁩니당 :),1991****,19.11.01.,8,코너장,수납가구
,,,,,,,
2,4,화면보다 회색빛이 더 돌아요.,hole****,19.03.20.,8,코너장,수납가구
,,,,,,,
3,5,코너장 700 선반장과 일반도어형 사이에 놨는데 코너 공간을 효율적으로 활용할 수 있어서 만족스럽습니다.,dhgi****,18.07.26.,8,코너장,수납가구
,,,,,,,
4,5,제품도 좋고 배송도 원하는 날에 정확히 왔습니다.,dhgi****,18.07.26.,8,코너장,수납가구
,,,,,,,
5,5,좋아요 깔끔하고 좋아요. 제가 원하던 디자인이고 코너장이 있어 좁은 공간 활용이 좋네요! 설치도 잘 해주셨어요.,ezhy****,18.06.14.,8,코너장,수납가구
,,,,,,,
6,5,좋아요  역시까사미아에욤ㅎㅎ너무좋네요 ,holl****,18.05.06.,8,코너장,수납가구
,,,,,,,
7,5,심플하고 모던해요,ezhy****,18.04.24.,8,코너장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,"코너를 활용할 수 있는 장이라서 좋아요.
화장대로 사용하려고 주문했는데 만족스럽네요!",ayto****,20.03.27.,9,코너장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,훌륭합니다 다른 가구들과도 잘 어울려요,gh85****,19.08.14.,10,코너장,수납가구
,,,,,,,
2,3,아직 도착은안했지만. . 기대되네요,alds****,17.09.14.,10,코너장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,"가격과 품질  모두 만족^^ 다육이랑 참 잘 어울려요~~~
조그만 선인과 함께 꾸미니 집안 분위기가 너무 멋져요^^ 또 사고 싶어요~~",acc7****,18.05.25.,11,코너장,수납가구
,,,,,,,
2,5,칼라와 무게감  디자인 모두 좋았어요^^,acc7****,18.05.14.,11,코너장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,"이뽀요.  적극 추천합니다. 이쁘네요. 이사하고 침대옆이 허전하길래 이리저리 찾아서 내가 좋아하는 스타일...
내 맘에 꼭 들어요.",min0****,18.04.23.,12,코너장,수납가구
,,,,,,,
2,5,이쁘네요.  허전한 침대옆에 놓고 보니 뷰티나네요.,min0****,18.04.23.,12,코너장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,생각보다 배송이 빨라서 좋네요 생각했던 딱 그 코너장이에요 둥글고 거친부분없이 잘 왔네요 먼지도 없어서 한번 쓱 닦으니 충분하네요 같이보내주신 받침도 딱 마음에 들어요 감사합니다^^,c550****,19.11.08.,14,코너장,수납가구
