"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no" 
"74","3","제품 깔끔하고 괜찮아요~배송시 집앞에서 조립해서 주셨고요~그런데 주문하고 배송받는데 시간이 많~~~~이 걸렸어요~","naom****","21.01.25.","3","의자","서재/사무용가구"
"75","4","튼튼하니 아이가 좋아합니다.","jjm7****","21.03.03.","3","의자","서재/사무용가구"
"76","5","색감이며  튼튼해보이고 아주 맘에 들어요~ 가격이 있어도 코코아 색에 반해 구입했어요~~","isen****","21.02.12.","3","의자","서재/사무용가구"
"77","5","초고 의자 고민 했는데 의자 편합니다","yang****","21.02.25.","3","의자","서재/사무용가구"
"78","5","시험공부 한달전에 샀는데 더일찍 살걸하며 후회했어요 너무 좋고 허리아픈데 저한테 잘맞는거 같아요","yuns****","21.01.19.","3","의자","서재/사무용가구"
"79","5","큰 이상 없이 잘 쓰고있습니다.
디자인도 이쁘구요!","nuns****","21.01.29.","3","의자","서재/사무용가구"
"80","5","딸아이가 편하다고 하네요~~^^","cnzk****","21.02.05.","3","의자","서재/사무용가구"
"81","4","시디즈 말이 필요없어요","ssw0****","21.02.03.","3","의자","서재/사무용가구"
"82","5","아이가 편하고 좋다고 합니다","shin****","21.02.21.","3","의자","서재/사무용가구"
"83","5","생각보다 크고 튼튼하네요~
코로나로 매장 방문없이도 실패없이 잘 산 것 같습니다~","tele****","21.02.09.","3","의자","서재/사무용가구"
"84","5","초등 5학년 150센치 아들 잘 앉네요.
어른이 앉아도 탄탄하니 좋아요.
중고등도 충분할듯","syna****","21.01.18.","3","의자","서재/사무용가구"
"85","5","와서 직접 설치도 해주시고 좋아요","rlae****","21.01.27.","3","의자","서재/사무용가구"
"86","4","지우개 사용할때나 몸을 조금만 움직여도 좌우움직임이 좀 심하게 느껴져서 물건받고 2일뒤 as신청함.
 5일쯤? 지난 후 기사분오셨는데 중심봉과 의자베이스 틈으로 흔들리는거 맞다고 둘다 교체해야할거같다하시고 물건 신청해야한다하고 가심 (기사님 정말 친절하셨음)
 본사에서 연락와서 기사님 방문결과 '정상제품이나' 바꿔도 흔들림 있을순있다. 그래도 교체원하시면 해드리겠다. 그렇게 진행할까요?? 되물음.. 괜히 내가 진상고객된거같고 당시 예민하게 받아들여져서 기분이 확 상했음..
또 일주일 지남. 그때랑은 다른 기사분이 오셔서 교체해주셨는데 교체전보다는 덜하지만 흔들림이있긴했음. 그냥 이정돈 어쩔수없나보다 원래이런가보다 하고 쓰고있음.. 그래도 교체 전보다는 나아서 as받길 잘했다 싶음.
  의자쿠션은 처음엔 좀 딴딴하게 느껴졌는데 계속쓰다보니 나름 익숙해져서 인지 쿠션감도 괜찮은거같이 느껴짐. 
 방석깔면 허리위치안맞아져서 살짝 불편감 느껴질수있음.","wrj2****","20.11.30.","3","의자","서재/사무용가구"
"87","5","중등 아이 공부에 집중하기 좋습니다.","gray****","21.02.14.","3","의자","서재/사무용가구"
"88","5","너무맘에들어요~~ 덩치큰 딸아이 해줬는데 좋아해요~~~","rome****","21.01.18.","3","의자","서재/사무용가구"
"89","4","디자인, 색상, 고정형이라 좋아요","bunn****","21.01.15.","3","의자","서재/사무용가구"
"90","5","가성비 최고 제품 너무 좋아요 잘 사용하고 있어요","luna****","21.01.10.","3","의자","서재/사무용가구"
"91","5","다 조립해주고 가셨어요
의자 편하고 너무 이쁘네요
초5에서 6학년 아이 씁니다
고급짐요","thli****","21.01.04.","3","의자","서재/사무용가구"
"92","4","디자인 깔끔하고 좋아요","hm55****","21.02.06.","3","의자","서재/사무용가구"
"93","5","배송기사님에서 친절하게 배송해주셨습니다.
저는 키가 153cm인데 발이 땅에는 안 닿아요ㅠㅠ
참고하세요~~
의자는 너무 견고하고 좋습니다:)","ilov****","21.01.21.","3","의자","서재/사무용가구"
"94","5","집을 화이트톤으로 인테리어했어요. 책상세트도 예쁘게 꾸며주었는데 세 아이들 의자를 무엇으로 주문해줄까 한참을 고민 끝에 주문한 아이들인데 빠른 날짜로, 기사님이 직접 조립해주시고 가서 더욱 좋았답니다.","cuis****","20.12.23.","3","의자","서재/사무용가구"
"95","5","튼튼하고 좋아요...","ulti****","21.01.17.","3","의자","서재/사무용가구"
"96","4","와웅..코로나가 이렇게 길어질 줄 몰랐어요. 집에서 공부할 시간이 많아지면서 의자을 교체하게 되었는데 잘 사용 중입니다","gesu****","20.12.08.","3","의자","서재/사무용가구"
"97","5","기사님이 직접 배송해서 조립까지 해서 주시니 넘 좋네요~~색상도 예쁘고 푹신해서 좋아요~~","jeea****","21.01.17.","3","의자","서재/사무용가구"
"98","5","세아이들 같이 쓰는데 통일감있고 디자인이 넘 예뻐요","cuis****","21.01.25.","3","의자","서재/사무용가구"
"99","5","세아이들 같이 쓰는데 통일감있고 디자인이 넘 예뻐요","cuis****","21.01.25.","3","의자","서재/사무용가구"
"100","5","잘 쓰고있어요. 등받이 쿠션 없음 불편해서 샀는데 역시 쿠션 있어여겠네요. 그리고 틸팅?돼서 편해요. 무회전이라 좋고 다른건 모르겠어요.","yhl3****","20.12.25.","3","의자","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","4","배송엄청빠릅니다.
조립은쉬어요.
저렴한가격에맞는 제품인것같아요.
여기저기 실밥있어서 제거하고
솜?튀어나온거 칼로마무리하고
허리받침은 모양이비정상이지만
누가보는것도아라
저렴한가격이니이해하고 
그냥쓰겠습니다ㅋ
한달사용해보고 후기다시남길게요.","jung****","21.03.26.","4","의자","서재/사무용가구"
"2","3","일단 디자인은 동일합니다
쿠션감은 없다싶히 합니다
그리고 등받이 뒤로할경우 많이 뻑뻑합니다
원상태로 할 경우도 동일
팔받침대 풀어주면 괸찬을줄 알앗는데 뻑뻑한건 똑같네요
팔받침대 너무 덜렁거리구요
싼제품이라 감안하고 써야될듯","silv****","21.04.03.","4","의자","서재/사무용가구"
"3","5","작업공간에서 쓰려고 두개 주문했습니다. 

 일단 조립도 간단해서 두개 다 하는데 30분 정도? 걸린듯 합니다. 
 
 사실 가격이 저렴한 편이라 크게 기대 안하고 샀는데 가격대비로는 아주 만족합니다. 
 
 착석감도 적당히 단단한 느낌이라 집중도 잘 될듯 합니다.
 벌써 한놈(?)이 자리차지 했네요ㅎㅎ 잘 쓰고 주변에서 누가 산다면 추천하겠습니다~~","n_su****","21.03.26.","4","의자","서재/사무용가구"
"4","5","직접조랍하는것도 어렵지않았구요
상품도 생각보다 엄청 맘에들어요
발받침대는 조금 덜튼튼한느낌인데 내가 무거워서 그런거라고 생각하니ㅎㅎ 만족합니다👍🏼","ekfa****","21.04.08.","4","의자","서재/사무용가구"
"5","5","너무 이뻐요
냄새는 많이 심하진 않아요
조립은 간단해요
가죽은 싸구려... 얼마나 오래갈지 모르겠네용
그래도 너무 맘에 듭니당","vkvl****","21.03.26.","4","의자","서재/사무용가구"
"6","5","토요일에 주문했는데 일요일에 접수 되고 월요일 오후에 받았어요ㄷㄷ이렇게 빠른 배송은 처음이네요ㅋㅋ
조립도 쉽고 의자 자체도 좋습니다.
다만 다리 올리는 부분이 좀 약해보여서 오래갈까 싶긴 하네요
전체적으로 만족합니다~","rock****","21.03.22.","4","의자","서재/사무용가구"
"7","4","조립이간단해서 그런가
잘한건지 모르겠음","dhck****","21.04.06.","4","의자","서재/사무용가구"
"8","4","실밥이 조금 뜯어져서 왔습니다.
교환 귀차나 그냥 씁니다~
아이가 의자는 편하고 좋다네요~","lovi****","21.04.06.","4","의자","서재/사무용가구"
"9","5","저렴하게 구입해서 만족합니다. 바퀴조립할때 좀 힘들었네요. 중학생이 쓰기 딱좋은것 같아요. 저렴한 만큼 고급스러운 퀄리티는 떨어지긴 하네요. 그래도 만족합니다. 박스에서 냄새가 많이나요.. ㅋㅋㅋ","naya****","21.03.13.","4","의자","서재/사무용가구"
"10","5","작은아들 온라인수업으로 편한의자를찾다가 구매했는데요.
생각보다 튼튼하고,조립도쉽고,넘 좋은의자라...ㅎ
큰아들이188에90kg인데 의자에 앉아도 넚이도 높이도 너무 편하다고하네요.
이가격에 이런의자 없을듯 합니다.
국산이라 더 믿음이가고 좋아요~~^^","tnto****","21.04.07.","4","의자","서재/사무용가구"
"11","5","3개월 사용중인 키 170에 몸무게 70초반 남성입니다. 이상 없이 잘 사용하고 있습니다. 저렴하게 잘 쓰고 있는 것 같아요.
단점은 첨부한 사진처럼 완전히 눕히면 무게 중심이 뒤로 쏠려서 불안정합니다. 사람이 누운 상태에서 발 받침에 다리를 올리면 뒤로 넘어 갈 것 같은 느낌이 느껴져요.... 그래도 싸니까 만족입니다. 잠은 이불 위에서.... 크흠.","scs3****","21.03.03.","4","의자","서재/사무용가구"
"12","5","조립법대로 조립해서 잘 쓰고 있어요 색은 화면보다 진해요","yunn****","21.04.01.","4","의자","서재/사무용가구"
"13","5","의자에서 누울때 생각보다 편하네요","leej****","21.04.07.","4","의자","서재/사무용가구"
"14","5","가성비 좋고 울아들이 좋아해요^^","youn****","21.04.05.","4","의자","서재/사무용가구"
"15","5","설명서 보고 누구나 조립 가능합니다.","qazp****","21.04.05.","4","의자","서재/사무용가구"
"16","5","조립 편하게 했고 지금 잘 쓰고 있어요","yunn****","21.04.01.","4","의자","서재/사무용가구"
"17","5","색상도 가격도 맘에 쏙 들어요 
아이도 좋아해요","boon****","21.03.23.","4","의자","서재/사무용가구"
"18","5","너무 이뻐요 가격대비 좋아보여요
아이가 좋아하네요","boon****","21.03.23.","4","의자","서재/사무용가구"
"19","4","가성비 제품인거같고 견고한거는 좀 아쉽네요. 그래도 싸게 잘 샀습니다.","hore****","21.03.18.","4","의자","서재/사무용가구"
"20","3","의자가 뒤로 더 가지 않음(앉을때 불편하지 않을 정도만) 가성비로는 괜찮으며 조립하기도 쉬움.
의자가 더 뒤로 갔으면 엄청 좋았을 듯. 정말 의자가 뒤러 더 안넘어감 95도 정도에서 멈춤 나사 풀어봐도 95도임. 발 빼서 허리 축 늘어뜨려 눕는 정도로 만족","seep****","21.03.02.","4","의자","서재/사무용가구"
"21","5","배송도 빠르고 만족합니다. 가성비 최고 인 것 같습니다.","rick****","21.04.07.","4","의자","서재/사무용가구"
"22","5","저렴하고 배송도 빠르고 조립 설명도 친절합니다
가격대비 좋은 제품인것 같네요","wlrn****","21.03.18.","4","의자","서재/사무용가구"
"23","5","설치 설명서보고 금방설치했습니다.
튼튼하고 좋습니다 가성비 굿!!","jo53****","21.03.13.","4","의자","서재/사무용가구"
"24","4","가격대비 성능 괜찮넹6","yumt****","21.03.27.","4","의자","서재/사무용가구"
"25","5","설명서 보고 금방 조립했습니다.
튼튼하고 가성비 최고네요 !","jo53****","21.03.13.","4","의자","서재/사무용가구"
"26","5","가격대비 좋습니다 .","byb9****","21.03.25.","4","의자","서재/사무용가구"
"27","5","T자형기스 났는데 택배상어쩔수 없고, 나사는 as통해 처리 완료, 피시방 의자처럼 막 너무편안한건 아니지만 사실상 10만원 이상의 가격대 의자고 할인을 통해 싸게 산거 같아요 서비스도 좋고, 박스가 커서 당황 했네요.. 기사님이 벨누르지 않았으면 몰랏을거에요 친구도 의자 산다 하길래 의자 추천해줬습니다! 많이파세요! 의자가 적당해서 좋아요!","rlrl****","21.01.28.","4","의자","서재/사무용가구"
"28","4","더 사용을 해봐야 알겠지만 가격대비 나쁘진 않아요.
다리 거는 부분이 좀 약해서 삐걱거리는데 나중에 파손이 되지 않을까 염려됩니다.","kill****","21.02.24.","4","의자","서재/사무용가구"
"29","5","가격이 저렴해서 살짝의심했는대 가성비갑이예요","dltp****","21.04.06.","4","의자","서재/사무용가구"
"30","5","좋네여~~~~~~~","tjdd****","21.04.01.","4","의자","서재/사무용가구"
"31","4","빠르게 잘 도착했어요","ysj1****","21.03.23.","4","의자","서재/사무용가구"
"32","5","진짜 좋아요 엄청푹신해요 굿","whdt****","21.04.07.","4","의자","서재/사무용가구"
"33","4","더도말고 덜도말고 딱 가성비만큼 편하게 앉아있을수 있습니다~.~","king****","21.03.17.","4","의자","서재/사무용가구"
"34","4","가격대비 굿ㅎㅎ홓ㅎ","iqeq****","21.04.08.","4","의자","서재/사무용가구"
"35","5","여자가 조립할수있을 정도로 조립도 나쁘지않고 다 좋은데 냄새가 ㅠ 사무실에서 쓰는데 오후되면 냄새때문에 울렁거려요 인조가죽냄새?
첨부된 사진은 박스 뜯었는데 중고줬나싶을만큼 먼지가...반품해야하나싶을뻔
 발판이랑 등받이는 편합니다","bust****","21.02.19.","4","의자","서재/사무용가구"
"36","5","솔직히 이가격에 이정도면 진짜 괜찮다봄","koil****","21.04.08.","4","의자","서재/사무용가구"
"37","4","쓸만해요 가성비 굿","cosm****","21.04.08.","4","의자","서재/사무용가구"
"38","5","작년 1월에 구매했었는데 좋아서 20개 또 구매합니다","sexy****","21.04.06.","4","의자","서재/사무용가구"
"39","5","진짜좋고푹신하고굿입니다","whdt****","21.04.07.","4","의자","서재/사무용가구"
"40","5","한달 사용중입니다. 등판이 기울어져 넘어가서 다시 돌아오는게 너무 뻑뻑하여..수동으로 잡아서 원자리로 돌리고는 있으나..한번씩만 해두면 사용간 문제는 없을것 같습니다. 말고는 다 괜찮아여~","helg****","21.03.15.","4","의자","서재/사무용가구"
"41","5","튼튼하고 좋은데 어깨쪽이 쫍아서 조금 불편해요","neve****","21.04.02.","4","의자","서재/사무용가구"
"42","4","1달 이상 쓰면서 가성비로는 좋다고 느낍니다","dakn****","21.04.03.","4","의자","서재/사무용가구"
"43","5","좋아요 색도이쁘고 가성비도 좋고 배송도 빠르르ㅡㄹ함니다","dlgu****","21.03.08.","4","의자","서재/사무용가구"
"44","5","처음에는 외견만 멋있는줄 알았는데 쓰면 쓸수록 의자가 편하다는 생각이 드네요","kyw2****","21.03.28.","4","의자","서재/사무용가구"
"45","3","가격대비 가성비 좋습니다","gon6****","21.04.03.","4","의자","서재/사무용가구"
"46","5","너무 크지도 않고 두껍지 않아 좋아요~! 사진그대로입니다!","dbwl****","21.03.07.","4","의자","서재/사무용가구"
"47","5","아들 선물 로 사줬는데
너무 마음에 들어합니다
아쉬운건 자동으로 복귀가 안되는게 아쉽습니다","kcs1****","21.03.26.","4","의자","서재/사무용가구"
"48","5","구우웃구웃구웃ㄱ웃구수","whda****","21.03.21.","4","의자","서재/사무용가구"
"49","5","적당한 게이밍 의자에요~","qjaf****","21.04.05.","4","의자","서재/사무용가구"
"50","4","조립하고 앉으니 의자가 부셔져서 놀랐는데... 업체에서 그 부분에 대해 바로 사과하셨고, 하루만에 빠른 배송으로 의자를 보내주셨어요. 처음에 화가 많이났지만 업체에서 친절하게 대해주셔서 만족합니다. 지금은 잘 쓰고있어요! 가격대비 좋습니다^^","gjsw****","21.02.14.","4","의자","서재/사무용가구"
"51","3","팔걸이는 꽉 조였는데도 헐렁헐렁하고 발 받치는것도 대충 용접하고 헐렁헐렁하게 되있고 전체적으로 싼티가 조금 나는거 같네요 첨으로 산건데 그냥 제대로 된걸 살걸이라면서 후회가 되네요","zxc0****","21.03.09.","4","의자","서재/사무용가구"
"52","2","생각보다 앉는 면적이 크고 의자와 같이 주는 허리와 목방석도 불편함. 높낮이 조절도 안됨. 반품 귄찮아서 안함","land****","21.03.19.","4","의자","서재/사무용가구"
"53","5","만족합니다 편하고 좋네요","jooj****","21.03.14.","4","의자","서재/사무용가구"
"54","4","가격대비 가성비 좋은제품입니다!","kkod****","21.04.02.","4","의자","서재/사무용가구"
"55","5","이쁘고 특히 배소이 빠르르르하고 정말 가성비 값 입다","dlgu****","21.03.08.","4","의자","서재/사무용가구"
"56","4","조립하기쉽고 나름 좋네요","9519****","21.03.09.","4","의자","서재/사무용가구"
"57","5","조립도 쉽고 디자인도 마음에 듭니자","ddkf****","21.03.29.","4","의자","서재/사무용가구"
"58","5","두개 구매했는데 책상에 사이즈도 딱 맞고 편하고 좋습니다","dlaq****","21.02.27.","4","의자","서재/사무용가구"
"59","5","조립도 어렵지않고 좋습니다.","mone****","21.03.29.","4","의자","서재/사무용가구"
"60","5","너무 마음에 들어요","jhg4****","21.03.12.","4","의자","서재/사무용가구"
"61","5","제가 구매하고 너무 만족스러워서 부모님댁 여동생한테도 선물로 보냈는데 동생도 만족하네요","vhm7****","21.03.18.","4","의자","서재/사무용가구"
"62","5","색깔 너무 고급져보여요~~!","vheh****","21.03.30.","4","의자","서재/사무용가구"
"63","4","배송 빠르고 좋았으나 의자 조립후 좌우상하로 유격이  좀 있네요","dban****","21.03.03.","4","의자","서재/사무용가구"
"64","4","직원분이 너무 친절하게 잘해주시네요 감사합니다","rlad****","21.03.25.","4","의자","서재/사무용가구"
"65","5","근데 좀 약해요 주의하세요","nokj****","21.03.30.","4","의자","서재/사무용가구"
"66","3","그냔 펴엄하고 좀 약합니다","nokj****","21.03.30.","4","의자","서재/사무용가구"
"67","5","가격대비 품질좋고 조립만 잘하신다면 잘 쓸거같아요","zzzz****","21.03.22.","4","의자","서재/사무용가구"
"68","5","좋아요 만족해요..","inth****","21.04.05.","4","의자","서재/사무용가구"
"69","5","의자를 처음사봤는데 조립도 편하고 아주좋네요","qkrt****","21.03.02.","4","의자","서재/사무용가구"
"70","5","괜찮을까 걱정하며 조립했는데 완성 후 제법 맘에 듭니다! 뒤로 젖히는게 안되서 늦게나마 상담톡 드렸는데 답도 빨리주셔서 해결됬어요. 레버가 엄청 뻑뻑하더군요 ㅎㅎ 손잡이쪽이 조임에 따라 헐렁할 수가 있어서 그점이 걱정인데 그외엔 만족스럽습니다! 조립하고 지쳐서 의자에 누웠는데 정말 편하네요 :D","rlaw****","21.01.28.","4","의자","서재/사무용가구"
"71","5","일단 조립해야했어서 막막했는데 설명이 아주 쉽게잘 되어있어서 수월하게 했고 쿠션감이 너무 좋아서 안정으감 있게 사용하고 있습니당","vhm7****","21.03.12.","4","의자","서재/사무용가구"
"72","5","가성비 젛아요 게임할때도 편해요","q12w****","21.03.03.","4","의자","서재/사무용가구"
"73","5","남편이 아주 만족하네요 ㅎㅎ","jhkk****","21.03.06.","4","의자","서재/사무용가구"
"74","3","가성비는 좋아요. 의자도 괜찮습니다. 근데 용접이 깔끔하지가 않네요 구매하시면 뼈대부분은 꼭 확인해보셔야할것같아요. 날카로운 부분이 많아 위험하네요 ㅠ","cdrc****","21.02.06.","4","의자","서재/사무용가구"
"75","5","화면더보다더고급지네요.","cbin****","21.03.26.","4","의자","서재/사무용가구"
"76","5","배송이 빨리서 좋아요! 조립도 쉬워서 여자 둘이서 10분정도 걸렸어요:) 의자 뒤로 자연스럽게 젖혀지는게 처음엔 깜짝 놀라겠지만 익숙해지면 편해서 좋을거 같아요~~ 디자인도 깔끔해서 완전 만족합니다!","sol7****","21.02.02.","4","의자","서재/사무용가구"
"77","5","처음으로사보는건데좋아용~♡","pczo****","21.03.22.","4","의자","서재/사무용가구"
"78","5","아들이 너무좋아합니다.
배송 진짜 빠르네요.감사합니다.","mot5****","21.02.20.","4","의자","서재/사무용가구"
"79","4","가격만큼 딱입니다.
저렴한만큼 품질도 저렴하지만 쓸만합니다.","jung****","21.03.16.","4","의자","서재/사무용가구"
"80","2","의자 체결부가 약해서 인지 
한쪽으로 기울고 뒤뚱거림","ctl2****","21.02.22.","4","의자","서재/사무용가구"
"81","4","물건은 잘받았는데 조립설명서가 안들어있어서
인터넷찾아서 조립했네요","gks6****","21.03.10.","4","의자","서재/사무용가구"
"82","5","저렴하게 좋은 의자 구매 했습니다.","hoju****","21.03.16.","4","의자","서재/사무용가구"
"83","4","배송이 생각보다 빨랐고 편안함 정도가 적당했어요! 근데 마감처리가 좀 아쉽네여 역시 ㅠㅠ","tizl****","21.02.09.","4","의자","서재/사무용가구"
"84","4","튼튼하고 조립도 금방하고 좋았는데 등받이 뒤에 지퍼가 이탈하여있더군요.. 배송전에 검수한번 더 하시고 보냈으면 어땠을까 아쉬움이남네요","lege****","21.01.31.","4","의자","서재/사무용가구"
"85","4","딱 가격만큼 해요! 오래 앉으면 엉덩이가 좀 아파서 방석 있으면 훨 편해요ㅋ","shal****","21.02.08.","4","의자","서재/사무용가구"
"86","5","너무너무너무 좋네요","huhu****","21.04.05.","4","의자","서재/사무용가구"
"87","5","가격대비최고의상품인것같습니다","wjdd****","21.03.09.","4","의자","서재/사무용가구"
"88","5","배송도 나름 괜찮고 상품도 가격 대비 너무 좋아요 잘쓰고 있습니다","dkfl****","21.02.05.","4","의자","서재/사무용가구"
"89","5","택배 받자 바로 아들이 조립해서 의자를 사용하고 있더라고요. 핑크색이 마음에 들어 구매했는데 예쁘네요. 배송도 빨라서 좋아요. 많이 파세요.","luck****","21.01.27.","4","의자","서재/사무용가구"
"90","4","의자가 폭 들어가서 편안함이 좋네요 
다만 의자 발 받침대 구조가 약해서 조심하셔야되요","dbtj****","21.02.10.","4","의자","서재/사무용가구"
"91","5","너무 예쁘네요~ㅎㅎ 너무 만족하며 잘 쓰고있슴다 ㅎㅎ","cnc9****","21.02.08.","4","의자","서재/사무용가구"
"92","5","포장은 꼼꼼하게 왔네요 설명서도 잘 되어있어서 조립 잘 했습니다.","yunn****","21.02.04.","4","의자","서재/사무용가구"
"93","5","배송 빠르고 좋아요","zprt****","21.03.08.","4","의자","서재/사무용가구"
"94","5","조립도 보면서하면 금방조립하고 좋네요","qkrg****","21.02.09.","4","의자","서재/사무용가구"
"95","5","아주 마음에 듭니다","rjs2****","21.03.06.","4","의자","서재/사무용가구"
"96","5","편해요~^^ 잘 사용할 수 있겠어요.","ohre****","21.02.10.","4","의자","서재/사무용가구"
"97","5","빠른 배송 감사드립니다. 제품의 기울림이나 앉았을때 승차감이 매우 좋습니다. 싸지만..가성비 매우 좋아여","helg****","21.01.29.","4","의자","서재/사무용가구"
"98","5","가성비 의자로는 만점","dakn****","21.02.12.","4","의자","서재/사무용가구"
"99","4","가격 대비로는 만족스럽습니다.
설치도 생각보다 어렵지 않구요.
다만 처음에는 박스와 제품에서 꾸릿한 냄새가 나서 조금 고생했습니다.","raxt****","21.01.15.","4","의자","서재/사무용가구"
"100","5","잘쓸게여카러미ㅏㅓ코ㅏㅣ헣닿","damo****","21.03.11.","4","의자","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","4","식탁아래 선반에 발을 올리다 보니 반대쪽 서랍이 열린다고 짜증내던 아들때문에 구매했는데 이 발판을 접었다 펼칠때 쉽게 펴지거나 접어지는게 아니라 불펴해 몇번 사용 안하고 두고 다시 식탁쪽 선반에 발을 올리니 다시 반대쪽 서랍이 열려 있었던지 아들이 맞은편에 앉으며 '왜? 디딤대를 사용 안하냐'고 짜증을 내네요...ㅎㅎ
그래서 다시 꺼내 사용했는데 그래도 뻑뻑해 자주 사용하면 쉽게 펼쳐질까? 아직은 단정하기 어려워요.
접을때도 가운데 노란부분 구멍을 잡으면 접어지는게 아니라 핑크색 옆부분 접히는 쪽을 손으로 밀어넣어줘야 하는 불편함이 있어요.","sunn****","21.03.18.","5","의자","서재/사무용가구"
"2","5","디자인 색상 둘다 맘에  쏙 들어요.","youn****","21.03.23.","5","의자","서재/사무용가구"
"3","5","사진처럼 옐로우에 진핑크가 너무 조화롭네요.
단순히 사진만 봤을때 크지 않을까 했는데 제겐 딱 적당해요.
허리가 아파 의자에 방석에 등받이까지 하고 앉다보니 자연스럽게 다리를 자꾸 식탁쪽 선반에 발을 올리다보니 서랍이 반대쪽으로 열리고 반대에 앉은 아들이 짜증내는데 습관처럼 발을 자꾸 올리게 되어 우연히 세제통을 놓는 선반을 구매하며 같이 본 휴대용 의자도 같이 구매했어요.
휴대용의자라기 보다는 발판으로 사용해도 되고 (단,많이 높은곳에 물건 꺼내기엔 많이 낮아요)저처럼 의자에 앉아서 다리를 올리는 발판으로 사용해도 좋아요.
때론, 이쁜 화분을 올려 놓는 받침으로 사용해도 좋고요.
집에 나무로 된 사다리가 있는데 나무라서 엄청 무거워 보통 낮은곳에 사용할때 이 휴대용 의자가 가벼워 사용하기 좋을것 같아 여러모로 사용가능한 제품입니다.","sunn****","21.01.07.","5","의자","서재/사무용가구"
"4","4","생각보다 작지만 예쁘네요","aszx****","21.03.05.","5","의자","서재/사무용가구"
"5","5","보기보다 마니 튼튼합니다 조아여","dnrk****","20.04.22.","5","의자","서재/사무용가구"
"6","5","대만족입니다...씽크대위에..옷장위에..요리조리..쓸곳이많네요...","y9k6****","20.04.07.","5","의자","서재/사무용가구"
"7","5","딱 생각했던 만큼의 품질이라 만족합니다.
다이소나 대형마트에서 구매한것에 비해, 두껍고, 딛고 섰을 때, 단단하다는 느낌이 듭니다.","yjch****","19.03.20.","5","의자","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","소리가 전혀 안나는 조용하고 편한 의자!!!

새벽1시에 여자 혼자 조립 뚝딱하고 바로 리뷰쓰러 왔어요!
이 의자 사기 전 30만원대 의자 찾아보다가
기능에 비해 넘 비싼것 같아서 열심히 다른 의자 찾아보다 제일 후기가 좋은
핀란디아 의자 반신반의 하고 시켜봤는데 신세계네요!

진짜 빈말이 아니라 조립도 간편하고 의자도 후기대로 정말 편하고 좋은데 제가 제일 맘에 드는건 소음이 전혀 없다는 거에요!!
영상보시면 아시겠지만 (작은 소음도 크게들리는 새벽 2시에 촬영했습니다) 의자에서 아무소리도 안들려요!!
의자 회전시킬때도 스무스하게 돌아가고
의자 바퀴도 발소리도 시끄럽게 나는 장판인데도 정말 조용히 움직여서 너무 좋아요!
흔한 삐그덕 소리 하나 없어서 층간 소음 심한 아파트인데 걱정없을것 같아요!
(밑에집 개가 움직이는 소리만 나도 짖는데 양상보시면 개짖는 소리가 안납니다!!)

솔직히 30만원짜리 의자다라고 속여도 믿을것 같아요 이가격에 이의자는 정말 가성비 최고입니다... 좋은의자 판매해주셔서 감사합니다!! 앞으로 열공할게요ㅎㅎ","kju4****","21.03.11.","6","의자","서재/사무용가구"
"2","5","중역의자의 너무 헤비한 크기가 싫어 찾고찾은 제품인데, 컴팩트한 디자인이 너무 맘에 듭니다!
일단 등받이가 뒤로 쭉 펴지는 기능이 너무 좋은것같아요!
쿠션이 좀더 푹신했음 하는 아쉬움이 살짝있지만
가격도 너무 좋고 기능 디자인, 배송까지 너무 맘에 드는 제품입니다~^^","zuin****","21.03.08.","6","의자","서재/사무용가구"
"3","5","색깔도 무난하니 예쁘고 조립하기도 쉬워요! 쿠션감도 빵빵해서 엉덩이도 편하고 허리부분도 되게 편하네요ㅎㅎ","ansi****","21.03.23.","6","의자","서재/사무용가구"
"4","4","간단하게 조립할수 있어서 좋았어요~ 화면에서 보는거랑 동일 하구요~ 쿠션감도 좋아요~높낮이 조절도 가능하고 .. 움직일때 소리가 안나서 좋아요~","ange****","21.04.05.","6","의자","서재/사무용가구"
"5","4","의자 다리에 흠집이랑 오염이 있어서 별 하나 뺐습니다... 쓰는 데 지장은 없지만요 ㅎ
쿠션 푹신하고 등받이가 젖히는 게 맘에 들어요
배송은 금요일 저녁 주문, 수요일 받았습니다","quic****","21.03.17.","6","의자","서재/사무용가구"
"6","5","색 너무 마음에 들어요!
생각보다 등받이 넘어가는게 부드러워서 좋아요
딸램이 넘 마에 들어하네요ㅋ

양반다리 하기에는 조금 좁은 것 같은데 어차피 무릎에도 좋지 않으니 자제할 겸 괜찮은 것 같아요ㅋㅋ

다만 한쪽 팔 거치대 부분에 뭐가 묻어있긴한데 별로 신경 안 쓰일 정도라 괜찮아요

또 새 의자를 사야한다면 재구매의사 있을 정도로 만족이요ㅋ","hhh8****","21.02.20.","6","의자","서재/사무용가구"
"7","5","어떨까하고 구매했는데 학생용 의자로서는 쓸만합니다. 제가 직접 사용하지는 않지만 아이가 좋아하니 다행이고 좀더 사용해보고 다른 아이도 구매할까 합니다.","pilg****","21.04.05.","6","의자","서재/사무용가구"
