"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no" 
"90","4","남편이 기존에도 두닷 책상을 쓰고 있어서 꼭 다시 두닷제품이여야 한다고 해서 구매했어요~","myk7****","21.01.05.","6","책상","서재/사무용가구"
"91","5","조립하기는 조금 힘들었지만 상품은 좋네요~","odey****","21.01.06.","6","책상","서재/사무용가구"
"92","5","조립 쉽고 튼튼합니다","nove****","21.01.09.","6","책상","서재/사무용가구"
"93","5","보통 사이즈의 책상 쓰다가 화장대겸 쓰려고 조금 큰 사이즈로 사봤는데 편하고 좋아요~ 조립도 간편하고 견고해서 만족합니다.","chap****","20.11.29.","6","책상","서재/사무용가구"
"94","5","조립간편하고 튼튼합니다","ghos****","21.01.04.","6","책상","서재/사무용가구"
"95","5","조립이 쉽고 튼튼하고 좋아요","jolt****","20.12.29.","6","책상","서재/사무용가구"
"96","4","배송일자 맞춰주셔서 감사해요~~
약간 흠집 잇는 거 빼구는 너무이뻐요
만족합니더","tiju****","20.11.21.","6","책상","서재/사무용가구"
"97","5","처음대로 만족하며 사용하고있어요","mimi****","20.12.25.","6","책상","서재/사무용가구"
"98","5","사이즈 재보고 적당한걸로 구매했어요~ 설치도 간단하고 튼튼하네요!","hyun****","20.11.22.","6","책상","서재/사무용가구"
"99","5","조립하기도 쉽고 튼튼합니다","6703****","20.12.19.","6","책상","서재/사무용가구"
"100","5","짱입니다 ㅋㅋㅋ 다른책상은 패쓰~","twli****","20.11.25.","6","책상","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","1","배송희망일보다 일찍 온다는 연락 받고 12월 19일 아침일찍 책상을받았네요
나무 바닥인지라 흠집날까 일부러 매트도 깔아놨었는데 조립하고 있는방에서 자꾸 우당탕 거리며 뭐가 떨어지는 소리가 나더군요(첨엔 남편만 조립하는 방에 같이 있었음) 이른 아침이라(아침8시도 안된시각이었기에..)시끄러우면 다른 집에 피해가 갈까 맘졸이고 있는데 계속 우당탕거려 들여다 봤더니 양쪽 다리부분을 남편과 하나씩 잡고 다리 사이 나무를 조립하는데 잘 안되니 계속 떨어져서 우당탕 거리고 있던거더군요..
게다가 기껏 매트 깔아논 자리피해서 책상 조립후 옮겨놓으려고 비워뒀던 매트없는 공간위에서 조립하며 나무를 떨어트리고 계시더라고요..
어찌저찌해서 다리 두개세우시더니 책상본체(가장 무거운 서랍달린 부분)를 남편과 들고 얹어서 조립을 시도하시는 모습을 보고 경악 했습니다..
기사님이 설명서도 안보셨는지..그걸 떠나서 상식적으로 생각해서 먼저 바닥에서 본체에 다리조립하고 그후에 완성되면 세워야 할거 같은데 무슨생각을 하고 계신건지..ㅠ 결국 제가 어이가 없어 조립방법 잘못된거 아니냐 말씀을 드려도 알아서 하신다는듯 말하시며 듣지도 않으시더군요..
결국 도저히 조립이 안되니 제가 말한대로 하시는데 그 후에도 조립은 엉망진창이었습니다. 
마지막에 서랍을 받쳐주는 나무부분이 남았고 조립자체가 엉망이었으니 들어 가지도 않아 결국 다리 한쪽을 풀어서 어거지로 집어 넣으시더군요 더 어이 없는건 조립이 끝났는데 나사가 두개나 남았다는 사실..
그 와중에 기사님 말씀이..”원래 여분으로 한두개씩 더 줘요” 
헐.... 이게 뭔말인지..
조립내내 하지말고 그냥 가시라는 말이 목구멍 끝까지 치밀어 올랐는데 눈치 없는 남편(?)이 조립을 끝까지 같이 하더군요.. (결과적으로 조립은 기사님 남편 저..이렇게 셋이 했네요)
기사님 보내고 아무래도 이상해서 설명서 보면서 책상 상태를 보니 구멍도 안맞고 나무 사이 들뜨고 그야말로 가관이더군요..
다음날 저와 남편이 다 해체한후 첨부터 다시 조립했습니다..
배송비에 기사님이 조립하시는 수고비가 들어 간듯 한데 이렇게 엉망으로 해서 다시 조립하게 만드는게 말이 되나요
이럴거면 차라리 그냥 정말 배송!! 비만 정해서 택배로 보내주시던지요..
아니면 업체에서 기사님들께 조립하는 거에대해서 기본적인 교육이나 설명을 제대로 하고 보내시던지요..
생각하면 할수록 어이없고 화가 치밀어 오르네요
원래 다른 제품도 구매할 생각이었는데 또 이런일이 있을까 싶어 구매 할수가 없네요
사진 첨부 합니다.","rhek****","21.01.24.","7","책상","서재/사무용가구"
"2","5","상품 이미지와 리뷰 사진들 색상이 차이가 커서 정말 이리보고 저리보고 뜯어보면서 고민 많이했어요. 색상 고민하시는 분들 고민 마시고 주문하세요ㅎㅎㅎ 딱 예쁜 색입니다. 누렇고 밝은 학생 책상 같은 색도 아니고, 월넛 색상이라 불리는 어두운 색상도 아니에요. 붉은끼도 강한 색이 아닌 아주 예쁜 색입니다. 어느 공간이나 잘 어울릴 색상이에요. 튼튼하고요. 기사님이 설치를 잘 해주셔서 흠집 하나 안났어요. 후기에서 다른 분들이 얘기하시는 것처럼 책상 판 아래 받침 바가 있어서 허벅지가 걸리진 않을까도 걱정했는데 아빠다리 하고 앉을 수 있어요. 모니터 올려 놓는 단도 적당히 넓어서 안정감있게 모니터를 올려둘 수 있어요. 어떤 책상은 단이 있긴 한데 좁아서 제 기능을 못하는, 예쁘기만 한 책상도 많거든요. 정말 책상 엄청 보러 다녔습니다. 젊은 사람들이 많이들 구입한다는 가구 브랜드는 쇼룸 돌아다니면서 다 봤어요. 예쁘지만 내구성이 너무도 약한 것 뿐이라 심사숙고하던 중이었습니다. 제가 매일 책상에 앉아있는 직업이라 예쁜 것 보단 튼튼하고 오래 앉아있을 수 있는 걸 원했는데, 레트로 하우스 이 책상은 깔끔한 디자인에 기능성까지 갖춘 책상입니다. 남편도 같은 직업인데, 남편은 이 책상보다 7배 정도 비싼 원목 책상을 사서, ㅠㅠ 제가 요즘 저가 가구들이 얼마나 잘 나오는지 보여주고 싶었는데. 성공했어요. 가성비 좋은 책상 아니고, 가격 이상의 좋은 책상입니다. 흔들거림 없어서 좋아요. 좋은 제품 만들어주셔서 감사합니다!","hi_h****","21.03.09.","7","책상","서재/사무용가구"
"3","5","책상만 맘에들어요 
아침 9시에 배송받아야 하는데 전날 연락이 오긴하였는데 퇴근을한뒤라(1930시) 다음날 일정을 잡기가 어렵더군요 (레트로하우스에선 와이프번호가 메인으로 등록되어있다하고 배송업체는 제 번호가 메인으로 등록되어있다하고 말이 계속 왔다갔다하다 전화를 놓쳐서 8시 넘어서 전화를 받았습니다)
그래서 맞벌이라 힘들다니 그건 제사정이고 다음일정이 언제되냐니까 확실치않타 일주일뒤에되도 자긴 모른다고 하더군요. 참 이게 제 물건을 가지고있으니까 갑질!! 당한단 생각이 많이들더군요 
물건가지고 갑질따위 하지맙시다
그래도 제품질은 좋아 별점은 다섯개 드려요
정말 이런식으로 갑질당하고 배송료 내니까 울화통이 터지네요","mysk****","21.03.29.","7","책상","서재/사무용가구"
"4","5","조립도 잘해주시고 위치도 잡아주시고
완전 짱짱입니다
색상은 어두울것같앗는데 사진그대로 색상이구요
이뻐영","xdor****","21.04.06.","7","책상","서재/사무용가구"
"5","5","이사하면서  컴퓨터책상 제일 오래 골랐어요 
엄청나게 많은제품 검색,비교했는데 너무만족해요-!","onda****","21.04.02.","7","책상","서재/사무용가구"
"6","5","잘산물건입니다. 온갖 싸이트에서 여러 제품들을 무슨특가니 쎄일이니 해서 팔지만 이 책상이 가장 좋은듯합니다.","jts6****","21.03.29.","7","책상","서재/사무용가구"
"7","5","전체적인 마감이 깔끔하고 원하던 느낌이에요 
중간에 기포?같은 패임들이 좀 있지만 엄청거슬리는 정도는 아니라 그냥 쓰려고요","jhjh****","21.03.17.","7","책상","서재/사무용가구"
"8","4","색이 다크한 브라운은 아닐거라 예상하고 시키긴했는데 사진보다 더 붉은기가 도네요. 책상은 디자인도 깔끔하고 튼튼해보이니 좋습니다. 배송기사님이 조립도 빨리해주시고요. 다른 브랜드는 비슷한 디자인에 10만원정도 비싼데 저렴하게 잘 구입한거 같아요. 전체적으로 만족합니다.","ddar****","21.03.11.","7","책상","서재/사무용가구"
"9","5","색감도 고급스럽고 재질도 좋아 보여요.
만족 합니다","duke****","21.03.29.","7","책상","서재/사무용가구"
"10","5","대만족입니다.생각했던거보다 기대이상이구요
색상도  만족. 아주  튼튼하니 ..냄새나는건 몇일 환기시키면 문제 안될듯 합니다. 잘쓰겠습니다","onil****","21.03.17.","7","책상","서재/사무용가구"
"11","5","1년동안 여러가구를  샀는데 그중에서 가장 마음에 듭니다  넘 좋아서 여유 생기면 레트로 하우스에서 가구 또 살겁니다^^","hb48****","21.03.30.","7","책상","서재/사무용가구"
"12","3","책상서랍이 정확히 안맞고 삐뚤어져 서랍빼기가 뻑뻑하고 한쪽부분이 끝까지 들어가지 않네요..","junv****","21.03.18.","7","책상","서재/사무용가구"
"13","5","사진 그대로 너무 분위기있어요.
색감,크기 내구성,완성도 모두 만족합니다.
어머님 선물로 해드렸어요.너무 만족해하셔서 기뻐요.^^","alli****","21.03.09.","7","책상","서재/사무용가구"
"14","5","책상모서리부분이넘맘에듭니다~애도좋아하구요~
새것이라그런지서랍이아직뻑뻑하지만 재질도좋구조으네용~~맘에들어용♡","msyj****","21.03.18.","7","책상","서재/사무용가구"
"15","5","배송비는 별도이지만 만족스러워요","esze****","21.04.03.","7","책상","서재/사무용가구"
"16","4","제품은 맘에 들지만, 마감은 살짝 아쉬워요.","wono****","21.04.01.","7","책상","서재/사무용가구"
"17","5","실제로 봐도 맘에 쏙 들어요 색이 좀 엔틱분위기지만 오래써도 질리지 않을거 같구요. 설치기사분 넘 친절해서 감사했어요","seem****","21.03.18.","7","책상","서재/사무용가구"
"18","4","배송은 별로였습니다 
상품은 그냥 가격만큼","snow****","21.04.03.","7","책상","서재/사무용가구"
"19","5","워낙 인기 좋은 상품이라 구매한것만해도 만족입니다 튼튼하고 잘쓰고 있어요!수납도 화면과 같고 선반에도 충분히 올라가고 그 사이에도 책 넣어서 안봉게 할수있어 깔끔해요!","5119****","21.04.02.","7","책상","서재/사무용가구"
"20","4","제품은 튼튼하고 모니터 거치대나 수납공간도 다 좋습니다. 하지만 도색이 조금 아쉽네요. 표면 군데군데에 패인 듯한 자국이 있습니다.","skyh****","21.03.10.","7","책상","서재/사무용가구"
"21","5","정말 오래전부터 눈여겨보고 있다가 구입한 원목 책상이에요~ 다른 많은 제품들이랑 비교해보고 오랫동안 고민끝에 구입한 원목 책상인데,
와서 설치하고 보니 더더더 고급스러움이 묻어나서 정말 만족하면서 쓰고 있습니다!^^💕
사진에서 보이는 색상보다 실제로 보면 더 고급스러움 물씬 느껴져요~ 같이 구입한 패드랑 키보드 색상 맞춰서 올려놓으니 원목책상이 주는 힘이 더 팍팍 느껴지더라구요 ㅎㅎ
책상 덕분에 컴퓨터방이 제일 분위기가 좋게 바뀌었답니다!❤️

서랍 열리는 것도 너무 부드럽게 잘 열리구요, 모니터 올려놓는 곳도, 그 밑에 공간 활용할 수 있는 부분도 너무 잘 빠진 제품이라 오랫동안 고민 끝에 결정한 게 너무 뿌듯합니다 

제품은 저희 예상보다 빨리 배달되어 왔습니다~ 앞으로도 여기 다른 제품 눈여겨보고 더 구매할 것 같아요!
잘 쓰겠습니다😉","hada****","21.02.09.","7","책상","서재/사무용가구"
"22","5","아이방에 깔맞춤으로 구매해 사용 하고 있습니다. 굉장히 이쁘고 깔끔합니다. 다만 이왕 usb슬롯 달린거 2구면 어떨까합니다. 구지 1구 는 조금 서운합니다.","jts6****","21.03.10.","7","책상","서재/사무용가구"
"23","5","책상 기대 이상입니다. 남편도 좋아하네요. 좋은 상품 감사해요^^","woa8****","21.03.19.","7","책상","서재/사무용가구"
"24","5","냄새도 안나고 정교하고 좋아요","sony****","21.03.27.","7","책상","서재/사무용가구"
"25","5","적극추첨해요
맘에 듭니다","dong****","21.03.30.","7","책상","서재/사무용가구"
"26","5","가성비 너무 좋은 책상입니다 만족합니다","sjde****","21.03.26.","7","책상","서재/사무용가구"
"27","5","디자인 색상 모두 맘에 듦니다 하지만 표면에  구멍비슷한것 찍힘을 덧칠한 것같은 것은 맘에 별로, 암튼 잘 사용하겠습니다","chso****","21.02.10.","7","책상","서재/사무용가구"
"28","5","줌 수업하는 딸아이가 사용하려고 주문했는데 색도 예쁘고 튼튼해요. 원하는 날에 배송해 주셔서 좋고 조립도 금방해 주셨어요","hyej****","21.03.07.","7","책상","서재/사무용가구"
"29","5","잘 쓰고 있어요! 책도 읽고 컴퓨터도 하고 공부도 하고 아주 좋아요~","yje1****","21.04.08.","7","책상","서재/사무용가구"
"30","5","디자인이 예쁘고 냄새도 나지 않아 좋아요","nuri****","21.03.15.","7","책상","서재/사무용가구"
"31","4","지정일 배송 했는데 불량이 와서 기사님이 다시 올때까지 기다리라고 하셔서 기다리고 기다려도 안와서 고객센터에 문의하니 그때 연락이 왔습니다. 불량이 덩그러니 방에서 5일정도 있었다가 글을 올리니 방문해주셨습니다. 집 비밀번호 알려드리고 조립해주셨고 퇴근하고 보니 조립이 잘 되어 있네요. 예쁘고 고급져요. 인테리어 색상이랑도 잘 어울려서 아주 만족합니다. 배송부분 빼고는 정말 만족해요","yje1****","21.02.04.","7","책상","서재/사무용가구"
"32","2","제품 너무 좋았는데 기사님 3~4시 사이에 오신다더니 4시 다되도록 연락없으시고 전화드렸더니 10분 늦는다고 하시더니 30분 가까이 늦으셨어요 도착하셨길래 늦으셨음 연락이라도 해주시지 했더니 별로 안늦었는데...이러시더라구요 ㅎㅎㅎ 여유있는 날 주문 받으세요 배송건 많아서 늦으시는건 알겠는데 받는사람도 스케쥴이라는게 있거든요. 아 그리고 조립하는 방법을 숙지하신 분을 좀 보내주세요. 기사님 너무 헷갈려 하시길래 남편이 반넘게 조립했는데 배송금액에 조립금액 포함인거죠? 애초에 조립해주지 마시고 배송비만 받으시던가요!","neri****","21.02.24.","7","책상","서재/사무용가구"
"33","5","만족합니다 으지ㅏ랑색이잘라아쉽","y_hy****","21.03.17.","7","책상","서재/사무용가구"
"34","5","지정된 날자에 오셔서 조립해주고 가셨습니다
마음에 들어요","jiru****","21.03.11.","7","책상","서재/사무용가구"
"35","5","사진이랑 똑같아요 아니 직접 받으니 훨씬 이쁘네요 ! 배송 요청일 맞춰 잘 배송해 주셨구요. 아부지 선물로 구매 한거 였는데 무척 만족 하셨어요.","pong****","21.02.25.","7","책상","서재/사무용가구"
"36","4","제가 아직 이사하느라 짐정리가 안되어서..ㅎ 일단 리뷰쓰고 보시는 분들 참고하시라고 올렸습니다. 가성비 최고구요. 색감이 불껐을때 딱 사진느낌 그대로에요. 불키면 각자 조명에 따라 조금씩 차이가 있을 것 같아요. 가장 맘에 드는게 재질입니다 ㅎ 잘쓸게요.","wngu****","21.02.10.","7","책상","서재/사무용가구"
"37","5","화면에서 보던 그대로예요. 배송안내도 친절하시고 배송기사님 척척 조립해서 자리잡는것까지 해주셨어요. 조립하면 날린 톱밥 정리까지 깨끗하게 해주시는 센스까지!
책상 퀄리티도 좋아요!","muay****","21.02.16.","7","책상","서재/사무용가구"
"38","3","혼자쓰기 적당합니나.","joaj****","21.03.13.","7","책상","서재/사무용가구"
"39","5","디자인이 이쁩니다.","gozz****","21.03.10.","7","책상","서재/사무용가구"
"40","5","디자인을 보고 구입했는데 실용성있어요. 두마리 토끼를 다 잡았네요.","dahl****","21.02.24.","7","책상","서재/사무용가구"
"41","5","배송예정일에 맞춰 잘 도착했습니다 
맘에들어요","lym7****","21.03.24.","7","책상","서재/사무용가구"
"42","5","생각했던대로 크고  단순한 디자인이라서 마음에 들어요 향수병을 올려 놓았더니 그자리에 바로 묻었는지 색이 약간 바랬어요","gblo****","21.02.15.","7","책상","서재/사무용가구"
"43","5","튼튼하고 고급스러운 색감이 좋아요","core****","21.02.27.","7","책상","서재/사무용가구"
"44","5","한달 사용 리뷰입니다. 여전히 튼튼하고 예뻐요 이 가격에 이정도라니","drea****","21.03.13.","7","책상","서재/사무용가구"
"45","3","가격 대비 고급스러워 보입니다. 실용성도 좋구요","yong****","21.03.13.","7","책상","서재/사무용가구"
"46","5","조립도 꼼꼼하게 해주시고 튼튼해보야요","bbod****","21.02.26.","7","책상","서재/사무용가구"
"47","4","좋아요 ㅎㅎ 보는이들마다 이쁘다네요.","wngu****","21.03.18.","7","책상","서재/사무용가구"
"48","5","색상, 마감 가성비 값입니다^^
책상없이 3년 넘게 지내다가 방에 책상을 들여 놓게 된지라 만족감은 엄청납니다. 구조물이 있어서  수납도 편리합니다, 다만 책상 깊이가 15cm정도 더 있었다면 더 편리했을것 같다는 생각이 들어요~","sj_p****","21.01.27.","7","책상","서재/사무용가구"
"49","5","블랙같은 그레이이고, 제품 예뻐요","eowl****","21.03.14.","7","책상","서재/사무용가구"
"50","5","큰아들 방에 해줬어요..  디자인 심플하고 맘에듭니다..  무엇보다 재질이 맘에듭니다..  튼튼하고 잘 맹글어진거 같아요..  유용하게 쓰일 서랍도 조으네요..  잘쓸게요~  배송도 빨랐어요..  희망배송일보다 일찍 도착해서 좋았네요.. 아차..  세일기간이라 좋은제품 아주 저렴하게 잘 샀어요..   감사합니다..","pyh7****","21.01.06.","7","책상","서재/사무용가구"
"51","5","넓은 책상 찾고 있었는데 1400으로 사니까 진짜 큼직해서 넘 좋아요 조립 설치 친절하게 해주셨고 usb 포트로 충전기 연결해뒀더니 공부할 때 패드 쓰면서 충전해도 깔끔해요~
이사간 집 벽지가 회색톤이라 그레이 색깔의 책상으로 알아본건데 색깔 너무 이뻐요ㅠㅠ","gu83****","21.01.18.","7","책상","서재/사무용가구"
"52","4","의자가 색상으 같을줄알았는데 완전달서 아쉽","y_hy****","21.02.19.","7","책상","서재/사무용가구"
"53","4","전반적으로 만족합니다. 추후에 데스크 상판쪽에 배선 구멍만 있으면 좋을듯 합니다!","gusf****","21.02.10.","7","책상","서재/사무용가구"
"54","5","신청한날보다 일찍와서 좋았어요.
디자인도 예쁘고 깔끔합니다.","lyk9****","21.02.09.","7","책상","서재/사무용가구"
"55","5","책상 깔끔하고 디자인도 괜찮고
서랍도 있어서 여러모로 유용하게 사용중이에요","rlat****","21.02.13.","7","책상","서재/사무용가구"
"56","5","튼튼하고 심플한 디자인이 맘에듭니다","chlo****","21.02.16.","7","책상","서재/사무용가구"
"57","4","일단 크고 튼튼합니다 재질은 약간 거친정도구요 하지만 쓸모있게 만들어졌네요","bark****","21.02.07.","7","책상","서재/사무용가구"
"58","5","아주 만족합니다 많이파세요","jiji****","21.03.10.","7","책상","서재/사무용가구"
"59","5","책상이 넘나 이뻐요. 단지 아쉬운건 서랍과 의자가 좀 아쉬운면이.....의자 라탄이 너무....짤 뜯겨요. 니트 입고는 못 앉을 것 같네요 ㅎㅎ 책상은 디자인이 너무 이뻐요~실용적이고 좋아요.","wltj****","21.01.25.","7","책상","서재/사무용가구"
"60","5","조힙까지 해쥬히고 지정한 날짜에 도착 햐서 굿 재질도 굿","aywl****","21.03.01.","7","책상","서재/사무용가구"
"61","3","튼튼합니다 보통 보통 보통","khj8****","21.03.10.","7","책상","서재/사무용가구"
"62","5","컴본체 옆에 올리고 자판은 안에 쏙 넣고 공부해도 좁지않습니다. 하지만 의자 팔걸이가 책상에 부딪혀서 책상안으로 쏙 안들어갑니다... 낮은듯...","moon****","21.02.17.","7","책상","서재/사무용가구"
"63","3","두번에 걸쳐서 배송받아서 별3점 입니다","wowl****","21.02.09.","7","책상","서재/사무용가구"
"64","4","재질과 너무  무겁지도 가볍지도 않은 무게가 좋았어요","seaw****","21.02.01.","7","책상","서재/사무용가구"
"65","2","배송이 너무 느려요","hang****","21.03.04.","7","책상","서재/사무용가구"
"66","5","고급진 느낌의 책상이라 좋아요","core****","21.02.09.","7","책상","서재/사무용가구"
"67","5","고급스럽고 튼튼합니다. 만족합니다.","drna****","21.03.01.","7","책상","서재/사무용가구"
"68","5","원하는 날짜에 배송받았고 책상 고급스럽고 재질 좋아요 !","ksuw****","21.02.19.","7","책상","서재/사무용가구"
"69","5","감사합니다~~~^^","seyo****","21.02.16.","7","책상","서재/사무용가구"
"70","4","신랑이 너무 맘에 들어하니 기분 좋네요","omo2****","21.02.05.","7","책상","서재/사무용가구"
"71","5","이사해서 새집꾸미기에 1등공신이네요 ㅎㅎ 재질도 고급스럽고 스크래치 난곳없이 마감처리도 훌륭합니다~~ 조립기사님이 뒤집어서 조립하셔서 하단도 자세히 봤는데 하단마감도 모난데없이 잘되어 있어요~ ^^* 좋은상품 희망일에 배송해주셔서 고맙습니당~~","pje8****","21.01.07.","7","책상","서재/사무용가구"
"72","5","재질 좋고, 튼튼해서 오래쓸 것 같습니다!","bara****","21.02.03.","7","책상","서재/사무용가구"
"73","4","톤도 좋고 가성비 좋은 제품이네요 의자도 예쁘구요
근데 배송중에 바닥에 닿아서 긁힌건지 뭔지.. 모서리 라인 다 거칠거칠 하네요 ㅠ 번거로워서 그냥 쓰려구여","bori****","21.01.14.","7","책상","서재/사무용가구"
"74","5","작업공간으로 아주 만족하게 사용하고 있어요","tim1****","21.01.31.","7","책상","서재/사무용가구"
"75","5","너무 맘에 들어요. 이사하고 아직 짐정리가 덜되어 자기자리를 못찾아서 헤매고 있지만 잘 사용해볼께요","char****","21.01.21.","7","책상","서재/사무용가구"
"76","5","화면과 똑같습니다. 생각했던 크기이고 집과도 잘 어울려요~ 책상 모서리도 곡선으로 처리되어있어 다치지 않을 것 같고 별도의 모니터받침대 구매가 필요없어 컴퓨터 책상으로 잘 사용합니다","mina****","21.01.13.","7","책상","서재/사무용가구"
"77","4","그럭저럭 괜찮습니다. 아주 큰 만족도는 없네요","swee****","21.02.17.","7","책상","서재/사무용가구"
"78","5","가격에 비해 대만족이에요","yrye****","21.02.24.","7","책상","서재/사무용가구"
"79","5","나무의 질감도 좋고 디자인도 깔끔해요
공부할때 휴대폰 충전을 주로 하는데 usb꽂을수 있어서 너무 좋습니다. 여러가지 만족스러운 책상이에요","shmh****","21.01.10.","7","책상","서재/사무용가구"
"80","4","지속적으로 사용해봐여알겟아요","taem****","21.01.31.","7","책상","서재/사무용가구"
"81","4","싼티안나고 재질또한 좋습니다
강력 추천합니다","ymfe****","21.02.10.","7","책상","서재/사무용가구"
"82","5","아들방에 맞는 컬러를 찾았는데 딱 맞는걸 구매한것같아 만족스럽네요. 선반이 있어선 그 날 공부할 책들과 노트북을 얹어놓을 수 있어 괜찮네요^^","pand****","21.01.11.","7","책상","서재/사무용가구"
"83","5","깔끔해요~ 컴퓨터 책상으로 쓸라고 산거라 모니터받침을 따로구매안해도 되겠다싶어서 샀는데 제 모니터가 와이드라 모니터받침대가 저 책상과는 안맞더라구요.. 그래서 마운트사서 해결했습니다. 책상이 깔끔하고 좋아요~","won_****","21.01.06.","7","책상","서재/사무용가구"
"84","5","전체적으로 레트로 느낌이 강한 책상으로 오래쓰고 봐도 질리지 않을 품질을 오래간만에 만난것 같아요
잘 만든 제품이네요^^","prai****","21.01.20.","7","책상","서재/사무용가구"
"85","4","사이즈가 1400나오는 제품이 별로없는데 이책상은 1400이 나와 방에 딱 맞게 배치할 수 있었네요 재질도 좋고 견고해서 좋아요^^색이 조금더 밝은색이 하나더 있어도 좋을것 같인요","76yo****","21.01.09.","7","책상","서재/사무용가구"
"86","5","디자인도 이쁘고 너무 맘에듭니다","myna****","21.02.17.","7","책상","서재/사무용가구"
"87","5","배송이 늦은점 빼고는 제품은 마음에 듭니다","sony****","21.01.25.","7","책상","서재/사무용가구"
"88","4","색깔.사이즈 모두 좋아요","ajaa****","21.01.30.","7","책상","서재/사무용가구"
"89","4","이사하면서 딸아이 책상으로 구입했어요 디자인 심플해서 마음에 듭니다","goof****","21.02.05.","7","책상","서재/사무용가구"
"90","5","군더더기없이  깔끔합니다~","atom****","21.01.29.","7","책상","서재/사무용가구"
"91","4","스크래치가 많았는데 부분 교횐 해주셨어요
사용하기 편하고 시이도 적당해요","asak****","21.02.07.","7","책상","서재/사무용가구"
"92","5","잘사요하고있어요~~~~~~~~","tnsd****","21.02.01.","7","책상","서재/사무용가구"
"93","5","냄새가 생각보다 많이 나네요 냄새 빼느라 조금 고생했어요
그래도 공부하면서 책상만 보면 기분 좋아져서 만족합니다","mayb****","21.01.09.","7","책상","서재/사무용가구"
"94","5","베송 잘받고 아주맘에들어요","wjs7****","21.02.17.","7","책상","서재/사무용가구"
"95","5","디자인 색 다 마음에 들어요. 재질은 실은 고급아니지만 그래도 가격대비  좋아요 ㅋ","othe****","21.01.31.","7","책상","서재/사무용가구"
"96","5","지방 배송에 대한 평이 좋지않아서 걱정을 했는데 
배송예정일 보다 일찍 배송되어 어? 뭐지? 했네요.
서랍 오른쪽 찍힘이 있었지만
설치도 꼼꼼히 해주시고 배송예정일보다 며칠 빨리와서
그럴수도 있다 싶네요.
디자인 예쁩니다.
나무 재질은 그닥 별로입니다.","soon****","21.01.18.","7","책상","서재/사무용가구"
"97","4","일반책상과 달리 디자인이 예뻐요.
재질도 좋은 것 같습니다. 배송 예정일보다 빨리오기는 했지만 일반상품에 비해 늦은 점은 감점요인. 아들 또래의 배송기사가 조립하기전 박스 뜯다가 칼에 베여 손가락을 다치는 바람에 마음이 아팠어요. 구급상자로 응급조치를 하긴 했지만 탈이 없기를 바랍니다.","csys****","20.12.21.","7","책상","서재/사무용가구"
"98","5","엄청나게 오래 고민하다가 주문했던 사람인데요 ~
한달이 넘은 지금 잘 사용하고 있어요 
전에 쓰던 책상보다 사용 공간이 넓어서 만족해요 
특히 모니터와 키보드 공간이 있는데 그 앞에 
필기할 수 있는 공간도 있어서 좋아요 

전에 사용하던 책상은 더 좁아서 컴퓨터를 놓으면
자리가 다 차서 사용하는 데 불편했거든요.

거기다가 원목이고 ..^^ 피아노 느낌 나는 책상을
사용해보고 싶던 차라 마음에 듭니다.

다만 궁금한 게 사용하면서 책상 위에 작은 기포? 같은 게
올라왔는데 그게 뭔지 궁금해요 ~
나무를 사용하면서 자연스럽게 생기는 증상인가요?
관리를 어떻게 해야 할까요? 

참 ! 서랍은 빽빽하다는 후기가 많아서 걱정했었는데 
생각보다 부드러웠고 저에겐 잘 맞아서 다행이었어요 
수납할 수 있는 것도 생각 외로 많았어요 ~ 
여러가지 자질 구레한 것들 넣어놓고 사용하고 있답니다 ~!

무엇보다 전에 사용하던 책상과 비교해볼 때 
사용할 수 있는 공간이 많아서 너무 좋은데요 
이 책상 덕에 삶의 질이 더 좋아진 것 같네요","mtef****","20.11.29.","7","책상","서재/사무용가구"
"99","3","배송일정 보다 하루 일찍 받았습니다. 
책상 디자인 예쁘고 usb포트도 편합니다. 
마음에 들고 다 괜찮은데 서랍에 긁힌 자국이 많아서 아쉽습니다. 
교환 사유가 아니라고 써 있어서 그냥 씁니다.","bill****","20.12.23.","7","책상","서재/사무용가구"
"100","5","넓어서 좋고 수납공간있어 더 좋아요
아주 만족합니다👍","imsh****","21.01.18.","7","책상","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","3","책상인데 설치하는 도구들이 꽤 많네요. 이런저런 가구 설치를 많이 해봤는데 설치가 어렵지는 않지만 만드는 내내 왜 이렇게 설계를 했을까란 의문만 들었네요..ㅎ 상판은 뭐가 묻으면 잘 지워지지
않는 판이에요 설치하자마자 뭐가 묻었는데 안 지워지더라고요. 얼룩이.. 반품하고 싶지만 이미 살치를 해버려서 아쉬움이 크네요..ㅠ","nnaj****","21.04.07.","8","책상","서재/사무용가구"
"2","4","침대밑 애매한 공간에 놓으니 딱이에요
설치도 어렵지않았고 상품도좋았는데
상판 아래에 흠집이좀 있었어요
아래라서 그냥씁니다","khke****","21.03.27.","8","책상","서재/사무용가구"
"3","5","집에 두닷제품 많아서 사무실에도 추천해서 구매했네요. 아주만족 합니다.","aini****","21.04.02.","8","책상","서재/사무용가구"
"4","5","크기도 적당하고 깔끔해서 좋아요","infi****","21.04.06.","8","책상","서재/사무용가구"
