"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no" 
"34","4","잘 받았습니다. 25일 저녁에 주문해서 26일부터 배송 시작해, 28일에 받았습니다.
나사 잘 못 끼우는 바람에 조립만 한 시간 걸렸네요.
나사만 잘 못 끼운 게 아니라 가운데 대도 잘못끼워서 손잡이 뒤집어서 쓰고있어요ㅠ
의자 가격대비 정말 좋아요. 잘 쓸게요.","rkdg****","18.06.28.","46","사무/교구용가구","서재/사무용가구"
"35","5","조립이힘들엇어요","lds1****","18.07.09.","46","사무/교구용가구","서재/사무용가구"
"36","5","여자 혼자 조립만 한시간...ㅋㅋㅋ","rkdg****","18.06.28.","46","사무/교구용가구","서재/사무용가구"
"37","5","조립은조금 빡세네요","0514****","18.06.21.","46","사무/교구용가구","서재/사무용가구"
"38","5","좋아여 비싼거 쓸필요도 없고 적당한가격에 잘샀어여 높이도 잘 맞아서 너무 좋아여 많이 파셍어어엉ㅇ","oner****","18.06.11.","46","사무/교구용가구","서재/사무용가구"
"39","5","조립설명서 순서가 복잡해서 너무 답답했지만 완성하고 나니 완전 편합니다 ㅎㅎ","somn****","18.06.09.","46","사무/교구용가구","서재/사무용가구"
"40","5","좋아여엉ㅇ","oner****","18.06.11.","46","사무/교구용가구","서재/사무용가구"
"41","5","마음에 들어요  조립이 어렵다고해서 남동생에게 부탁하였습니다~~~ 디자인이 깔끔해서 좋아요 ^^ 하나 더 구매할까합니다^^","bonn****","18.03.04.","46","사무/교구용가구","서재/사무용가구"
"42","5","마음에들어요 ","bonn****","18.03.04.","46","사무/교구용가구","서재/사무용가구"
"43","3","조립하기 이렇게 힘든줄은ㅜㅜ
그내도 시디* 이런의자에 비하면
엄청나게 저렴하니까 이런 수고로움은 패쓰~~ㅋ","masu****","18.02.03.","46","사무/교구용가구","서재/사무용가구"
"44","5","여자 혼자 조립이 어려우나 만족합니다","jju1****","17.12.07.","46","사무/교구용가구","서재/사무용가구"
"45","5","조립이 어려웠지만 만족합니다.!","kyun****","17.10.24.","46","사무/교구용가구","서재/사무용가구"
"46","5","잘 받았습니다","good****","17.10.19.","46","사무/교구용가구","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","아주 튼튼하고 색도 예쁩니다. 추천!","1enj****","21.04.02.","47","사무/교구용가구","서재/사무용가구"
"2","1","개짜증 찌그러져서옴
전화도 안받고 상담사 연결도안됨
진짜 완전 최악 
문의해도 답변도 없고 그냥 노답임
심지어 찌그러져서 조립도 안되는거 겨우 억지로낌","jjhk****","21.02.22.","47","사무/교구용가구","서재/사무용가구"
"3","4","혼자서는 조립어렵구 둘이해서 할만했어요~
뚝딱만들어질때마다 신기했어요~ 이게 만들어지는구나하구!","heej****","21.02.17.","47","사무/교구용가구","서재/사무용가구"
"4","5","아주만족합니다 좋아요","yhc7****","21.03.02.","47","사무/교구용가구","서재/사무용가구"
"5","5","깔끔하고 예뻐용 자석이 근데 너무약해여","jidd****","21.02.13.","47","사무/교구용가구","서재/사무용가구"
"6","5","설명서 그대로 하면 조립쉬워요^^","yhc7****","21.01.23.","47","사무/교구용가구","서재/사무용가구"
"7","5","색도 디자인도 사진과 같아서 좋았어요^^","eunj****","21.01.15.","47","사무/교구용가구","서재/사무용가구"
"8","5","색도 그렇고 조립하기도 생각보단 쉬웠어요^^","eunj****","21.01.15.","47","사무/교구용가구","서재/사무용가구"
"9","5","첨엔 조립하기가 살짝어려웠어요..
설명서를보는데도 제가 잘못보는건지 위.아래부분이 살짝헷갈렸어요..
시행착오끝에 완벽하게 조립성공..
완성된걸보니 깔끔하니 좋네요. 잘 사용하고있답니다.","pmk7****","21.01.02.","47","사무/교구용가구","서재/사무용가구"
"10","5","너무 잘쓰고있어요 이뻐요","tizk****","20.12.30.","47","사무/교구용가구","서재/사무용가구"
"11","4","예쁘고 좋아요
조금 신경 쓰면 조립도 편합니다","unme****","20.12.15.","47","사무/교구용가구","서재/사무용가구"
"12","4","조립도 신경 쓰면 편합니다","unme****","20.12.15.","47","사무/교구용가구","서재/사무용가구"
"13","5","배송도 빠르고 생각보다 조립하기 쉽네요","bomb****","20.11.25.","47","사무/교구용가구","서재/사무용가구"
"14","5","기존 옥색 캐비넷 정리하고 고급스러운 검정색으로 주문했습니다. 가격과 생각 대비 작고 탄탄해보이진 않으나 둘이서 설치하니 힘들지도 않고 금방 조립할 수 있습니다. 결론은 나쁘지 않아요!","96bu****","20.10.27.","47","사무/교구용가구","서재/사무용가구"
"15","4","뚜껑이 약간 구겨져서 왓어요 ㅜㅜㅜ","qjfk****","20.11.25.","47","사무/교구용가구","서재/사무용가구"
"16","4","배송도 빠르고 잘 받았습니다.
상판이 찌그러져왔는데
옆면이라 그냥 쓰려고 조립했어요","kjje****","20.11.12.","47","사무/교구용가구","서재/사무용가구"
"17","5","조립이 잘 맞아떨어지고 견고합니다.","thef****","20.11.19.","47","사무/교구용가구","서재/사무용가구"
"18","5","사진보다 훨씬 좋네요","feel****","20.11.09.","47","사무/교구용가구","서재/사무용가구"
"19","5","두번째 구입이예요 수납이나 디자인 모두 굿","s2_y****","20.10.20.","47","사무/교구용가구","서재/사무용가구"
"20","3","빠른 배송 감사합니다.","wlsw****","20.11.20.","47","사무/교구용가구","서재/사무용가구"
"21","5","조립도 간편하고 디자인도 좋습니다.","belo****","20.10.16.","47","사무/교구용가구","서재/사무용가구"
"22","5","상품설명서가 다른게 온거 말고는 다 좋아요","walk****","20.11.03.","47","사무/교구용가구","서재/사무용가구"
"23","5","예뻐요!! 깔끔하규요","chun****","20.10.21.","47","사무/교구용가구","서재/사무용가구"
"24","5","감사합니다 ㅡ조아요ㅡ","wonm****","20.10.10.","47","사무/교구용가구","서재/사무용가구"
"25","5","가격대비 좋습니다 조립도 크게어렵진않았는데 좀 무겁긴했어요ㅎㅎ","chun****","20.08.31.","47","사무/교구용가구","서재/사무용가구"
"26","4","배송빠르고 포장 잘 되었어요 양문형 혼자 조립 힘들어요 제품 대체적 맘에 듭니다","yski****","20.08.07.","47","사무/교구용가구","서재/사무용가구"
"27","5","찌그러진 부분이 있었지만 그냥 사용합니다 제품자체는 괜찮습니다","wjdt****","20.07.05.","47","사무/교구용가구","서재/사무용가구"
"28","4","2년전에 사이즈 더 작은 제품 구입하고 만족해서 다시 구입했어요 그런데 뭔가 예전보다 짜임새가 허술해진 느낌이네요 수납력은 좋은 편입니다","ego_****","20.06.11.","47","사무/교구용가구","서재/사무용가구"
"29","4","기대 이상으로 무거웠어요ㅋㅋㅋ 그만큼 튼튼하다는 거겠죠 :) 혼자 조립했는데 설명서가 참 불친절해서 애 좀 먹었습니다ㅠㅠ 그래도 조립은 딱딱 잘 맞게 되어서 기분은 좋았어요~ 완성하고 많이 뿌듯했는데 남편이 보자마자 군대 관물대 같다고 ㅋㅋㅋ 그래도 지금은 본인이 잘 이용하고 있네요🙂😆","love****","20.05.25.","47","사무/교구용가구","서재/사무용가구"
"30","5","동생이 군대관물대를 왜샀냐고 했는데 전 맘에 듭니다 ㅎㅎ 잡동사니 넣어두려고 샀어요~ 이것도 찌그러져서 왔는데 걍 써요..","ksy9****","20.06.13.","47","사무/교구용가구","서재/사무용가구"
"31","4","깔끔하고 여닫을때시끄럽지않아서 그게너무좋아요
부드럽게 열리고닫히고 해요^^","sang****","20.05.15.","47","사무/교구용가구","서재/사무용가구"
"32","5","아이들이 만족스럽게 쓰고있습니다.","atom****","20.04.30.","47","사무/교구용가구","서재/사무용가구"
"33","5","생각보다 크기가 작은데 수납할공간이 엄청 넉넉하네요
처음 조립해보는거라 남자친구랑 같이 헤매긴했는데
만들고나니 뿌듯하기도하고 깔끔한게 예뻐요~~~","tdym****","20.02.19.","47","사무/교구용가구","서재/사무용가구"
"34","5","이쁘고 실용적입니다","atom****","20.03.30.","47","사무/교구용가구","서재/사무용가구"
"35","5","만드느라 약간 애먹긴했는데 완성하고나니 예뻐요~~
그리고 철체라 아구가 약간씩 안맞긴하네요
그래도 예쁘니 잘 쓰겠습니당","tdym****","20.02.19.","47","사무/교구용가구","서재/사무용가구"
"36","5","사무실탈의실로 잘쓰고 있어요! ㅋㅋㅋ","guse****","20.03.20.","47","사무/교구용가구","서재/사무용가구"
"37","5","사무실 직원 옷장으로 사용하고 있어요 디자인도 깔끔하고 좋아요","guse****","20.02.02.","47","사무/교구용가구","서재/사무용가구"
"38","5","마켓비 철제장만 종류별로 벌써 8개째인 사람입니다!! 요건 화장대 옆에 놓을려구 첨으로 좀작고 하얀걸로 샀는뎅 괜찮네용 항상 조립은 쉬워요 여자혼자도 잠깐이면 함;","dkun****","20.01.06.","47","사무/교구용가구","서재/사무용가구"
"39","3","조립은 쉬웟고 디자인도 이쁜데 바닥이나 문이 수평이안맞아요~","ssan****","19.12.13.","47","사무/교구용가구","서재/사무용가구"
"40","5","빠른 배송 감사드려요
일단 너무 예쁜데 대박 무거워요
집 신발장에서 계단 타고 집으로 들어가야 되는 구조라서 현관에서 박스 뜯어서 하나씩 옮겼어요 ㅋㅋ
찌그러진 곳도 없이 잘 왔네요 ^^","4132****","19.11.24.","47","사무/교구용가구","서재/사무용가구"
"41","5","너무 맘에 들어요 추가구매로 선반팔면 좋겟어요 애들아빠 은근슬쩍 저녁에 급한일로늦는다 기어나가고 혼자조립햇는데 네살벽기둥잡고일곱살 손잡이달고 완성잘햇습니다 스스로가 넘 뿌듯하네요 이제돈만 벌면 집에 남자는 없어도 될거같아요 옷장도하나더 사고싶네요","youj****","19.11.12.","47","사무/교구용가구","서재/사무용가구"
"42","5","아이들방 옷장으로 샀어요 높이며 사이즈가 제가 원했던 거라 이걸로 골랐는데 가성비 좋은 거 같아요","nara****","19.11.22.","47","사무/교구용가구","서재/사무용가구"
"43","4","잘 받았습니다 ㅎ 공간에 딱맞게 들어가서 
패스릭 포스터랑 엽서로 포인트 줬습니다 ㅎ","catt****","19.11.23.","47","사무/교구용가구","서재/사무용가구"
"44","5","만들기도 어렵지않고 좋아요
만족합니다
색깔도 이쁘네요
민트색이 아주 맘에 들어요","love****","19.11.21.","47","사무/교구용가구","서재/사무용가구"
"45","5","이쁜거같아요~ 초등 아이한테 딱인거같아요","bbuu****","19.11.26.","47","사무/교구용가구","서재/사무용가구"
"46","5","이사할때 조금 걱정되긴해요. 안쪽 선반이 잘 떨어지거나 윗부분이 떨어질까봐요.
그래도 깔끔하게 잘 쓰고 있습니다.","wind****","19.11.13.","47","사무/교구용가구","서재/사무용가구"
"47","5","조립신청하는게 다 나을듯 혼자만들기 힘듦","made****","19.11.19.","47","사무/교구용가구","서재/사무용가구"
"48","5","책 정리하려고 샀어요. 넓은것보다는 왠지 더 튼튼할것 같아요. 
조립도 쉬웠어요. 여자혼자 가능했답니다. 
다만 무거워서....ㅋㅋ
문 방향을 바꿔서도 달았으면 좋겠어요.왼쪽벽에 붙이자니 뭔가 사알짝 불편하답니다.
그래도 단점보단 장점이 많은 캐비넷입니다.","wit1****","19.10.28.","47","사무/교구용가구","서재/사무용가구"
"49","5","튼튼해서 좋네여. 한번 사고나니 너무 맘에 들어서 하나 또 샀어요... 사도사도 또사고 싶어요.","wit1****","19.12.02.","47","사무/교구용가구","서재/사무용가구"
"50","4","가벼울줄 알았는데 생각보다 묵직하고 튼튼하네요 
설명서가 어떤 부품이 어디에 가야하는지 제품번호가 없어서 굉장히 애먹었네요 그것 외엔 제품은 굉장히 만족합니다","hyer****","19.10.31.","47","사무/교구용가구","서재/사무용가구"
"51","4","이쁜데 만들기 어려워요..다른분들은 쉬웠나봐요 전 어려웠어요 ;(","shj0****","19.11.11.","47","사무/교구용가구","서재/사무용가구"
"52","5","좋아요 이쁘고 좋아요","sh78****","19.11.22.","47","사무/교구용가구","서재/사무용가구"
"53","5","좋아요 이쁘고 좋아요","sh78****","19.11.22.","47","사무/교구용가구","서재/사무용가구"
"54","5","조립하는데 그리 어렵지는 않았지만, 양쪽 문이 아구가 잘안맞아서 닫을때 고생하고있어요.... 어쩔수없이 그냥쓰려구요.....","wjdg****","19.11.02.","47","사무/교구용가구","서재/사무용가구"
"55","5","예쁜건 당연하고, 생각보다 넉넉히 수납이 가능해서 좋았어요. 자석도 잘 붙기도 해서 여행 기념품 마그넷들 붙여 놓았다가 지금은 마스킹 테이프 사서 사진들 붙여놓았는데 흰색이라 그런가 뭘 붙여놔도 예쁘네요! 한달 지난 지금도 너무 잘 쓰고있습니다! 대만족!","7777****","19.10.23.","47","사무/교구용가구","서재/사무용가구"
"56","5","아 너무 깔끔하니 이뻐요!! 화이트좋아하는분들은 반하실꺼예용","guse****","19.10.27.","47","사무/교구용가구","서재/사무용가구"
"57","4","문이 꽉 닫히지 않아요~ 자석이 약한것 같아요 ㅋ 그래도 예쁘네요","soyo****","19.11.25.","47","사무/교구용가구","서재/사무용가구"
"58","3","마켓비 MKB 캐비넷 1690 수납장 옷장 시리즈(7601690 마켓비 MKB 캐비넷 1690 수납장 옷장 시리즈(7601690 마켓비 MKB 캐비넷 1690 수납장 옷장 시리즈(7601690 마켓비 MKB 캐비넷 1690 수납장 옷장 시리즈(7601690 마켓비 MKB 캐비넷 1690 수납장 옷장 시리즈(7601690 마켓비 MKB 캐비넷 1690 수납장 옷장 시리즈(7601690","jek3****","19.11.10.","47","사무/교구용가구","서재/사무용가구"
"59","4","깔끔하니 쓸만해요 ㅋㅋ 배송료가 너무비싸요","mint****","19.11.24.","47","사무/교구용가구","서재/사무용가구"
"60","5","군더더기 없이 깔끔합니다~이뻐요","aabb****","19.11.06.","47","사무/교구용가구","서재/사무용가구"
"61","3","쓸만해요~ 공강활용도 되구요","mint****","19.11.24.","47","사무/교구용가구","서재/사무용가구"
"62","5","조립쉬워좋았어요~~","92hy****","19.11.09.","47","사무/교구용가구","서재/사무용가구"
"63","2","보시다시피 가격이 저렴한 것도 아닌데~다 찌그러져서 와서~실망이 크네요~ㅜㅜ찌그러져서 조립할 때도 힘들었어요~ㅜㅜ","bona****","19.10.15.","47","사무/교구용가구","서재/사무용가구"
"64","4","부재중 집맡에 두고가셔서 혼자올리느라 너무 힘듬 ㅡㅜ 찌그러졋어요 다른점은 좋아요","toge****","19.11.15.","47","사무/교구용가구","서재/사무용가구"
"65","5","생각보다 조립도 할만하고 좋아요! 사이즈도 재놓은대로 딱 들어가네요","wind****","19.10.16.","47","사무/교구용가구","서재/사무용가구"
"66","1","윗뚜껑 찌그러져 왔어요. 망치로 폈어요. 근데 더 큰 문제는 조립설명서도 안 보내주셨네요. 매뉴얼이 없어서 여러번 삽질했어요.","itsn****","19.10.29.","47","사무/교구용가구","서재/사무용가구"
"67","5","조립은 단순해서 쉽구요 세우는것만 좀 힘들고 여자혼자 충분해요 그래도 도와줄 사람 더 있음 좋을듯 문만 달면 되는데 뿌듯하고 생각보다 튼튼해보여서 좋아요","ujuo****","19.10.05.","47","사무/교구용가구","서재/사무용가구"
"68","5","튼튼하고좋아요 너무무거워서 택배기사님께 넘죄송했네요... 설치도쉽고 깔끔합니다","c828****","19.10.12.","47","사무/교구용가구","서재/사무용가구"
"69","4","사진대로 갠찬은 젷품","toge****","19.11.15.","47","사무/교구용가구","서재/사무용가구"
"70","5","깔끔하고 이뻐요 찌그러진데도없네용","coco****","19.11.11.","47","사무/교구용가구","서재/사무용가구"
"71","4","더럽게 무겁긴 했습니다. 조립 설명서가 약간 헷갈리게 되어있습니다만. 조림은 잘 되었습니다. 문제도 없고, 괜찮습니다. 다만 철문을 잡아주는 자석이 약간 약한감이 없지 않아 있습니다. 두꺼운 겨울옷들이 들어가면 문을 약간 미는 경향이 있어서 잘 안닫히는 경우가 간혹 발생합니다.","twee****","19.10.16.","47","사무/교구용가구","서재/사무용가구"
"72","4","잘 받았습니다 민족 합니다","blue****","19.11.10.","47","사무/교구용가구","서재/사무용가구"
"73","5","사이즈도 넉넉하고 나름 튼튼하고 좋아요","dbst****","19.11.07.","47","사무/교구용가구","서재/사무용가구"
"74","5","조립이 그리 쉽진 않았지만.. 괜찮았습니다. 만들어놓으니 이쁩니다","bbuu****","19.10.29.","47","사무/교구용가구","서재/사무용가구"
"75","3","아직 조립전인데  빨리조립해서 디피하고싶어여 매장에서 쓸건데  오픈전에와서 좋아여","ajfl****","19.10.31.","47","사무/교구용가구","서재/사무용가구"
"76","5","생각보다 조립두 쉽구 튼튼하네요","sh78****","19.10.18.","47","사무/교구용가구","서재/사무용가구"
"77","5","생각보다 조립두 쉽구 좋네요","sh78****","19.10.18.","47","사무/교구용가구","서재/사무용가구"
"78","4","배송이빨라요 좋아요","spee****","19.11.10.","47","사무/교구용가구","서재/사무용가구"
"79","4","2년전에 구매한 옷장보다 하드웨어가 보강되었네요 그런데 문 사이틈이 좀 많이 벌어져있어요","hyde****","19.10.22.","47","사무/교구용가구","서재/사무용가구"
"80","5","배송도 빠르고
조립도 쉽고 튼튼해서 좋아요","ilke****","19.10.14.","47","사무/교구용가구","서재/사무용가구"
"81","5","크고  좋습니다  조립도  금방  끝나고  매우  만족합니다","hoho****","19.10.31.","47","사무/교구용가구","서재/사무용가구"
"82","5","이뻐요 근데 조립하는데 시간이.... ❤️","shj0****","19.10.07.","47","사무/교구용가구","서재/사무용가구"
"83","5","하나사고 이ㅃㅓ서 또 주문했어요 조립쉽네요","as58****","19.10.29.","47","사무/교구용가구","서재/사무용가구"
"84","5","저거 손으로 꾸역꾸역 집어 넣어서 저정도 ㅋㅋ 하나 더 시켰는데 상태 좀 괜찮은거로 보내주세요","wjsd****","19.09.26.","47","사무/교구용가구","서재/사무용가구"
"85","5","빠른배송 깔끔한 디자인 굿굿
추가구매했는데 하나 더구입하려구요
식당인데
비품수납에 딱입니다","lllc****","19.09.24.","47","사무/교구용가구","서재/사무용가구"
"86","4","조립하기도 편하고 깔끔합니다.","subi****","19.10.28.","47","사무/교구용가구","서재/사무용가구"
"87","5","설치가 간단하네요.
딸아이방에 두려구 구매했는데 ~늘 옷이 쌓여있어서 방이 지저분했는데 세련되고 예뻐요!","jk15****","19.09.17.","47","사무/교구용가구","서재/사무용가구"
"88","5","깔끔하고 좋아요ㅎㅎ","jul2****","19.10.04.","47","사무/교구용가구","서재/사무용가구"
"89","4","하나 주문해보고 조립할만해서 재주문한거 오늘받아서 바로 뚝딱.
토요일 아침일찍 배송와서 좋았어요.
근데 제가 3.000원짜리.배송도 아니고 택배비 
2만원주고 시켰는데 택배 아저씨한테 이런걸 택배로 보내냐는 소리를 들어야 하는지ㅡㅡ. 기분 더럽네요.","chum****","19.09.07.","47","사무/교구용가구","서재/사무용가구"
"90","4","깔끔하고 이뿝니다.","zzuz****","19.10.22.","47","사무/교구용가구","서재/사무용가구"
"91","5","흰색 제품 구매했는데 너무 예쁘네요. 
배송도 정말 빨랐고, 제 기준에선 조립도 1시간도 안걸렸어요. 수납공간도 만족스럽고 강력추천합니다!","7777****","19.09.11.","47","사무/교구용가구","서재/사무용가구"
"92","4","사이즈보고 하나더 주문할려고 하나만.했는데
그냥 두개 주문할껄 그랫네여.
첨에 다리만 잘끼우면 금방 뚝딱인데.ㅋ 벽면 자리잡기가 힘드네요.ㅎ그래도 여자혼자 할수있을정도 입니다","chum****","19.09.05.","47","사무/교구용가구","서재/사무용가구"
"93","4","조립 혼자하기 힘들다는 평보고 걱정했는데
무겁긴하지만 여자 혼자 충분히 할수있습니다
아무래도 조립식이라 엄청 견고하진 않지만
가볍게 사용하기 좋습니다! 옷방이 깔끔해졌네요","sdj0****","19.09.01.","47","사무/교구용가구","서재/사무용가구"
"94","4","조립 엄청 어려움ㅋㅋ설명서도 ㅂㄹ","soll****","19.10.06.","47","사무/교구용가구","서재/사무용가구"
"95","4","조립은 간단했고 그냥 끼우기만하면 되는거라 내구성은 부족한듯요  수평이 안맞아서 바닥고임을했어요","lyjy****","19.09.17.","47","사무/교구용가구","서재/사무용가구"
"96","5","생각보다배송까지 오래걸렸어요 엄청 무겁네요","zzuz****","19.09.23.","47","사무/교구용가구","서재/사무용가구"
"97","5","조아요조아요조아요조아","asdf****","19.10.15.","47","사무/교구용가구","서재/사무용가구"
"98","5","디자인이 예뻐요^^","neok****","19.09.09.","47","사무/교구용가구","서재/사무용가구"
"99","5","어렵게 구한 화이트 대박","bukt****","19.08.30.","47","사무/교구용가구","서재/사무용가구"
"100","4","무겁긴 하지만 조립하고 나니 좋네요","wawa****","19.08.15.","47","사무/교구용가구","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","철제 캐비닛이라 집에서 쓰기에 딱딱하게 느껴질까봐 고민했는데 따뜻하게 잘 어울리네요. 다만 자석이 약해서 문쪽에 닿는게 있으면 문이 안닫혀요.
찌그러져서 배송왔단 리뷰가 많은데 저는 찌그러진곳 하나 없이 양품을 받았습니다. 다만 가구 자체가 기스에 약해서 쓴지 이틀만에 벌써 문 닫을때 마찰 생기는 부분이 시커멓게 닳아서,, 테이프를 붙여노았습니다ㅋㅋㅋ","yehe****","21.04.04.","49","사무/교구용가구","서재/사무용가구"
"2","5","깔끔하니 이뻐요.박스에 테이프다뜯어버리느라 힘들었지만 포장은 꼼꼼하게 기스없이 잘왔어요.빠른배송 감사해요. 맘에 들어서 하나더주문했어요. 이번엔 금방 조립할듯! 박스버리는게 더힘들어요.^^;;","ms48****","21.04.08.","49","사무/교구용가구","서재/사무용가구"
"3","5","수납공간도 넉넉하고 깔끔합니다","foss****","21.04.08.","49","사무/교구용가구","서재/사무용가구"
"4","5","아주 깔끔하고 좋아요~","foss****","21.04.08.","49","사무/교구용가구","서재/사무용가구"
"5","5","깔끔하고 좋아요. 둘이 조립했어요.
자석이 좀 힘이약해요.그래도 이쁘니까 별5개","wjdw****","21.03.25.","49","사무/교구용가구","서재/사무용가구"
"6","3","마음에듭니다 근데설명서가 다른게왓내요","sypg****","21.03.31.","49","사무/교구용가구","서재/사무용가구"
"7","5","한개씩 한개씩 마켓비에서 주문중입니다
깔끔하고 조립도 혼자할정도로 쉽고~
너무 만족합니다^^","jonj****","21.03.08.","49","사무/교구용가구","서재/사무용가구"
"8","5","생각보다 퀄리티가 있어보여요~
만족하고 잘 사용하고 있습니다~^^","jonj****","21.03.06.","49","사무/교구용가구","서재/사무용가구"
"9","5","수납도 용이하고 색상도 이쁘고 좋아요.","zziz****","21.03.09.","49","사무/교구용가구","서재/사무용가구"
"10","4","가성비좋고요 배달도문제없이잘됫어요","pcpc****","21.03.26.","49","사무/교구용가구","서재/사무용가구"
"11","4","배송 일주일이내 받았고 사진이랑 같습니다. 이뻐요","juli****","21.03.29.","49","사무/교구용가구","서재/사무용가구"
"12","4","조립가구 이것저것 사봤지만 제일 튼튼하지않았어요ㅜㅜ
강아지 유모차넣어놓으려고 구매했습니다!","love****","21.02.26.","49","사무/교구용가구","서재/사무용가구"
"13","5","군더더기 없이 깔끔합니다^^","jonj****","21.03.08.","49","사무/교구용가구","서재/사무용가구"
"14","5","무겁긴하지만 조립도 큰 어려움없이 완성했습니다 배송도 생각보다 빨리왔어요","lulu****","21.03.19.","49","사무/교구용가구","서재/사무용가구"
"15","5","생각보다 조립도 안어렵고 공간도 여유있네요. 품절되서 한달예상했는데, 일찍와서 좋았어요","bcmi****","21.02.13.","49","사무/교구용가구","서재/사무용가구"
"16","4","넘 맘에 들어요 담에 또 사고싶어요","jo48****","21.03.16.","49","사무/교구용가구","서재/사무용가구"
"17","5","생각보다 조립이 쉽습니다 아주 좋아요","kino****","21.01.08.","49","사무/교구용가구","서재/사무용가구"
"18","5","충분히 예쁘고 친절하게 배송하심 조립생각보다 어려움","rain****","20.12.07.","49","사무/교구용가구","서재/사무용가구"
"19","4","배송이 좀 늦었지만 상품은 만족합니다! 조립하는거 어렵지않아요 베란다 정리용으로 구매했는데 깨끗하게 정리되서 좋아용","glep****","20.10.19.","49","사무/교구용가구","서재/사무용가구"
"20","4","아이옷장으로사용할려구구입했어요~색상도깔끔하고만족합니다","bsk1****","20.11.09.","49","사무/교구용가구","서재/사무용가구"
"21","5","고급스럽고 좋아요 애들도 좋아해요","alsh****","20.10.12.","49","사무/교구용가구","서재/사무용가구"
"22","5","최고에요 완전 이쁩니다 뿜뿜","xoul****","20.10.14.","49","사무/교구용가구","서재/사무용가구"
"23","5","좋아용 ㅎㅎ 굿 ㅎㅎㅎ","qhkr****","20.10.11.","49","사무/교구용가구","서재/사무용가구"
"24","4","조립전인데 배송빨라서 좋습니다","para****","20.08.31.","49","사무/교구용가구","서재/사무용가구"
"25","5","마린마트 국내최대규모 해양관련용품 25000여종 수입 및 제조 유통","taea****","20.07.17.","49","사무/교구용가구","서재/사무용가구"
"26","5","두번째 구매입니다 배송 빨라서 좋았고
조립은 두번째라 수월하게 했습니다 무게 있는거 빼곤 괜찮습니다 
다음엔 다른 제품 구매해보겠습니다","g_do****","20.06.09.","49","사무/교구용가구","서재/사무용가구"
"27","5","마켓비는 역시 최고!!!
그냥 집에 깔끔해서 다 마켓비로 바꾸는중이랍니다","seli****","20.06.13.","49","사무/교구용가구","서재/사무용가구"
"28","2","2개 시켰는데 문하나가 불량이 와서 문의 했지만 답변리 없으셔서 그냥 쓰고 있어요;;; 다른 하나랑 문바꾸니까 열리고 닫히는건 되는데 색이 아이보리라서 짝짝이네요  그리고 엘베없는 3층이라 배송비20000원 추가로 드렸어요 참고하세요","dudd****","20.04.08.","49","사무/교구용가구","서재/사무용가구"
"29","5","4개째 구입이에요 ㅋ
식당에 수납 공간과 인테리어에 매우 만족하며 사용하고 있어요 
조립도 이제는 척척
철제라 관리가 용이해서 추천합니다","lllc****","20.03.17.","49","사무/교구용가구","서재/사무용가구"
"30","5","만족합니다
번창하세용","wjsd****","20.05.13.","49","사무/교구용가구","서재/사무용가구"
"31","4","화면에 보인 그대로 입니다.
설치하는 시간도 오래 걸리지 않았고,
안 좋은 댓글도 있어 주문 망설였는데,제가 받은 상품은 괜찮아서 만족합니다.","gold****","20.04.23.","49","사무/교구용가구","서재/사무용가구"
"32","4","조립도.쉽고 깔끔하고 실용적입니다","like****","20.03.07.","49","사무/교구용가구","서재/사무용가구"
"33","5","친구 선물로 샀어요 예쁘다고 하네요^^","sms0****","20.01.14.","49","사무/교구용가구","서재/사무용가구"
"34","4","집에원래 쓰던것 옆에 또 두려고 시켰어요 너무 좋네영","ehse****","20.01.09.","49","사무/교구용가구","서재/사무용가구"
"35","5","배송 엄청 빠르고, 조립 완전 쉽고, 상품 넘넘 예쁨~~","sam0****","19.12.26.","49","사무/교구용가구","서재/사무용가구"
"36","5","디자인 좋고 쓰기 편해요","play****","19.12.27.","49","사무/교구용가구","서재/사무용가구"
"37","5","조립도 쉽고 폼나네요!","play****","19.11.27.","49","사무/교구용가구","서재/사무용가구"
"38","5","좋아요 굿이에요
디자인깔끔하고 수납도 짱이에요","accc****","19.10.06.","49","사무/교구용가구","서재/사무용가구"
"39","5","넘예쁘네요
식당에서 비품 수납하려고 구입했는데
조립도 생각보다 힘들지않았어요","lllc****","19.09.22.","49","사무/교구용가구","서재/사무용가구"
"40","5","조립은 좀 힘들어요","mkdw****","19.09.07.","49","사무/교구용가구","서재/사무용가구"
"41","5","역시 낮아요 2000살걸..","tobe****","19.10.03.","49","사무/교구용가구","서재/사무용가구"
"42","3","걍 그저그렇슴니다ㅋ","ehdr****","19.09.25.","49","사무/교구용가구","서재/사무용가구"
"43","5","배송받고 막 조립햇어요 설명서가 어려워서 버벅됫네요","song****","19.08.21.","49","사무/교구용가구","서재/사무용가구"
"44","3","첨에 색상 주문을 잘못해서 고객센터 전화했더니 송장부터 찍어놓고 연락은 받지도 않음","yoos****","19.09.11.","49","사무/교구용가구","서재/사무용가구"
"45","5","배송 엄청 빨리 왔어여 조립도 쉽고 넘 맘에 들어여","byeo****","19.09.10.","49","사무/교구용가구","서재/사무용가구"
